enrollee_id,target
20705,0.0
27469,0.0
28093,0.0
5691,1.0
33047,0.0
13253,0.0
22047,0.0
31489,0.0
493,0.0
1218,0.0
20785,0.0
1049,1.0
17868,0.0
26855,1.0
21585,0.0
19312,0.0
18997,0.0
9900,0.0
20797,0.0
10735,0.0
28960,1.0
24409,1.0
32660,1.0
32246,0.0
26225,0.0
3007,1.0
23708,0.0
19358,1.0
26926,0.0
24050,0.0
16699,0.0
31948,0.0
9220,0.0
6932,1.0
21378,0.0
3692,0.0
8428,1.0
1119,0.0
20112,1.0
30360,1.0
905,0.0
20127,0.0
26170,1.0
1586,0.0
2552,0.0
23325,1.0
28745,0.0
15090,0.0
27935,0.0
7607,1.0
2739,0.0
14148,0.0
20401,0.0
32885,0.0
14634,0.0
4449,1.0
17857,1.0
22977,0.0
18206,0.0
21764,1.0
9300,0.0
1831,0.0
11007,1.0
22413,0.0
14828,0.0
17928,0.0
25163,0.0
25663,0.0
6683,0.0
26860,0.0
18365,0.0
23694,0.0
15767,0.0
31649,1.0
14872,0.0
7283,1.0
30408,0.0
21834,0.0
10614,0.0
32662,1.0
679,0.0
4276,0.0
18221,1.0
7502,0.0
20952,0.0
11670,0.0
13891,0.0
22043,0.0
12690,0.0
781,0.0
899,0.0
2639,0.0
20815,0.0
9287,0.0
9867,1.0
32459,0.0
13528,0.0
15244,0.0
27255,0.0
21866,0.0
8399,1.0
15043,0.0
10216,0.0
4631,0.0
23821,0.0
16925,0.0
21654,0.0
2520,1.0
790,0.0
1169,0.0
22564,0.0
21882,0.0
4787,1.0
15894,1.0
17399,0.0
30634,1.0
25732,0.0
23845,0.0
12014,0.0
22455,0.0
13154,0.0
29305,0.0
2030,0.0
33360,1.0
14091,0.0
22128,0.0
15301,0.0
17792,0.0
24853,1.0
4145,0.0
8763,0.0
13922,0.0
31936,0.0
3687,0.0
16283,1.0
20162,0.0
29783,1.0
10338,0.0
9698,0.0
10333,0.0
16733,0.0
29522,1.0
27588,0.0
32940,0.0
8383,0.0
2017,0.0
5617,0.0
26339,0.0
19563,0.0
31681,0.0
26077,1.0
10736,0.0
22782,0.0
1368,0.0
19472,1.0
5621,0.0
27948,0.0
10182,0.0
17436,0.0
28053,1.0
28531,1.0
30346,0.0
5168,0.0
28600,0.0
29135,0.0
28459,0.0
33174,0.0
25849,0.0
11891,0.0
22381,0.0
15607,0.0
17126,0.0
11378,1.0
10134,0.0
11414,0.0
11383,0.0
32493,1.0
14073,0.0
2916,0.0
16063,0.0
24259,1.0
11282,0.0
22935,0.0
15470,1.0
11557,0.0
20839,0.0
31486,1.0
15066,0.0
28241,0.0
16559,0.0
15217,1.0
28067,0.0
431,0.0
1496,0.0
465,0.0
22752,0.0
20346,0.0
7531,0.0
14993,0.0
22825,0.0
12647,0.0
13481,0.0
30991,0.0
13744,0.0
7226,0.0
10715,0.0
11548,0.0
27081,0.0
22362,0.0
605,0.0
6517,0.0
6143,0.0
25907,0.0
4647,0.0
845,0.0
29949,0.0
30105,0.0
847,0.0
10405,0.0
23222,1.0
4584,1.0
19223,0.0
10858,0.0
26149,1.0
5880,0.0
19688,0.0
20446,1.0
2052,0.0
31538,0.0
30313,1.0
15436,1.0
19642,0.0
4594,0.0
25045,0.0
20544,1.0
7484,0.0
14149,1.0
6365,0.0
16962,1.0
12352,0.0
27756,0.0
23360,1.0
27831,0.0
28165,0.0
11757,0.0
12821,1.0
7354,0.0
3950,0.0
10495,0.0
26627,0.0
16126,0.0
2952,0.0
15026,0.0
29457,0.0
10549,0.0
31971,0.0
9233,0.0
1224,1.0
872,0.0
6879,1.0
6803,0.0
18468,1.0
17418,0.0
13319,1.0
31366,0.0
24933,1.0
225,0.0
31024,1.0
6500,0.0
27445,1.0
15444,0.0
297,0.0
22227,0.0
17123,0.0
3998,0.0
33057,1.0
15394,1.0
10288,1.0
8633,1.0
8381,1.0
8120,0.0
31751,0.0
8270,1.0
24183,1.0
14103,0.0
29023,0.0
8914,0.0
18297,1.0
4040,0.0
16704,1.0
31970,0.0
4048,0.0
3632,1.0
10496,1.0
11231,0.0
6901,0.0
13673,0.0
23717,0.0
23397,0.0
5164,0.0
10059,0.0
17010,0.0
31714,0.0
2823,1.0
29466,0.0
3870,0.0
9424,0.0
19772,1.0
10953,0.0
26029,1.0
13501,0.0
19383,0.0
189,0.0
31753,1.0
13143,1.0
21595,0.0
25632,0.0
18002,1.0
3023,0.0
31405,1.0
24040,1.0
14558,0.0
30950,0.0
14006,1.0
28005,0.0
13385,0.0
18257,0.0
10770,0.0
27258,0.0
15647,1.0
16451,1.0
32121,0.0
28688,0.0
325,0.0
287,0.0
19810,0.0
8306,1.0
21258,0.0
3867,0.0
11930,0.0
5703,0.0
30798,0.0
30940,1.0
17629,1.0
12708,1.0
25361,0.0
15549,0.0
9632,0.0
17650,0.0
2104,0.0
12594,0.0
28793,0.0
28256,0.0
19738,0.0
20462,1.0
18869,0.0
10951,0.0
23158,0.0
23718,1.0
19397,1.0
18461,0.0
14146,1.0
3690,1.0
15235,0.0
28476,0.0
32064,0.0
1941,1.0
19905,0.0
10815,0.0
7629,0.0
21094,1.0
16847,1.0
11352,1.0
26945,0.0
17554,0.0
15420,0.0
5102,0.0
10054,0.0
15372,0.0
21176,0.0
28160,0.0
19560,1.0
31391,1.0
5842,1.0
3026,0.0
25271,0.0
21130,0.0
21466,1.0
21676,0.0
33374,0.0
19002,0.0
13669,0.0
15840,0.0
4792,0.0
13363,0.0
30663,0.0
7839,0.0
7372,0.0
15592,0.0
4665,0.0
13038,0.0
2691,0.0
535,0.0
28226,1.0
8697,0.0
14953,0.0
13331,0.0
24752,1.0
31042,1.0
20836,0.0
9168,0.0
31008,0.0
16892,1.0
2730,0.0
29604,0.0
5271,0.0
24428,0.0
24386,0.0
5801,0.0
9314,0.0
587,0.0
15486,1.0
7082,0.0
29988,0.0
14805,1.0
15215,0.0
4069,1.0
27229,0.0
4339,0.0
30562,0.0
3015,0.0
16027,0.0
311,1.0
13500,1.0
24267,0.0
1551,0.0
345,0.0
11021,0.0
17617,1.0
15471,0.0
6016,1.0
16550,0.0
7955,0.0
3849,0.0
23966,0.0
16951,1.0
19572,0.0
16105,1.0
6120,0.0
26520,0.0
17654,0.0
32332,0.0
23373,1.0
27726,0.0
20183,1.0
17678,1.0
23143,0.0
29814,0.0
4903,0.0
17508,0.0
27055,0.0
8456,0.0
13120,1.0
20129,1.0
23015,0.0
28418,0.0
19389,0.0
73,0.0
32570,1.0
12172,0.0
22236,1.0
15903,0.0
3512,0.0
18798,0.0
8988,0.0
9563,0.0
3126,0.0
30386,0.0
23002,1.0
2654,1.0
15489,1.0
25618,0.0
1822,0.0
12455,0.0
3662,1.0
509,0.0
3654,0.0
25968,1.0
8482,0.0
7895,0.0
7444,1.0
27620,0.0
23612,0.0
10744,0.0
33046,0.0
27807,1.0
10236,0.0
21622,1.0
21418,0.0
6135,0.0
20506,0.0
15160,0.0
26294,1.0
24819,0.0
18672,0.0
26022,0.0
4257,0.0
20138,0.0
17559,0.0
27803,0.0
3285,0.0
18536,0.0
15173,1.0
2133,0.0
17447,0.0
33235,1.0
19733,0.0
26649,0.0
12015,0.0
21065,0.0
14549,0.0
21287,0.0
25684,0.0
23945,0.0
21051,0.0
29459,0.0
19482,1.0
265,0.0
3714,0.0
19131,0.0
15644,0.0
11371,0.0
16368,0.0
29508,0.0
17467,0.0
17185,1.0
13173,0.0
5883,0.0
29802,0.0
231,1.0
10453,0.0
2949,0.0
26745,0.0
30110,0.0
27574,1.0
23370,1.0
315,0.0
7098,0.0
7638,0.0
29843,1.0
12184,0.0
26833,0.0
28471,0.0
9507,0.0
21014,0.0
13149,0.0
14242,0.0
1711,0.0
20283,0.0
17370,1.0
730,0.0
33224,0.0
23872,0.0
31516,1.0
27780,0.0
14117,1.0
25727,0.0
28443,0.0
23312,1.0
15342,0.0
12603,1.0
11561,0.0
19568,1.0
25770,0.0
19536,1.0
28929,0.0
26333,1.0
24314,0.0
5568,1.0
21259,1.0
2804,0.0
24640,0.0
21678,0.0
12286,0.0
1511,0.0
17024,0.0
18989,0.0
22827,0.0
10084,1.0
6324,0.0
22293,0.0
14375,0.0
30541,0.0
20198,1.0
22309,0.0
26682,0.0
24952,0.0
8344,0.0
30030,0.0
18645,1.0
19875,1.0
20780,0.0
1597,0.0
3338,0.0
783,0.0
7782,0.0
17609,1.0
31884,1.0
3642,1.0
24132,0.0
2065,0.0
30581,0.0
32124,0.0
29137,0.0
18430,1.0
11552,0.0
12593,0.0
13413,0.0
29503,0.0
18943,0.0
30547,1.0
7059,0.0
31184,0.0
4898,0.0
27859,0.0
198,0.0
32852,0.0
23571,0.0
365,0.0
19825,1.0
27193,1.0
30335,1.0
30765,1.0
18269,0.0
10257,0.0
29840,0.0
607,0.0
18572,0.0
22304,0.0
25059,0.0
4775,0.0
30131,0.0
24574,0.0
21061,1.0
14748,0.0
21074,0.0
8915,0.0
16326,0.0
32132,0.0
12655,0.0
8569,1.0
15247,0.0
24146,0.0
19268,0.0
18872,0.0
18324,0.0
25911,0.0
10398,0.0
24792,0.0
30391,0.0
9044,0.0
14167,1.0
4121,0.0
15830,0.0
22931,0.0
30003,0.0
20390,1.0
5256,0.0
11577,0.0
31889,0.0
22011,0.0
28413,1.0
16588,1.0
5549,0.0
22064,0.0
7610,1.0
25784,0.0
10542,0.0
10028,0.0
4461,1.0
24326,0.0
12847,1.0
1038,0.0
11505,0.0
9662,0.0
7278,1.0
22538,0.0
18961,0.0
30518,0.0
4617,0.0
3464,1.0
26280,0.0
17229,1.0
8150,0.0
33131,0.0
15950,1.0
6957,0.0
32826,0.0
4031,0.0
7790,0.0
20136,0.0
20246,0.0
31312,0.0
23355,0.0
32324,0.0
14196,0.0
21116,0.0
12692,0.0
11615,0.0
22745,0.0
25738,1.0
3681,0.0
18533,0.0
18842,0.0
17802,1.0
33205,0.0
27936,0.0
25610,0.0
728,0.0
20115,0.0
26706,0.0
13773,0.0
5119,0.0
12206,0.0
6214,0.0
1932,0.0
32018,1.0
31998,0.0
640,0.0
17351,1.0
12354,0.0
32613,0.0
11673,0.0
33357,0.0
30396,0.0
28198,1.0
11045,1.0
17465,1.0
27280,0.0
21634,0.0
6439,0.0
28800,0.0
2932,0.0
2474,0.0
18848,0.0
4244,0.0
5971,0.0
17564,0.0
2242,1.0
14153,0.0
2961,0.0
7549,0.0
8594,0.0
17231,0.0
2391,0.0
10051,0.0
33356,0.0
13985,0.0
15969,0.0
27755,1.0
17321,1.0
30764,1.0
10801,0.0
17261,0.0
29625,0.0
16581,0.0
5161,1.0
28707,0.0
7159,0.0
27035,0.0
2920,0.0
5645,0.0
27927,1.0
28615,1.0
20374,0.0
5852,0.0
27510,0.0
5234,1.0
19330,1.0
8832,1.0
2014,1.0
7938,1.0
21892,0.0
31200,0.0
11461,0.0
31851,1.0
10303,0.0
7815,0.0
1217,0.0
29385,0.0
20369,0.0
2837,1.0
5360,0.0
11933,1.0
9468,0.0
28262,0.0
14350,1.0
9012,1.0
612,1.0
14400,1.0
8470,0.0
24481,0.0
20324,1.0
27490,0.0
13115,0.0
24788,1.0
3650,0.0
4207,0.0
5196,1.0
19391,1.0
26328,0.0
28124,1.0
20402,1.0
699,0.0
19664,0.0
8520,0.0
3600,0.0
8603,1.0
8621,0.0
24438,0.0
9006,1.0
28320,1.0
17108,0.0
18034,0.0
13577,1.0
28860,0.0
9758,0.0
23340,1.0
12848,0.0
27715,0.0
12504,1.0
25215,0.0
26622,0.0
32893,0.0
26519,1.0
28421,0.0
506,0.0
19006,0.0
20212,0.0
4576,0.0
7414,0.0
17585,0.0
24406,1.0
21134,1.0
155,0.0
2876,0.0
17079,0.0
27738,0.0
6080,0.0
21212,1.0
26700,0.0
5698,0.0
13960,0.0
25179,0.0
25372,0.0
19217,0.0
16190,0.0
3522,0.0
10559,0.0
29901,0.0
17741,1.0
3487,0.0
8151,0.0
33219,0.0
30898,0.0
16162,1.0
32014,0.0
15481,0.0
17820,1.0
26286,0.0
32134,0.0
31512,0.0
1550,1.0
1826,0.0
20769,0.0
26933,0.0
22601,0.0
22404,0.0
7451,1.0
447,1.0
15262,0.0
6042,0.0
25296,0.0
14848,1.0
29620,0.0
2423,1.0
17162,1.0
33380,0.0
16497,1.0
31194,1.0
16503,0.0
15399,0.0
9086,0.0
29146,0.0
23703,0.0
17827,0.0
1512,0.0
10090,0.0
21824,1.0
7497,0.0
14597,0.0
24307,1.0
32043,1.0
14204,0.0
9480,0.0
32990,1.0
22581,1.0
30281,0.0
29948,1.0
23206,0.0
24868,0.0
18467,0.0
1285,0.0
2313,0.0
27421,1.0
15124,1.0
18245,0.0
26096,0.0
24141,0.0
8044,0.0
833,0.0
28928,1.0
3241,0.0
29600,0.0
1760,0.0
30933,0.0
27870,1.0
1653,0.0
3858,1.0
20256,0.0
21641,1.0
25270,0.0
8416,0.0
15042,1.0
10734,0.0
8182,0.0
18199,0.0
3105,1.0
27665,0.0
6190,0.0
26471,0.0
4824,0.0
31711,0.0
8336,1.0
26445,1.0
23358,0.0
19732,0.0
29187,0.0
17922,1.0
19643,1.0
5569,0.0
30010,0.0
24832,0.0
20330,0.0
8933,1.0
21222,0.0
25357,0.0
23778,0.0
20176,0.0
13444,0.0
28613,0.0
30551,1.0
31993,1.0
10285,0.0
10396,0.0
2882,0.0
5318,1.0
5600,1.0
8534,0.0
5429,0.0
27961,0.0
8315,0.0
27250,1.0
16325,0.0
17715,0.0
24921,0.0
13137,0.0
7838,0.0
19173,0.0
15200,1.0
20421,1.0
502,0.0
25124,1.0
1878,1.0
17027,0.0
2948,0.0
21525,0.0
25352,0.0
11825,0.0
993,0.0
30485,0.0
2109,0.0
26099,0.0
1722,0.0
7135,0.0
22448,1.0
31461,1.0
538,1.0
9620,0.0
5725,0.0
5121,0.0
11834,0.0
4730,0.0
12721,0.0
14287,0.0
26941,1.0
649,0.0
19337,1.0
19147,0.0
14446,1.0
15363,1.0
14098,0.0
18251,0.0
3429,0.0
10642,0.0
32665,1.0
1842,1.0
10670,1.0
20309,0.0
4718,0.0
25295,0.0
32208,0.0
26332,0.0
14135,1.0
32879,1.0
12988,1.0
11379,0.0
7762,1.0
26874,0.0
25320,0.0
31470,1.0
23004,0.0
32007,0.0
24037,0.0
11782,1.0
3788,0.0
6679,1.0
18743,0.0
5264,0.0
28123,0.0
1068,0.0
32089,0.0
10780,0.0
17422,1.0
7991,1.0
13640,0.0
26388,1.0
27340,0.0
11135,1.0
13295,0.0
8572,0.0
29120,0.0
29085,1.0
26363,1.0
31288,0.0
28568,0.0
29260,0.0
9891,0.0
31642,0.0
23580,1.0
31146,0.0
29177,0.0
17091,0.0
12370,1.0
6987,0.0
9094,0.0
32799,0.0
10292,0.0
18092,0.0
21787,0.0
16959,1.0
24305,0.0
30377,1.0
11001,0.0
22122,0.0
33125,0.0
24744,0.0
12743,0.0
3128,0.0
27252,0.0
28119,0.0
9870,0.0
5717,0.0
28164,0.0
23102,0.0
10729,0.0
30484,0.0
26058,0.0
9123,0.0
16697,0.0
19329,0.0
22248,1.0
6676,0.0
20537,0.0
11203,0.0
22262,0.0
11402,0.0
7855,0.0
30283,1.0
28328,0.0
22197,1.0
18657,1.0
2758,0.0
5445,1.0
12371,0.0
29679,0.0
1723,0.0
26766,0.0
5627,1.0
22810,0.0
17208,0.0
20646,0.0
17935,0.0
23692,0.0
14509,0.0
31695,0.0
17986,0.0
10484,0.0
23506,1.0
5494,1.0
32822,1.0
20653,0.0
25432,1.0
27435,0.0
29039,0.0
11298,0.0
1248,0.0
15917,0.0
11722,0.0
20878,0.0
30416,0.0
21158,0.0
19695,0.0
14877,0.0
30034,0.0
6480,0.0
26059,0.0
4318,0.0
3466,0.0
17379,0.0
29951,0.0
24266,0.0
23077,0.0
23156,0.0
23516,1.0
16974,1.0
21288,1.0
3994,0.0
6447,0.0
18397,1.0
24068,1.0
27095,0.0
30567,0.0
21542,0.0
13069,0.0
10937,0.0
32832,0.0
8,0.0
9025,0.0
32737,0.0
21831,1.0
22616,0.0
25402,1.0
16448,1.0
15759,0.0
19737,0.0
7403,0.0
29839,1.0
20488,0.0
18814,0.0
10651,0.0
17289,0.0
16047,0.0
26015,0.0
29178,1.0
11240,0.0
28769,0.0
2976,0.0
988,0.0
23495,1.0
3498,0.0
6384,0.0
1610,0.0
10271,0.0
1788,0.0
11213,0.0
22597,1.0
27333,0.0
24064,1.0
31165,0.0
1265,0.0
17774,0.0
9923,0.0
21251,1.0
29397,0.0
30941,1.0
1590,0.0
6686,1.0
20598,1.0
15356,1.0
10798,0.0
31623,0.0
25530,0.0
2750,0.0
2785,0.0
4689,0.0
33016,0.0
14257,1.0
2178,0.0
7534,0.0
15224,0.0
1740,0.0
4904,0.0
12901,0.0
12222,0.0
15855,0.0
32252,0.0
11799,0.0
12380,0.0
22503,0.0
1596,0.0
16028,0.0
14076,0.0
20708,0.0
14939,1.0
29377,1.0
30984,0.0
10776,0.0
16354,0.0
18753,0.0
25788,1.0
15614,0.0
18947,0.0
13294,1.0
563,0.0
14291,0.0
19871,1.0
17057,0.0
5812,0.0
10698,0.0
4466,1.0
8935,0.0
7671,1.0
21706,0.0
23014,0.0
8963,0.0
12125,0.0
25496,1.0
31913,0.0
410,0.0
29714,0.0
11713,1.0
10228,0.0
24177,0.0
29062,1.0
20207,0.0
27050,0.0
17497,0.0
12393,0.0
5293,1.0
32472,0.0
24364,0.0
10836,0.0
24255,1.0
11898,1.0
29551,0.0
13388,0.0
9238,0.0
23404,0.0
24856,0.0
6094,1.0
16940,0.0
7822,0.0
28761,0.0
27352,0.0
14913,0.0
23020,0.0
21980,0.0
31972,0.0
20616,1.0
1564,1.0
18455,0.0
3159,1.0
33081,0.0
9759,0.0
31967,0.0
32984,0.0
17451,0.0
18179,1.0
32345,0.0
32341,1.0
31857,0.0
29512,0.0
18376,0.0
20047,0.0
25261,0.0
17816,0.0
21098,1.0
13194,1.0
7972,0.0
7533,0.0
12179,0.0
20227,0.0
3353,0.0
28429,0.0
14283,0.0
30463,0.0
11052,0.0
25963,0.0
29882,0.0
30628,0.0
636,0.0
19265,1.0
28477,1.0
5245,0.0
22289,0.0
17630,0.0
31611,1.0
11919,0.0
5499,0.0
26849,1.0
9481,0.0
23738,0.0
24839,1.0
1106,0.0
10482,0.0
25281,0.0
23603,1.0
27457,0.0
8366,0.0
31422,0.0
16710,0.0
8605,0.0
13380,0.0
7939,1.0
22559,1.0
26284,0.0
19366,1.0
6842,1.0
25881,1.0
32276,0.0
8123,0.0
31043,0.0
6011,1.0
24898,0.0
3801,0.0
16893,0.0
12082,0.0
14065,0.0
16468,0.0
13186,1.0
19407,0.0
9391,0.0
20649,0.0
3949,0.0
886,1.0
12986,0.0
3735,0.0
10965,0.0
2514,0.0
14199,0.0
16586,0.0
24497,0.0
6064,0.0
7916,0.0
107,0.0
20274,0.0
12367,0.0
3095,0.0
16669,0.0
844,0.0
29384,0.0
32003,0.0
4011,0.0
5218,0.0
29020,1.0
2905,0.0
15795,0.0
27664,0.0
18198,0.0
29838,1.0
4390,0.0
18815,0.0
9454,0.0
25393,0.0
13428,0.0
22316,0.0
22483,0.0
24863,0.0
2524,1.0
13882,0.0
14302,0.0
31370,0.0
11337,0.0
25835,0.0
13562,0.0
4406,1.0
18096,0.0
13028,0.0
10634,1.0
29769,0.0
18965,0.0
615,0.0
29167,0.0
5178,0.0
32891,0.0
20400,0.0
7690,1.0
22454,1.0
27874,1.0
1931,0.0
26913,0.0
28915,0.0
23531,0.0
30152,0.0
6046,0.0
31942,0.0
7798,0.0
32824,1.0
4146,0.0
3428,0.0
22485,0.0
11501,1.0
9245,1.0
12362,1.0
19485,0.0
28554,1.0
32600,0.0
20862,0.0
5955,0.0
7685,0.0
16333,1.0
3810,0.0
14899,1.0
18971,0.0
14765,0.0
9668,0.0
10850,0.0
22862,1.0
15880,1.0
1004,0.0
13546,0.0
15735,0.0
31873,0.0
8457,0.0
21215,0.0
19178,0.0
558,0.0
22447,0.0
29359,0.0
18404,0.0
31845,1.0
26868,0.0
11738,0.0
16537,0.0
812,1.0
7290,0.0
20423,0.0
26023,0.0
1859,0.0
23806,0.0
2991,0.0
29742,0.0
20448,0.0
31453,1.0
5225,0.0
6029,1.0
3229,1.0
20470,1.0
3669,0.0
21299,0.0
25708,1.0
18962,0.0
4149,0.0
25825,0.0
2871,1.0
4451,0.0
12424,0.0
10326,1.0
11592,0.0
3501,0.0
20922,0.0
15906,0.0
29753,0.0
19334,0.0
29150,0.0
19749,0.0
16211,1.0
20937,0.0
1486,0.0
30638,0.0
4096,0.0
22897,1.0
28811,1.0
19047,0.0
4402,0.0
1675,0.0
4757,0.0
22196,0.0
30954,0.0
7062,0.0
8248,0.0
5267,0.0
19595,0.0
19837,0.0
13547,0.0
22285,0.0
18479,1.0
5184,1.0
30552,1.0
29456,0.0
28908,0.0
17777,0.0
20926,1.0
30460,1.0
27545,1.0
32792,0.0
26421,0.0
20727,0.0
27019,0.0
4717,0.0
25431,0.0
13391,0.0
31909,0.0
4321,0.0
22078,0.0
14323,0.0
13972,0.0
9414,1.0
8704,0.0
24904,0.0
5041,0.0
12671,1.0
17665,0.0
15341,1.0
9215,1.0
27763,0.0
19205,0.0
9279,0.0
33299,0.0
26435,0.0
27283,0.0
9784,0.0
8108,0.0
32863,0.0
16068,0.0
950,0.0
15606,0.0
1613,0.0
27827,1.0
11342,0.0
11149,1.0
1413,0.0
21553,0.0
17696,0.0
31841,1.0
32862,1.0
23687,0.0
13484,0.0
30823,0.0
22215,1.0
7635,0.0
11634,0.0
31322,0.0
18957,0.0
8437,0.0
8347,0.0
29368,0.0
1260,0.0
4909,0.0
5061,0.0
3959,0.0
23681,0.0
31431,1.0
16223,0.0
14435,1.0
32039,0.0
28479,0.0
20581,1.0
16882,0.0
18105,1.0
30384,1.0
16250,1.0
22565,0.0
6115,0.0
12700,0.0
27867,0.0
23625,0.0
6090,0.0
18122,0.0
10379,0.0
1200,1.0
20568,0.0
27573,0.0
23375,1.0
18181,1.0
27533,0.0
20323,0.0
23613,1.0
461,0.0
27075,0.0
25789,0.0
8852,0.0
29864,0.0
30901,0.0
25010,1.0
30405,0.0
17604,0.0
32328,0.0
3805,0.0
19393,0.0
25921,0.0
22306,0.0
25467,0.0
3051,1.0
28002,1.0
26424,1.0
3992,0.0
8307,0.0
24311,1.0
9516,0.0
4073,0.0
21173,0.0
33102,1.0
12637,1.0
24626,0.0
6062,0.0
25523,1.0
12496,1.0
21442,1.0
21104,0.0
2459,0.0
21482,1.0
14195,0.0
30491,0.0
26571,0.0
30225,1.0
3645,0.0
18044,0.0
7930,0.0
26412,0.0
635,0.0
32729,1.0
22019,0.0
28120,0.0
25809,0.0
18877,0.0
26999,0.0
22339,1.0
9879,0.0
23023,0.0
1862,0.0
13686,0.0
26206,0.0
6102,0.0
22335,0.0
32728,0.0
5973,0.0
10973,0.0
8092,0.0
28361,1.0
31524,0.0
20752,0.0
30661,0.0
29676,0.0
24320,0.0
5940,0.0
4884,0.0
1301,0.0
23027,0.0
29650,0.0
7291,0.0
19225,0.0
30284,0.0
31830,0.0
5926,0.0
4501,0.0
17202,0.0
31842,0.0
15151,0.0
33022,0.0
4486,1.0
22334,0.0
25017,0.0
21485,0.0
2249,0.0
10225,0.0
31867,0.0
17099,1.0
16876,0.0
27608,0.0
1461,0.0
31506,0.0
6545,1.0
4580,1.0
18371,0.0
32142,0.0
23814,0.0
28034,0.0
31065,0.0
9019,0.0
13351,0.0
17916,0.0
4117,0.0
12141,1.0
23005,0.0
20858,0.0
21916,0.0
19718,0.0
14289,0.0
29555,1.0
19620,0.0
20201,0.0
27947,1.0
7405,0.0
28273,0.0
7920,1.0
15828,0.0
25434,1.0
13803,0.0
31780,0.0
23487,0.0
14735,0.0
23936,0.0
27602,0.0
31051,0.0
25172,0.0
31360,0.0
31798,0.0
20195,0.0
9371,0.0
18635,1.0
13558,0.0
12969,0.0
29132,0.0
18270,0.0
23127,0.0
21487,0.0
7566,0.0
23886,1.0
3570,0.0
19971,0.0
31011,0.0
15264,0.0
23330,0.0
18691,0.0
20140,1.0
6430,0.0
29172,0.0
22550,1.0
31774,1.0
25962,1.0
2273,0.0
16672,0.0
23925,0.0
6423,0.0
12899,0.0
18914,1.0
10063,0.0
31029,0.0
4940,1.0
3932,0.0
11838,0.0
24802,0.0
22979,1.0
3044,1.0
32119,0.0
29380,0.0
22942,0.0
31862,0.0
30084,1.0
16341,0.0
22040,0.0
27183,0.0
32358,0.0
2108,0.0
577,0.0
14185,0.0
27056,0.0
21055,0.0
2930,1.0
20589,0.0
11238,0.0
17002,0.0
22206,1.0
1896,0.0
25975,0.0
4267,0.0
17141,1.0
29390,0.0
12164,1.0
30618,1.0
18562,1.0
1252,0.0
14974,0.0
26148,1.0
10001,1.0
2868,0.0
30222,1.0
1954,0.0
25285,1.0
21933,0.0
31173,1.0
15431,0.0
16442,0.0
22155,0.0
32743,0.0
8376,0.0
30161,0.0
6505,0.0
2197,0.0
13262,0.0
17097,0.0
22912,0.0
26399,1.0
21547,0.0
332,0.0
10591,1.0
19318,0.0
27560,0.0
14275,1.0
4872,0.0
22609,0.0
19450,0.0
28798,0.0
7316,1.0
33170,0.0
7882,1.0
26141,0.0
5097,0.0
32836,0.0
20139,0.0
16200,0.0
14246,0.0
7945,0.0
27795,0.0
15153,0.0
24071,0.0
16098,0.0
24716,1.0
24014,1.0
2942,1.0
19431,1.0
10954,0.0
24478,0.0
32247,0.0
19671,1.0
5908,0.0
7561,0.0
17927,1.0
23107,0.0
30274,0.0
31771,0.0
1926,0.0
4496,0.0
26047,0.0
12849,0.0
12358,1.0
3701,0.0
19546,1.0
26973,1.0
19686,1.0
16978,0.0
20955,0.0
10725,0.0
18212,0.0
5070,0.0
23250,0.0
18130,0.0
17889,0.0
4843,0.0
29971,1.0
11239,0.0
29880,0.0
30612,0.0
14472,1.0
26214,0.0
32998,0.0
27631,1.0
1339,1.0
18887,0.0
4936,0.0
25648,0.0
31529,0.0
17152,0.0
29698,1.0
19175,0.0
29568,0.0
19506,0.0
22378,0.0
32858,0.0
16435,0.0
9678,0.0
8224,0.0
11190,0.0
19859,1.0
23830,1.0
27968,0.0
29270,0.0
29216,0.0
28408,0.0
12774,0.0
24359,1.0
9988,1.0
4595,0.0
17232,1.0
26002,1.0
18876,0.0
1444,0.0
7147,0.0
24332,0.0
9155,0.0
23497,1.0
33141,0.0
31924,1.0
28399,0.0
28621,1.0
30944,0.0
33065,1.0
2255,0.0
17645,0.0
28012,0.0
21723,0.0
324,0.0
5647,0.0
9893,1.0
17191,1.0
29966,0.0
27617,0.0
19957,0.0
27651,0.0
11053,0.0
27388,1.0
12304,1.0
14956,0.0
12429,0.0
701,0.0
13136,1.0
29032,0.0
13026,1.0
31691,0.0
22163,0.0
6374,1.0
15553,0.0
32870,0.0
12464,0.0
4326,0.0
2981,0.0
29728,0.0
24343,0.0
12935,1.0
16952,1.0
24492,0.0
30434,0.0
2264,0.0
32178,0.0
6607,1.0
24954,1.0
26266,0.0
8027,0.0
738,0.0
25858,1.0
25897,0.0
29463,1.0
7219,0.0
22710,1.0
19743,0.0
27856,0.0
7397,0.0
692,0.0
17,0.0
20559,0.0
25584,0.0
22220,0.0
10355,0.0
29705,1.0
19396,0.0
6034,0.0
971,0.0
2477,1.0
15912,0.0
7197,0.0
14361,0.0
24975,0.0
16280,0.0
14703,1.0
12882,0.0
28433,0.0
30510,1.0
27613,0.0
22505,1.0
27054,0.0
25428,0.0
2434,0.0
28403,0.0
19264,0.0
15761,0.0
7915,1.0
3861,0.0
15670,0.0
28791,1.0
17281,1.0
23993,1.0
1012,0.0
22015,0.0
5760,0.0
5912,1.0
25413,0.0
