ID,연월,업종명,이용자구분,성별,이용자수,이용건수,이용금액
ID_5393,202205,스포츠 및 레크레이션 용품 임대업,제주도민,여성,9225,10040,1100382505
ID_5394,202205,여관업,기타외국,알수없음,180,200,25545371
ID_5395,202205,여관업,내국인,남성,13097,13965,1237262440
ID_5396,202205,여관업,내국인,여성,10098,10809,918074407
ID_5397,202205,여관업,동남아,알수없음,161,215,135023564
ID_5398,202205,여관업,법인,알수없음,8977,15233,3288151742
ID_5399,202205,여관업,제주도민,남성,4008,4330,289005894
ID_5400,202205,여관업,제주도민,여성,1768,1967,138380511
ID_5401,202205,전시 및 행사 대행업,기타외국,알수없음,125,167,3226400
ID_5402,202205,전시 및 행사 대행업,내국인,남성,18323,22428,549968310
ID_5403,202205,전시 및 행사 대행업,내국인,여성,19580,23811,553198671
ID_5404,202205,전시 및 행사 대행업,법인,알수없음,3934,4795,490595010
ID_5405,202205,전시 및 행사 대행업,제주도민,남성,3316,4187,130731900
ID_5406,202205,전시 및 행사 대행업,제주도민,여성,3398,4365,132944450
ID_5407,202205,체인화 편의점,기타외국,알수없음,291,319,2586800
ID_5408,202205,체인화 편의점,내국인,남성,205079,232877,2090871507
ID_5409,202205,체인화 편의점,내국인,여성,132483,147400,1327046764
ID_5410,202205,체인화 편의점,법인,알수없음,78447,90267,1117650540
ID_5411,202205,체인화 편의점,제주도민,남성,416174,492447,4056961754
ID_5412,202205,체인화 편의점,제주도민,여성,203653,238224,2022765714
ID_5413,202205,체인화 편의점,중국,알수없음,100,117,1548450
ID_5414,202205,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,108,114,1339060
ID_5415,202205,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,18624,20209,269610612
ID_5416,202205,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,15972,17252,227635187
ID_5417,202205,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,11906,13222,390070800
ID_5418,202205,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,36325,39862,465805227
ID_5419,202205,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,33372,36565,416121239
ID_5420,202205,"피자, 햄버거, 샌드위치 및 유사 음식점업",중국,알수없음,21,23,354000
ID_5421,202205,한식 음식점업,기타외국,알수없음,543,573,23406200
ID_5422,202205,한식 음식점업,내국인,남성,171643,179686,8879761040
ID_5423,202205,한식 음식점업,내국인,여성,141229,147771,6848377631
ID_5424,202205,한식 음식점업,동남아,알수없음,38,38,1885400
ID_5425,202205,한식 음식점업,법인,알수없음,164741,184495,9726010104
ID_5426,202205,한식 음식점업,일본,알수없음,22,22,839000
ID_5427,202205,한식 음식점업,제주도민,남성,240835,257604,10460866688
ID_5428,202205,한식 음식점업,제주도민,여성,130285,137645,5244026611
ID_5429,202205,한식 음식점업,중국,알수없음,54,61,5599700
ID_5430,202205,호텔업,기타외국,알수없음,373,387,173855499
ID_5431,202205,호텔업,내국인,남성,6902,7349,1622460607
ID_5432,202205,호텔업,내국인,여성,5768,6097,1244890657
ID_5433,202205,호텔업,동남아,알수없음,798,817,366106544
ID_5434,202205,호텔업,법인,알수없음,5020,8966,3683347350
ID_5435,202205,호텔업,제주도민,남성,1637,1769,381510015
ID_5436,202205,호텔업,제주도민,여성,1358,1503,215940379
ID_5437,202205,화장품 및 방향제 소매업,기타외국,알수없음,23,27,870150
ID_5438,202205,화장품 및 방향제 소매업,내국인,남성,1331,1510,63977270
ID_5439,202205,화장품 및 방향제 소매업,내국인,여성,2286,2586,87954530
ID_5440,202205,화장품 및 방향제 소매업,법인,알수없음,630,686,95815550
ID_5441,202205,화장품 및 방향제 소매업,제주도민,남성,1535,1631,122588726
ID_5442,202205,화장품 및 방향제 소매업,제주도민,여성,3513,3762,259643365
ID_5443,202206,건강보조식품 소매업,내국인,남성,270,280,79004700
ID_5444,202206,건강보조식품 소매업,내국인,여성,332,344,90078400
ID_5445,202206,건강보조식품 소매업,법인,알수없음,171,184,73911020
ID_5446,202206,건강보조식품 소매업,제주도민,남성,340,349,47575710
ID_5447,202206,건강보조식품 소매업,제주도민,여성,396,412,56164405
ID_5448,202206,기타 대형 종합 소매업,내국인,남성,8897,10359,688444960
ID_5449,202206,기타 대형 종합 소매업,내국인,여성,8376,9903,569072080
ID_5450,202206,기타 대형 종합 소매업,법인,알수없음,6932,8297,762910090
ID_5451,202206,기타 대형 종합 소매업,제주도민,남성,22081,25779,1559070060
ID_5452,202206,기타 대형 종합 소매업,제주도민,여성,27091,33035,1831198500
ID_5453,202206,기타 대형 종합 소매업,중국,알수없음,144,189,29048300
ID_5454,202206,면세점,내국인,남성,38610,58539,5269157126
ID_5455,202206,면세점,내국인,여성,34352,51432,4580860864
ID_5456,202206,면세점,동남아,알수없음,29,29,2868911
ID_5457,202206,면세점,법인,알수없음,8081,13671,1860401543
ID_5458,202206,면세점,제주도민,남성,4065,5284,412461010
ID_5459,202206,면세점,제주도민,여성,3354,4638,411917650
ID_5460,202206,면세점,중국,알수없음,63,133,28987920
ID_5461,202206,비알콜 음료점업,기타외국,알수없음,207,229,1805600
ID_5462,202206,비알콜 음료점업,내국인,남성,28213,30866,337807168
ID_5463,202206,비알콜 음료점업,내국인,여성,27980,30504,344302160
ID_5464,202206,비알콜 음료점업,동남아,알수없음,33,35,235400
ID_5465,202206,비알콜 음료점업,법인,알수없음,17563,20078,349911598
ID_5466,202206,비알콜 음료점업,제주도민,남성,53333,61146,483511060
ID_5467,202206,비알콜 음료점업,제주도민,여성,57241,64967,557766332
ID_5468,202206,비알콜 음료점업,중국,알수없음,23,34,231900
ID_5469,202206,빵 및 과자류 소매업,기타외국,알수없음,122,132,2245800
ID_5470,202206,빵 및 과자류 소매업,내국인,남성,19674,21232,403243990
ID_5471,202206,빵 및 과자류 소매업,내국인,여성,27662,30113,556695395
ID_5472,202206,빵 및 과자류 소매업,법인,알수없음,12448,13927,465235275
ID_5473,202206,빵 및 과자류 소매업,제주도민,남성,27020,29134,407449482
ID_5474,202206,빵 및 과자류 소매업,제주도민,여성,38968,42012,574343000
ID_5475,202206,빵 및 과자류 소매업,중국,알수없음,21,23,317700
ID_5476,202206,서양식 음식점업,기타외국,알수없음,362,397,8772190
ID_5477,202206,서양식 음식점업,내국인,남성,57513,63777,1502746338
ID_5478,202206,서양식 음식점업,내국인,여성,70649,78291,1692302585
ID_5479,202206,서양식 음식점업,동남아,알수없음,49,57,1210350
ID_5480,202206,서양식 음식점업,법인,알수없음,28187,31907,1315417615
ID_5481,202206,서양식 음식점업,제주도민,남성,47210,52281,974460147
ID_5482,202206,서양식 음식점업,제주도민,여성,53785,59477,1046080168
ID_5483,202206,서양식 음식점업,중국,알수없음,20,23,891200
ID_5484,202206,슈퍼마켓,기타외국,알수없음,105,112,2926066
ID_5485,202206,슈퍼마켓,내국인,남성,34357,39355,864255285
ID_5486,202206,슈퍼마켓,내국인,여성,25958,29656,707740116
ID_5487,202206,슈퍼마켓,동남아,알수없음,22,37,1291280
ID_5488,202206,슈퍼마켓,법인,알수없음,57791,76498,4833972594
ID_5489,202206,슈퍼마켓,일본,알수없음,24,29,311330
ID_5490,202206,슈퍼마켓,제주도민,남성,187133,223217,5597421134
ID_5491,202206,슈퍼마켓,제주도민,여성,157946,188645,5320813070
ID_5492,202206,슈퍼마켓,중국,알수없음,92,104,2925010
ID_5493,202206,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,27,29,3337200
ID_5494,202206,스포츠 및 레크레이션 용품 임대업,내국인,남성,5271,5879,310231752
ID_5495,202206,스포츠 및 레크레이션 용품 임대업,내국인,여성,3496,3893,220528470
ID_5496,202206,스포츠 및 레크레이션 용품 임대업,법인,알수없음,3036,3358,853643896
ID_5497,202206,스포츠 및 레크레이션 용품 임대업,제주도민,남성,11187,12231,923844107
ID_5498,202206,스포츠 및 레크레이션 용품 임대업,제주도민,여성,8069,8736,907595547
ID_5499,202206,여관업,기타외국,알수없음,393,438,49751059
ID_5500,202206,여관업,내국인,남성,12833,13776,1284368635
ID_5501,202206,여관업,내국인,여성,10219,10954,922827007
ID_5502,202206,여관업,동남아,알수없음,136,178,127099913
ID_5503,202206,여관업,법인,알수없음,8777,14733,3518126208
ID_5504,202206,여관업,제주도민,남성,3842,4120,285320006
ID_5505,202206,여관업,제주도민,여성,1701,1892,165487422
ID_5506,202206,전시 및 행사 대행업,기타외국,알수없음,124,184,4606400
ID_5507,202206,전시 및 행사 대행업,내국인,남성,16984,20601,521580560
ID_5508,202206,전시 및 행사 대행업,내국인,여성,19015,22982,532335580
ID_5509,202206,전시 및 행사 대행업,동남아,알수없음,32,51,1152500
ID_5510,202206,전시 및 행사 대행업,법인,알수없음,3862,4678,519489500
ID_5511,202206,전시 및 행사 대행업,제주도민,남성,2367,2879,90054100
ID_5512,202206,전시 및 행사 대행업,제주도민,여성,2817,3586,101005520
ID_5513,202206,체인화 편의점,기타외국,알수없음,266,292,2639630
ID_5514,202206,체인화 편의점,내국인,남성,208157,237274,2158892180
ID_5515,202206,체인화 편의점,내국인,여성,136724,152001,1402473299
ID_5516,202206,체인화 편의점,법인,알수없음,79271,91385,1141939578
ID_5517,202206,체인화 편의점,제주도민,남성,420047,496324,4119959277
ID_5518,202206,체인화 편의점,제주도민,여성,207011,241842,2095933442
ID_5519,202206,체인화 편의점,중국,알수없음,116,132,2400460
ID_5520,202206,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,98,104,1601330
ID_5521,202206,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,18038,19540,264140840
ID_5522,202206,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,16051,17457,237355370
ID_5523,202206,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,11740,12985,408417010
ID_5524,202206,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,37374,41241,475850220
ID_5525,202206,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,33586,36964,415742622
ID_5526,202206,"피자, 햄버거, 샌드위치 및 유사 음식점업",중국,알수없음,24,26,373700
ID_5527,202206,한식 음식점업,기타외국,알수없음,527,549,26979765
ID_5528,202206,한식 음식점업,내국인,남성,163892,171840,8745307885
ID_5529,202206,한식 음식점업,내국인,여성,138218,144836,6890372019
ID_5530,202206,한식 음식점업,동남아,알수없음,52,54,2930500
ID_5531,202206,한식 음식점업,법인,알수없음,161317,179787,9750583214
ID_5532,202206,한식 음식점업,일본,알수없음,29,30,2012200
ID_5533,202206,한식 음식점업,제주도민,남성,237099,253035,10164080101
ID_5534,202206,한식 음식점업,제주도민,여성,127739,134776,5036064631
ID_5535,202206,한식 음식점업,중국,알수없음,56,60,4056700
ID_5536,202206,호텔업,기타외국,알수없음,402,423,159197858
ID_5537,202206,호텔업,내국인,남성,6351,6754,1459654085
ID_5538,202206,호텔업,내국인,여성,5443,5727,1147771224
ID_5539,202206,호텔업,동남아,알수없음,718,746,332280460
ID_5540,202206,호텔업,법인,알수없음,4538,8046,3370642784
ID_5541,202206,호텔업,제주도민,남성,1573,1742,313580461
ID_5542,202206,호텔업,제주도민,여성,1328,1449,211254342
ID_5543,202206,화장품 및 방향제 소매업,기타외국,알수없음,32,44,1037150
ID_5544,202206,화장품 및 방향제 소매업,내국인,남성,1161,1322,65160170
ID_5545,202206,화장품 및 방향제 소매업,내국인,여성,2098,2407,77968590
ID_5546,202206,화장품 및 방향제 소매업,법인,알수없음,621,681,89112090
ID_5547,202206,화장품 및 방향제 소매업,제주도민,남성,1467,1560,110155265
ID_5548,202206,화장품 및 방향제 소매업,제주도민,여성,3100,3318,210721730
ID_5549,202207,건강보조식품 소매업,내국인,남성,125,130,28902100
ID_5550,202207,건강보조식품 소매업,내국인,여성,153,166,33781100
ID_5551,202207,건강보조식품 소매업,법인,알수없음,168,176,41053700
ID_5552,202207,건강보조식품 소매업,제주도민,남성,358,364,48950650
ID_5553,202207,건강보조식품 소매업,제주도민,여성,420,436,50684315
ID_5554,202207,기타 대형 종합 소매업,내국인,남성,9771,11354,709795740
ID_5555,202207,기타 대형 종합 소매업,내국인,여성,8838,10365,609682420
ID_5556,202207,기타 대형 종합 소매업,법인,알수없음,7458,8913,813201340
ID_5557,202207,기타 대형 종합 소매업,제주도민,남성,22728,26605,1592272740
ID_5558,202207,기타 대형 종합 소매업,제주도민,여성,28318,34440,1901640550
ID_5559,202207,기타 대형 종합 소매업,중국,알수없음,188,252,27632150
ID_5560,202207,면세점,기타외국,알수없음,55,73,11123017
ID_5561,202207,면세점,내국인,남성,30707,46068,4017954887
ID_5562,202207,면세점,내국인,여성,25857,38666,3372089555
ID_5563,202207,면세점,동남아,알수없음,26,31,5980711
ID_5564,202207,면세점,법인,알수없음,6268,10684,1465090057
ID_5565,202207,면세점,제주도민,남성,3594,4664,358497400
ID_5566,202207,면세점,제주도민,여성,3053,4135,375212709
ID_5567,202207,면세점,중국,알수없음,133,250,41831279
ID_5568,202207,비알콜 음료점업,기타외국,알수없음,198,213,2479400
ID_5569,202207,비알콜 음료점업,내국인,남성,29394,32462,349604186
ID_5570,202207,비알콜 음료점업,내국인,여성,28660,31369,349942129
ID_5571,202207,비알콜 음료점업,동남아,알수없음,32,34,198200
ID_5572,202207,비알콜 음료점업,법인,알수없음,18325,20996,374634780
ID_5573,202207,비알콜 음료점업,제주도민,남성,56313,65392,512129186
ID_5574,202207,비알콜 음료점업,제주도민,여성,59978,68386,597892865
ID_5575,202207,비알콜 음료점업,중국,알수없음,29,31,203800
ID_5576,202207,빵 및 과자류 소매업,기타외국,알수없음,121,133,2313800
ID_5577,202207,빵 및 과자류 소매업,내국인,남성,19086,20693,378820300
ID_5578,202207,빵 및 과자류 소매업,내국인,여성,25622,27877,482551595
ID_5579,202207,빵 및 과자류 소매업,법인,알수없음,12395,13938,421835145
ID_5580,202207,빵 및 과자류 소매업,제주도민,남성,25751,27946,378501248
ID_5581,202207,빵 및 과자류 소매업,제주도민,여성,37773,40813,550051686
ID_5582,202207,빵 및 과자류 소매업,중국,알수없음,32,38,497050
ID_5583,202207,서양식 음식점업,기타외국,알수없음,432,477,10354280
ID_5584,202207,서양식 음식점업,내국인,남성,57991,64135,1577477883
ID_5585,202207,서양식 음식점업,내국인,여성,69248,76434,1665595682
ID_5586,202207,서양식 음식점업,동남아,알수없음,40,49,1208310
ID_5587,202207,서양식 음식점업,법인,알수없음,29605,33734,1306358912
ID_5588,202207,서양식 음식점업,제주도민,남성,48468,54036,1026426121
ID_5589,202207,서양식 음식점업,제주도민,여성,54892,60932,1077047477
ID_5590,202207,서양식 음식점업,중국,알수없음,40,47,2011000
ID_5591,202207,슈퍼마켓,기타외국,알수없음,66,71,2585770
ID_5592,202207,슈퍼마켓,내국인,남성,34099,39550,879094770
ID_5593,202207,슈퍼마켓,내국인,여성,25376,29175,694643893
ID_5594,202207,슈퍼마켓,법인,알수없음,59897,81039,5230064251
ID_5595,202207,슈퍼마켓,제주도민,남성,190374,230701,5742832908
ID_5596,202207,슈퍼마켓,제주도민,여성,158057,191443,5355472931
ID_5597,202207,슈퍼마켓,중국,알수없음,96,113,3263512
ID_5598,202207,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,47,51,4566700
ID_5599,202207,스포츠 및 레크레이션 용품 임대업,내국인,남성,5137,5756,299609345
ID_5600,202207,스포츠 및 레크레이션 용품 임대업,내국인,여성,3216,3624,196962272
ID_5601,202207,스포츠 및 레크레이션 용품 임대업,법인,알수없음,2742,3023,653900485
ID_5602,202207,스포츠 및 레크레이션 용품 임대업,제주도민,남성,10889,12050,843734700
ID_5603,202207,스포츠 및 레크레이션 용품 임대업,제주도민,여성,6899,7512,689895560
ID_5604,202207,여관업,기타외국,알수없음,435,492,68443421
ID_5605,202207,여관업,내국인,남성,12560,13697,1221353191
ID_5606,202207,여관업,내국인,여성,9965,10912,934382163
ID_5607,202207,여관업,동남아,알수없음,45,79,111171992
ID_5608,202207,여관업,법인,알수없음,8177,13885,3673219409
ID_5609,202207,여관업,제주도민,남성,4319,4742,281109592
ID_5610,202207,여관업,제주도민,여성,2130,2546,154824647
ID_5611,202207,여관업,중국,알수없음,21,23,5403888
ID_5612,202207,전시 및 행사 대행업,기타외국,알수없음,155,198,4013900
ID_5613,202207,전시 및 행사 대행업,내국인,남성,14744,18018,452923120
ID_5614,202207,전시 및 행사 대행업,내국인,여성,15157,18618,419369080
ID_5615,202207,전시 및 행사 대행업,법인,알수없음,3126,3838,381469760
ID_5616,202207,전시 및 행사 대행업,제주도민,남성,2116,2600,81830380
ID_5617,202207,전시 및 행사 대행업,제주도민,여성,2470,3104,100369940
ID_5618,202207,전시 및 행사 대행업,중국,알수없음,24,31,682100
ID_5619,202207,체인화 편의점,기타외국,알수없음,315,338,3360830
ID_5620,202207,체인화 편의점,내국인,남성,210946,242385,2174895897
ID_5621,202207,체인화 편의점,내국인,여성,137425,153766,1380254760
ID_5622,202207,체인화 편의점,법인,알수없음,83927,97954,1197627600
ID_5623,202207,체인화 편의점,제주도민,남성,425614,511111,4232795249
ID_5624,202207,체인화 편의점,제주도민,여성,207491,244716,2083240511
ID_5625,202207,체인화 편의점,중국,알수없음,201,229,3353050
ID_5626,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,111,117,1793400
ID_5627,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,19295,21017,286892465
ID_5628,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,16799,18247,250556650
ID_5629,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,12776,14317,447358217
ID_5630,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,39872,44302,517821624
ID_5631,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,35237,38819,442122165
ID_5632,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",중국,알수없음,37,42,493200
ID_5633,202207,한식 음식점업,기타외국,알수없음,542,568,26999633
ID_5634,202207,한식 음식점업,내국인,남성,158107,166324,8166875229
ID_5635,202207,한식 음식점업,내국인,여성,125653,131871,6011455464
ID_5636,202207,한식 음식점업,동남아,알수없음,63,65,3924733
ID_5637,202207,한식 음식점업,법인,알수없음,162858,183636,9670742593
ID_5638,202207,한식 음식점업,제주도민,남성,238204,256121,10354574232
ID_5639,202207,한식 음식점업,제주도민,여성,128570,136140,5106058218
ID_5640,202207,한식 음식점업,중국,알수없음,87,97,6822500
ID_5641,202207,호텔업,기타외국,알수없음,485,495,249835165
ID_5642,202207,호텔업,내국인,남성,6051,6444,1587785965
ID_5643,202207,호텔업,내국인,여성,4976,5281,1026641195
ID_5644,202207,호텔업,동남아,알수없음,619,666,341276414
ID_5645,202207,호텔업,법인,알수없음,4529,7749,3898031421
ID_5646,202207,호텔업,제주도민,남성,1556,1740,214947706
ID_5647,202207,호텔업,제주도민,여성,1307,1459,181496857
ID_5648,202207,화장품 및 방향제 소매업,기타외국,알수없음,29,39,1036150
ID_5649,202207,화장품 및 방향제 소매업,내국인,남성,1273,1465,60382080
ID_5650,202207,화장품 및 방향제 소매업,내국인,여성,2053,2351,66712180
ID_5651,202207,화장품 및 방향제 소매업,법인,알수없음,590,646,103972190
ID_5652,202207,화장품 및 방향제 소매업,제주도민,남성,1403,1486,111039397
ID_5653,202207,화장품 및 방향제 소매업,제주도민,여성,3159,3366,240126428
ID_5654,202208,건강보조식품 소매업,내국인,남성,154,155,31267920
ID_5655,202208,건강보조식품 소매업,내국인,여성,156,163,33757300
ID_5656,202208,건강보조식품 소매업,법인,알수없음,170,186,64716698
ID_5657,202208,건강보조식품 소매업,제주도민,남성,360,375,57710510
ID_5658,202208,건강보조식품 소매업,제주도민,여성,435,453,65292250
ID_5659,202208,기타 대형 종합 소매업,내국인,남성,10713,12371,783364650
ID_5660,202208,기타 대형 종합 소매업,내국인,여성,9605,11208,655206540
ID_5661,202208,기타 대형 종합 소매업,법인,알수없음,7391,8773,1074700230
ID_5662,202208,기타 대형 종합 소매업,제주도민,남성,22834,26357,1575655410
ID_5663,202208,기타 대형 종합 소매업,제주도민,여성,27885,33154,1856963370
ID_5664,202208,기타 대형 종합 소매업,중국,알수없음,169,222,56166630
ID_5665,202208,면세점,기타외국,알수없음,32,40,3454052
ID_5666,202208,면세점,내국인,남성,34767,52970,4671628661
ID_5667,202208,면세점,내국인,여성,28249,42570,3765591590
ID_5668,202208,면세점,동남아,알수없음,65,73,6996026
ID_5669,202208,면세점,법인,알수없음,6960,12054,1675809317
ID_5670,202208,면세점,제주도민,남성,3201,4197,331351914
ID_5671,202208,면세점,제주도민,여성,2665,3691,333832281
ID_5672,202208,면세점,중국,알수없음,103,208,63564335
ID_5673,202208,비알콜 음료점업,기타외국,알수없음,149,171,1488100
ID_5674,202208,비알콜 음료점업,내국인,남성,33628,36839,405033793
ID_5675,202208,비알콜 음료점업,내국인,여성,31946,34940,393744277
ID_5676,202208,비알콜 음료점업,동남아,알수없음,45,54,362400
ID_5677,202208,비알콜 음료점업,법인,알수없음,18461,21136,333432811
ID_5678,202208,비알콜 음료점업,제주도민,남성,53894,61821,492917941
ID_5679,202208,비알콜 음료점업,제주도민,여성,55465,62682,553327076
ID_5680,202208,비알콜 음료점업,중국,알수없음,24,35,444000
ID_5681,202208,빵 및 과자류 소매업,기타외국,알수없음,57,67,1329400
ID_5682,202208,빵 및 과자류 소매업,내국인,남성,21609,23463,436206413
ID_5683,202208,빵 및 과자류 소매업,내국인,여성,27955,30364,537987042
ID_5684,202208,빵 및 과자류 소매업,법인,알수없음,12702,14251,433161740
ID_5685,202208,빵 및 과자류 소매업,제주도민,남성,25346,27382,379354196
ID_5686,202208,빵 및 과자류 소매업,제주도민,여성,35752,38427,541308344
ID_5687,202208,빵 및 과자류 소매업,중국,알수없음,32,35,499200
ID_5688,202208,서양식 음식점업,기타외국,알수없음,278,306,6887550
ID_5689,202208,서양식 음식점업,내국인,남성,66461,73438,1805663398
ID_5690,202208,서양식 음식점업,내국인,여성,75072,83034,1849366521
ID_5691,202208,서양식 음식점업,동남아,알수없음,22,24,626300
ID_5692,202208,서양식 음식점업,법인,알수없음,29313,33182,1360706243
ID_5693,202208,서양식 음식점업,제주도민,남성,45987,50976,981129155
ID_5694,202208,서양식 음식점업,제주도민,여성,51056,56464,1030354883
ID_5695,202208,서양식 음식점업,중국,알수없음,22,33,2255100
ID_5696,202208,슈퍼마켓,기타외국,알수없음,61,68,1788790
ID_5697,202208,슈퍼마켓,내국인,남성,36334,41598,966708581
ID_5698,202208,슈퍼마켓,내국인,여성,26048,29701,741680292
ID_5699,202208,슈퍼마켓,법인,알수없음,59908,80101,5247229245
ID_5700,202208,슈퍼마켓,일본,알수없음,29,29,302380
ID_5701,202208,슈퍼마켓,제주도민,남성,178722,213965,5598817617
ID_5702,202208,슈퍼마켓,제주도민,여성,144848,172442,5117172719
ID_5703,202208,슈퍼마켓,중국,알수없음,109,138,4121796
ID_5704,202208,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,26,26,2163900
ID_5705,202208,스포츠 및 레크레이션 용품 임대업,내국인,남성,5806,6511,327883670
ID_5706,202208,스포츠 및 레크레이션 용품 임대업,내국인,여성,3619,4137,217192720
ID_5707,202208,스포츠 및 레크레이션 용품 임대업,법인,알수없음,2450,2740,593968173
ID_5708,202208,스포츠 및 레크레이션 용품 임대업,제주도민,남성,8753,9588,671067016
ID_5709,202208,스포츠 및 레크레이션 용품 임대업,제주도민,여성,5122,5520,543896276
ID_5710,202208,여관업,기타외국,알수없음,440,481,65877938
ID_5711,202208,여관업,내국인,남성,15163,16756,1450342188
ID_5712,202208,여관업,내국인,여성,12051,13284,1118514635
ID_5713,202208,여관업,동남아,알수없음,39,61,221430870
ID_5714,202208,여관업,법인,알수없음,7810,13792,3595839820
ID_5715,202208,여관업,제주도민,남성,4426,4924,330968372
ID_5716,202208,여관업,제주도민,여성,2276,2677,134972892
ID_5717,202208,전시 및 행사 대행업,기타외국,알수없음,126,179,3749700
ID_5718,202208,전시 및 행사 대행업,내국인,남성,16701,20521,501261270
ID_5719,202208,전시 및 행사 대행업,내국인,여성,16720,20831,460645290
ID_5720,202208,전시 및 행사 대행업,동남아,알수없음,44,60,1127500
ID_5721,202208,전시 및 행사 대행업,법인,알수없음,3149,3898,375279900
ID_5722,202208,전시 및 행사 대행업,제주도민,남성,2243,2768,84675650
ID_5723,202208,전시 및 행사 대행업,제주도민,여성,2705,3360,102459580
ID_5724,202208,전시 및 행사 대행업,중국,알수없음,30,40,1149000
ID_5725,202208,체인화 편의점,기타외국,알수없음,162,176,1784390
ID_5726,202208,체인화 편의점,내국인,남성,240748,275253,2504744794
ID_5727,202208,체인화 편의점,내국인,여성,156469,174588,1603021330
ID_5728,202208,체인화 편의점,법인,알수없음,85370,99596,1271068766
ID_5729,202208,체인화 편의점,제주도민,남성,415870,493587,4140229631
ID_5730,202208,체인화 편의점,제주도민,여성,196186,227609,1997893447
ID_5731,202208,체인화 편의점,중국,알수없음,91,99,1712570
ID_5732,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,65,72,1263970
ID_5733,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,21241,23095,324620030
ID_5734,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,18208,19894,278839360
ID_5735,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,12751,14207,412898320
ID_5736,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,37857,41660,488483112
ID_5737,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,33303,36381,420307320
ID_5738,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",중국,알수없음,32,41,584100
ID_5739,202208,한식 음식점업,기타외국,알수없음,413,431,21606290
ID_5740,202208,한식 음식점업,내국인,남성,181426,190497,9400479514
ID_5741,202208,한식 음식점업,내국인,여성,139144,146185,6787068561
ID_5742,202208,한식 음식점업,동남아,알수없음,71,74,3689590
ID_5743,202208,한식 음식점업,법인,알수없음,158972,177871,8955268928
ID_5744,202208,한식 음식점업,일본,알수없음,35,37,2427550
ID_5745,202208,한식 음식점업,제주도민,남성,226889,242309,9847817060
ID_5746,202208,한식 음식점업,제주도민,여성,119056,125640,4823446239
ID_5747,202208,한식 음식점업,중국,알수없음,113,132,10178680
ID_5748,202208,호텔업,기타외국,알수없음,648,670,315700789
ID_5749,202208,호텔업,내국인,남성,6985,7476,1793239441
ID_5750,202208,호텔업,내국인,여성,6027,6426,1306989152
ID_5751,202208,호텔업,동남아,알수없음,731,761,360272922
ID_5752,202208,호텔업,법인,알수없음,4744,8367,3880159312
ID_5753,202208,호텔업,제주도민,남성,1635,1798,242636241
ID_5754,202208,호텔업,제주도민,여성,1337,1486,179207854
ID_5755,202208,호텔업,중국,알수없음,21,23,10843732
ID_5756,202208,화장품 및 방향제 소매업,기타외국,알수없음,21,24,1870800
ID_5757,202208,화장품 및 방향제 소매업,내국인,남성,1286,1476,52061220
ID_5758,202208,화장품 및 방향제 소매업,내국인,여성,2100,2411,71311910
ID_5759,202208,화장품 및 방향제 소매업,법인,알수없음,584,626,71471760
ID_5760,202208,화장품 및 방향제 소매업,제주도민,남성,1322,1400,101570665
ID_5761,202208,화장품 및 방향제 소매업,제주도민,여성,2870,3064,222196930
ID_5762,202209,건강보조식품 소매업,내국인,남성,188,196,45115300
ID_5763,202209,건강보조식품 소매업,내국인,여성,150,156,37887630
ID_5764,202209,건강보조식품 소매업,법인,알수없음,287,305,134667490
ID_5765,202209,건강보조식품 소매업,제주도민,남성,452,469,93490339
