daily_usage,monthly_charge,support_contacts,data_usage,avg_call_duration,age,churn
34,3.294113690816877,7,32.38565855314607,4.578623640962297,47,0
54,3.912442657578125,1,27.60346823266889,2.318122512638083,68,0
47,5.757134197445672,7,20.486961822146952,11.545715408664039,39,0
10,5.211565047305549,0,48.51176722074384,19.445984190214546,68,0
13,4.259447189492094,7,31.26023847652211,19.91482524084078,25,0
23,4.270627576188162,1,44.08312411663564,26.91542234703788,71,0
32,7.2490721441646455,4,44.24821540902939,22.933693817903713,49,0
56,5.667731396554062,4,22.74362214014341,22.195509076344024,66,0
70,4.568648776696401,5,37.91336460280296,13.793366014688338,53,0
52,7.056718636049938,3,23.924805812798095,10.65064519986307,41,0
45,6.784901034952144,1,33.53377626911628,1.7158405595129538,53,0
43,5.192801504589784,2,49.33645507504244,11.45088927853195,57,0
30,5.3289714245687385,2,32.8027510987852,24.30890184434112,64,0
72,6.009223993456078,6,46.54036486582449,29.89555051669261,42,0
60,3.1919978891939476,2,24.09337396373083,13.825316019067214,37,0
20,5.0830070643788945,1,15.504226917137753,21.20415823166571,63,0
31,9.904524533222192,0,16.68033945145216,14.359425065171186,67,0
38,7.876623384971306,5,27.734385489004314,18.93969838372423,45,0
4,4.733396015175367,4,0.14406258328072963,14.794946722317803,31,0
19,2.8455478392501927,7,47.651001058944956,7.561982273681395,70,0
44,6.20650079098659,1,39.18861945086246,24.847834232248577,58,0
12,4.971268541201126,1,3.03144630332341,18.510112765943788,51,0
47,9.155620454593858,1,34.172688870375445,10.20185884519411,28,0
58,3.1597205790385363,2,36.6743373246052,16.519417676730157,24,0
17,6.420108918261802,10,46.952854798359354,28.348795024802175,64,0
40,3.502742820302193,5,34.35195752912403,12.192245817170893,31,0
62,7.47003284461634,10,5.1560681204037895,19.499154362035885,62,0
36,3.529525611718312,9,39.04979468074957,2.013238145773665,68,1
72,7.1215864924769905,7,47.03866498447505,10.241998515725184,21,0
48,6.532602897371349,7,1.7969337460776669,25.736477864587155,75,1
44,6.8678913012783305,1,19.256005995125,23.05230503879168,58,0
41,6.931997815160668,2,49.504318803374105,8.996964728797156,42,0
40,6.228624877777577,5,49.26519161436428,9.5766793152556,23,0
1,2.284566936284387,7,41.469581347925626,22.69666396524288,35,0
25,9.824494543788228,9,4.604762661645117,18.471625090400195,62,0
15,7.304336036003938,9,30.481550582845095,24.79237778751158,25,0
39,8.784382329046174,8,26.60108394921259,23.275717173045585,33,1
26,2.3244699003574514,10,19.33100863169171,11.194725541441242,25,0
45,6.832573416569754,5,20.22843282020087,21.247754489618494,21,0
7,8.27074141414139,9,19.63968879046717,7.962051474139428,28,1
63,3.2125549727013887,3,14.78473370208021,10.213146228867704,62,0
72,8.601606139324545,8,36.242824965750856,9.201232789444491,28,0
27,7.088566109838601,9,41.99080810727655,19.79884102408081,57,0
53,7.091925208393232,7,31.421702370949944,17.39717906062453,44,0
60,2.4187110062920665,2,41.33573299655092,10.786929444572047,55,0
42,2.4224316837482247,10,20.723485776967166,26.726460199487253,56,0
55,3.8192759668910314,0,27.774771205293007,13.596483446095315,48,0
29,7.966880309016096,10,45.51065174338783,18.081582638446434,28,1
24,4.223216777990943,3,2.38206287182533,3.649849040951867,53,0
71,5.826079073561788,6,35.75932273901206,4.854913238531497,46,0
13,7.427030582841135,3,10.178918877318022,27.14590715332496,62,0
35,2.5048722646332013,6,5.548876229257404,28.119990515068306,37,0
70,5.732862277577727,6,23.155735691875574,5.145865450421812,68,0
14,6.596699058542133,9,37.701151746419114,9.075651138899017,78,1
17,2.6113348755044115,2,43.19807903675051,16.171147600217793,76,0
18,9.539096152817866,9,43.48815883408554,14.581575392080591,53,1
51,9.930105813869066,8,22.538814194318192,1.6096120950602975,21,0
15,6.794951725303471,2,1.0335684445952231,15.409970036501417,29,0
21,5.027811387886953,0,6.496496226785064,22.154449325118247,48,0
56,5.603722413262546,6,32.388711647517106,3.859232677016158,61,0
71,6.393042690217381,2,7.799043184946658,8.71393309968708,26,0
10,2.0984776241286047,6,44.42320549614603,8.485013945653584,49,0
13,7.838882470787827,8,4.7685801136529316,14.616041295023377,47,1
67,4.190330460112852,7,13.777396960974169,19.970644474296854,70,0
19,4.1546503864162005,0,28.166232101652334,13.879342148393636,59,0
1,9.870722502843503,6,10.17182375680456,26.17690956446862,22,1
24,9.678612144607431,1,8.894406202451172,5.52503852885933,45,0
2,6.396928349751396,0,15.499996858589466,1.7902503465736381,26,0
46,4.519356708903741,5,0.5746236649057657,3.3501197034866466,79,0
69,5.036023226997749,3,13.574937709093394,20.537350272722538,32,0
53,6.201918060161281,2,47.255709437800434,24.657312734418106,47,0
26,8.661443754776347,3,3.0665477821641307,13.57934641452251,39,0
38,4.5353798187595595,9,45.11182017311191,15.856710059725337,47,0
62,5.301402608667173,4,20.74856077000391,8.669682683348533,76,0
7,9.075394204015817,3,44.91190319766176,21.732086488648097,45,0
38,2.247501157850736,8,28.942008401779628,19.204617032022753,35,0
39,4.126809093234508,8,34.49998686544717,26.030930594336432,20,0
32,8.674426927638141,3,40.493009368029306,9.666856922511894,68,0
24,4.204898709431563,5,3.544578794564268,9.59536819938322,52,0
51,5.799092348049749,0,12.71156918743478,6.785654132958644,18,0
63,8.410935326556153,10,4.9117496094540245,9.833468317451524,21,0
72,3.9886420617195366,5,44.80375558972867,23.74197905659274,24,0
62,6.731254075379905,8,6.2610279758415714,6.299783813635641,19,1
64,3.3223528877613964,10,27.4654885740052,11.559270475304483,56,0
70,9.710578203858809,5,30.98672857165446,28.30445439824879,74,0
10,2.6166240956116855,1,37.338831976685896,14.450613242102717,20,0
17,9.426540262788617,0,31.101978118549688,18.95793192955387,25,0
34,7.747433838549882,4,26.05365952541939,23.79183301005849,68,0
17,4.718150617208943,10,4.716371314552181,14.095402011561678,26,0
58,4.584089587089711,8,29.740160733889482,18.820087547837307,21,0
2,9.592897144715524,3,3.9278915461863573,7.51347076217166,74,0
26,6.970755978028237,2,19.240180861055162,2.3946770019490273,54,0
35,9.573103633596858,1,5.853302071208432,11.964922323836072,35,0
17,7.270600561120564,3,10.183356888634243,16.963681535985273,51,0
12,2.372004691520524,9,0.9897829173627193,17.96032031897758,63,1
65,2.183150599808962,5,41.165471491035895,18.71235118986612,39,0
45,4.5802238227713215,8,33.34333302754609,21.173114918267682,22,0
39,8.38874617906201,9,45.57606466626582,26.027262335949583,35,0
41,3.1302243942040464,1,28.958762768736108,27.53401008726109,55,0
53,9.957189132479982,9,7.778571843465115,6.253983674650582,34,0
42,9.538523117385543,8,48.35263407130174,23.67947230864899,25,0
39,3.350833653421489,7,11.458597560708107,18.168488440882822,79,0
49,2.1762812823800335,3,45.73655574782518,5.902791574751771,73,0
43,4.419579826315039,3,3.326380410542762,2.2561429243750464,50,0
34,2.9740952890021983,1,2.0828409191341213,9.482976338811309,46,0
69,2.8100793169212714,4,46.6785541728824,2.714068805393981,49,0
61,5.539279491845356,8,9.451976236376586,15.232185194658452,38,0
8,6.296059906810867,10,37.154076981569006,5.302449781395987,20,0
66,6.259941595497173,6,27.467132245137883,23.844523460768727,34,0
47,9.038531887535509,9,38.69531108853326,2.2485196787543886,62,1
66,2.5939269839070915,5,31.731962824369024,27.324327562147868,59,0
64,6.790466371067931,8,10.594716522005454,23.342969411145702,67,0
25,4.557334659524358,0,45.55841425900395,23.75832077292465,43,0
4,3.566726500695351,0,16.352232207590887,14.9986907192311,56,0
25,3.001868563462617,1,12.290371965307651,17.40495699208917,45,0
53,5.978047442517505,9,32.081595441367725,2.769207147156452,71,0
3,9.334333525618682,7,43.480304123738875,6.990849470431644,78,1
72,6.9372462671651745,0,5.137412622621168,25.773562880922736,67,0
33,2.5540344502868795,6,40.403964117791496,17.162006684114946,64,1
62,7.232606362975985,7,32.547866755903634,27.23822390872342,33,0
22,5.570818809581137,2,28.590458180357686,29.667127791867955,72,0
29,7.914357881318185,3,14.051904069051414,14.921373941992483,77,0
33,2.738278336586058,3,30.270587875379363,14.32061178321574,39,0
32,8.608312413332575,1,14.79714444293283,25.14009831889733,63,0
1,8.644275651238718,6,11.6019914450553,16.184008071422134,45,0
45,9.729947285654386,2,17.23907100363235,9.64419386521986,32,0
19,7.758331626837489,6,32.904129237459514,11.844466899892957,24,1
62,7.66150661064495,9,20.725803240839614,23.37384979795614,57,0
64,4.406824866826041,9,33.79238732321682,8.695733236457286,21,0
57,5.762552432814285,2,44.1367190336711,17.222757346093353,35,0
13,7.859589854704718,1,12.356577733069596,4.54123396180435,61,0
11,5.6009868894554575,4,7.5304051609137,1.7484723930322703,64,0
1,6.340274948258012,4,23.07614637943034,26.623377122735523,49,1
27,3.36465529245672,2,30.566830110832342,18.80540423192842,69,0
37,5.307331594362092,0,41.15804153544296,5.5322275769435105,52,0
51,8.708393719222626,0,22.152968116521055,19.290805890265947,25,0
18,5.792051427865247,6,20.116747761866637,18.908344336807037,18,0
52,7.623547527829414,0,19.03448405804329,2.9050713782001174,34,0
59,8.775349824708478,10,25.83949695640791,13.45906305300848,68,0
2,2.3582276040373458,7,36.8114441264275,10.581352736302879,75,0
34,6.477507558703519,1,28.55811493111805,3.6430785438956486,27,0
68,2.2756900754,10,41.68959754594137,6.765607767184686,68,0
16,6.203479300365543,7,43.686146009111255,26.84480211884447,70,1
60,8.452714738610215,10,10.027648892263324,10.252307155634956,45,1
6,3.417367402174924,5,46.99658959849112,6.6484314329295495,33,0
15,2.3038525063188278,6,34.2850271466822,21.32104011724365,32,0
56,5.715465889804342,3,33.94488625389202,26.306997093105608,72,0
23,2.710721960700515,3,48.85521165257867,15.705390297747735,25,0
24,3.374787850616756,1,37.2876689538063,26.122480643483257,32,0
56,8.6665365717841,1,49.08536712605708,17.192217136859295,43,0
2,9.057084914256482,8,16.673129679800525,26.378423292183363,36,1
52,2.341065674296262,10,26.94065045198095,28.266403361567264,19,0
69,5.015313317890976,2,30.79559578383606,3.702687467318146,21,0
48,6.048860438774007,4,38.115451601096936,9.519501279057332,25,0
15,8.347152114442782,8,8.30109118214304,8.416567344900711,71,1
51,3.5342596447348846,4,32.092997942767774,11.05969331456718,20,0
33,7.503072879039321,7,14.501459682445294,1.2337139969214739,51,0
9,8.895895267234177,3,29.767983062930202,8.353939392894706,64,1
46,4.749305540872824,0,38.615050758267145,20.1730796744322,70,0
32,6.85501873261544,5,33.806269879414515,23.667344183544166,48,0
35,4.509821529552768,4,35.469148354369544,25.21691241819558,54,1
12,6.386564669811394,10,17.79273796296057,4.22297727262836,75,1
51,5.1949499871575275,1,37.411641566594795,16.74694584555281,23,0
22,9.819616943922943,8,42.45895027508521,10.603248185760345,24,0
27,3.0704298902359097,4,42.359721951679084,14.409344130463682,32,0
6,7.801484384219126,5,29.85478850933599,25.288394188205615,28,0
8,6.054707454563861,2,43.29100826111776,15.874742778468205,56,0
1,5.6315747848668565,0,39.98589568093598,5.389763966634973,54,0
15,9.03890141888928,9,18.474096701569014,9.902196184061527,66,0
29,8.259106635680698,1,3.4900327307314463,20.59707749396149,43,1
2,7.168720987700064,9,34.50482791189217,24.852344829416584,68,1
61,7.4948879814002325,1,24.67504960772041,27.804325053045176,64,0
40,6.162372615349232,3,39.03659266004505,2.5193475722509753,55,0
49,3.9378497425965353,0,19.78539817868963,7.043587634931617,45,0
70,6.616325315695287,9,39.02780134436069,17.164743965111427,68,0
15,8.54988003259416,6,2.1503475933469742,27.748657055432982,38,0
64,6.5982364341153215,9,2.26596394804473,6.660717772584593,48,1
52,7.034390448085889,10,47.36976247932234,4.1046581780713955,72,1
40,4.521516168778872,1,46.74972159193827,29.30494825940591,35,0
18,6.481458066999295,3,22.454237250547337,5.158465730315884,46,0
24,9.44255107870259,1,44.88373363389783,12.914855663374396,51,0
67,6.056408830923528,10,27.34379829380223,5.811129706752801,71,0
24,8.065480088612299,0,44.444371200181486,7.38257162927021,75,0
9,5.348644972991482,7,15.757351956627662,26.08391554834086,64,1
12,3.4260197352371327,7,2.594764975920544,13.180118148360743,31,0
17,2.14400071156172,9,26.07996980056791,16.980477645553037,20,0
62,8.994099764881902,0,20.28755843075305,6.542830565018009,31,0
56,2.3551021773668355,3,22.319344513159738,15.57223542798103,53,0
23,6.340366427163383,5,29.109161504629487,18.944390234189147,33,0
40,6.317860950079543,1,36.85482752160256,22.85828804241213,61,0
63,8.18831113227651,0,43.4205393970691,25.468896275631515,60,0
4,8.034028354750905,0,33.15036730708879,9.06574550911176,64,0
4,6.23993218341135,10,6.6825290705259,1.4155962701430362,21,0
62,3.5908502222023673,0,16.867007050851175,13.761683348772562,65,0
36,5.794307363450084,5,23.963004495726874,20.67336467958738,65,1
38,4.234941711477731,5,24.066668826783243,21.291007362702544,26,0
46,7.947390288612874,2,27.2252884524614,16.030009116981745,54,0
11,3.67091256564592,10,15.609818410880184,17.80895381961596,20,1
38,7.841969176721167,7,5.920751958796594,21.312522175538614,39,0
27,5.853078772278899,1,38.84640051636127,6.138582529324542,62,0
47,5.693862508899057,9,42.16390454682012,12.904378027756083,19,0
1,7.213685183287747,0,38.05441530119378,22.282610793273697,71,0
37,6.657185838239778,9,49.08266619262239,21.796496485693613,56,0
52,5.8768126961509175,9,28.404625616893362,24.039943717751676,58,0
63,5.218616997492448,6,49.97719593595472,29.931061845290177,48,0
60,3.5300833433166936,9,25.00400591357913,24.884586203147496,30,0
29,6.506311447630518,6,36.81199050669166,11.641880803208814,38,0
51,7.116844489421455,2,44.280988212088666,14.20611092893762,70,0
2,5.047276204087898,5,42.947834271031475,20.557589902605464,23,0
44,9.976625256653293,5,18.61001959126096,17.85466728790774,37,0
24,8.069411120888038,7,10.028012553649146,8.957153550875036,54,0
36,4.469589946985562,1,30.055134781216413,1.8706186323230845,21,0
11,8.073989864486743,10,27.669009393287382,11.575449610795761,45,1
52,4.935648633638405,6,13.577352370562117,25.786400052702728,68,0
7,4.222576582253875,6,3.5001756066532885,6.822358267943679,67,0
1,9.21036808619719,5,43.25966736989055,15.470162390499212,27,1
19,4.971376014984366,7,7.9512501870130645,25.074378506939624,45,1
67,4.726525598318773,6,47.57210143628405,29.58835430465597,27,0
60,2.8474457004679437,1,12.765453825196582,3.776142587587522,65,0
63,3.86210517681031,8,37.126541642021074,20.331895461501798,68,0
13,6.816935882838236,9,44.22916464605939,21.12650500906652,45,0
28,7.994269701566211,10,46.27611039259404,15.27473714028984,26,0
16,8.29576107934133,5,21.518737484539663,19.910698794567868,73,1
70,5.233917837153673,2,27.082320910837993,6.709748281494823,60,0
4,6.316449763964041,4,21.375091566405587,22.750823952123543,75,1
53,3.9752594133406847,8,23.46426136628952,15.20624382481459,59,0
6,4.770574148712028,8,9.30115000028328,23.12390673107656,30,1
23,7.805731705759593,1,48.80934874940419,13.775635636316848,62,0
28,8.784127081995212,3,29.110437988411558,27.483747732222234,62,0
66,4.487431440060433,4,41.23939281388934,12.548606024782337,23,0
62,8.68384189105862,1,0.26730804271822284,15.221847056379882,57,0
27,4.6065849405155985,9,40.51292933497657,2.7161350840427128,62,1
49,4.668556395777603,7,45.359991078031115,1.731883029599662,66,0
58,6.463845910261119,10,10.654250434240408,14.457933992730636,66,0
15,8.076659280917054,8,39.98593819824306,27.803373963490362,64,0
8,8.243198209178196,9,32.03177964012933,7.783011012693901,55,1
68,7.367544037940063,3,2.4328831830856656,29.87349717424944,77,0
3,8.533457403605745,10,36.46173714568215,10.135300798925215,79,1
71,5.681298115907517,6,8.605530141138884,14.65755170440292,67,0
65,8.059855078315339,9,10.733393198626839,1.8074733197449886,76,0
55,3.35264856284794,7,31.61082988769745,3.6825127002299496,79,0
37,3.176494804532707,5,15.447799503407634,16.946061172567546,49,0
71,3.4221311028099857,2,10.35474590882856,28.230896240493347,71,0
26,5.579745130579663,6,2.0992714454794115,16.369139889621195,57,1
37,8.213789043773541,9,10.990267441159501,18.32148019025061,42,0
51,4.242675686332167,6,4.929146351120616,12.236087581753623,56,0
63,7.602015675556168,4,15.599201016320924,17.420235456825882,67,0
4,2.6576565096942533,1,5.714288499898973,4.310059109979331,19,0
65,3.747545463066457,6,39.47160970975956,18.359258114735454,32,0
1,8.100771157553403,6,27.593856821059283,8.354770354931539,73,0
17,4.211533524667169,5,33.24972581188869,19.059236186492164,33,0
19,3.678023581469451,0,25.680552327216226,2.2316273684394616,71,0
66,7.927850002196628,10,29.233404508291237,13.03862324650691,24,0
21,2.001507196452655,7,39.317886653074076,29.845840790698126,75,1
72,4.898144696788729,3,25.07878499589742,4.784632229485753,50,0
20,7.861081877606662,2,32.69970461699006,25.354790213901165,50,0
70,5.892781297950025,9,37.69148502846093,13.17561223290321,69,0
14,3.7480786748330424,7,47.12729698384526,10.254581204793414,24,0
35,7.823577413845945,8,16.31692154659936,16.418169689170007,56,0
2,5.702815640126805,4,49.46088769788751,18.817600215508392,35,0
58,7.8689266403385,2,6.101524716092433,9.116886915146381,54,0
62,8.560101032954847,1,47.92489178338701,24.768677038908194,70,0
72,2.7944176220295436,8,4.011112322785704,19.93621473533024,64,0
62,5.847248006024557,2,4.875716282044873,5.73676279458266,40,0
3,4.512486359941856,7,42.9911917695638,26.933688429436007,29,0
50,8.733786893957408,9,0.2859290680394644,2.362216741846054,38,0
47,3.6787359588512754,8,6.497068613397062,10.87580022891701,79,0
66,3.346695647353042,2,31.65363267497565,22.177056696378173,76,0
14,3.102583193273883,0,37.95344696291878,25.85855805472807,73,0
59,5.604957253838063,6,24.911800024963647,3.672870795700537,63,0
38,6.846042425112453,7,34.53398855740033,6.676912585763114,18,0
53,6.895524042698648,7,10.22304430273559,21.5933282237811,50,0
46,9.131840124988054,6,26.578869838749657,20.593017978349057,18,0
4,4.963175890202452,1,46.9206871929072,5.9156186641157005,66,0
56,9.907327915296612,3,17.74304153730739,29.83804275920733,25,0
51,8.705217468415395,0,20.73679134837355,29.02987798001039,64,0
7,7.419098572149735,10,47.46003465904457,8.906868772062055,23,1
35,6.754326004494198,4,42.85647799281411,6.576986984975196,45,0
51,3.2126743429590396,6,6.921774666469716,13.674494133423442,79,0
3,4.222020989994089,4,19.12901617853177,18.38919948533772,47,0
53,8.032861442529313,2,33.60280193761267,5.401486885681959,56,0
33,5.691564095098501,4,10.20832795841215,23.29868129256388,34,0
30,8.333599907626812,0,10.222028697477342,20.295591044148225,43,0
38,6.252795716835447,5,18.72401999840085,11.434028712813685,74,0
62,5.381512907169516,6,28.231452549863157,2.5519194244782555,32,0
50,7.773772421737434,7,6.58267943966292,27.72388836531512,21,0
28,5.484043635185275,1,29.94227000397195,17.040247160692775,76,0
29,2.807529599820172,1,0.1570453024061058,24.42381677946291,49,0
12,5.547646691055233,3,40.0036716038434,2.7669329299008787,62,1
63,7.917842656684325,6,3.8572584269790933,22.07832610039889,23,0
46,3.023905668268691,0,4.1959767910714705,19.795046001489577,63,0
2,8.917283137123341,7,20.782109334295285,28.547090379136204,72,1
64,3.5225989025525424,2,46.54436860304042,26.925570946361862,23,0
12,9.844134576008848,5,48.947875352055206,23.27215762408308,38,0
30,3.8868607931494967,8,22.4406822873303,7.814834048506056,64,0
62,8.290207654056756,0,39.812029778142715,19.16334819802966,67,0
53,8.876521853175566,7,48.11551014938921,12.313486805961837,71,0
57,2.35329548942265,8,10.98533951957002,13.64386023654699,31,0
18,8.105242330071114,10,46.22805276884024,18.176739760800775,78,1
9,6.789539218552779,0,9.268638954125574,28.1259666779064,60,0
72,5.82604235660739,3,25.734180856071948,25.20313762526289,54,0
44,8.986693293790783,5,36.52481804793951,23.433029514081728,37,0
53,4.169179492001478,10,29.16332589065227,17.204212394107532,19,0
67,9.906202168001052,2,26.12698583660266,26.975240932781798,39,0
59,3.193902223601409,8,11.512546035525734,4.390782530236352,35,0
62,7.168769400040504,10,35.63888381084155,15.602862463844698,66,1
33,6.6173822663004005,4,1.640481206430422,8.607946036647427,47,1
68,2.349885007039756,2,24.733759479564167,1.48593283027909,31,0
13,2.8507498100461968,9,35.64800039294029,5.0024491235815,39,0
31,4.3874792988950135,0,38.7955766403653,4.035603145530467,45,0
32,9.191206592049884,6,42.7603492509185,20.974113683529595,49,0
28,2.6974357426546494,8,24.971588493341766,17.076343755274703,42,0
32,3.4269806744586386,7,40.90133745693465,4.839733791397183,49,0
39,4.9048058930720835,0,21.919249001538066,12.538641091153668,32,0
5,2.475772550938246,6,30.151977752664166,8.034769716140929,25,0
37,6.3608442260855975,0,27.389234719165973,29.570062097629567,29,0
17,2.3689885146858707,1,20.710046278591516,16.798394582500876,25,0
12,5.23118291336099,7,38.83952417036136,25.78936758517858,20,0
60,5.313201794625814,1,0.8574890957599057,29.667659624325495,62,0
3,5.052895518937601,6,15.930448138180358,9.918364069223234,42,0
39,4.849485176940753,0,24.707383531894134,22.450804035130137,22,0
1,9.380984464702317,8,43.9670510088264,23.013521044113514,48,1
38,7.009409372745106,0,28.595610192530035,25.162926341303557,67,0
16,4.034575849426534,10,1.7503957403402826,19.702184253478322,62,1
49,9.345663996982202,5,21.37478251783796,4.661862976124224,39,0
57,5.100761851862156,1,17.752052822597914,8.141080668147403,19,0
27,5.931345420228454,4,11.539732696326588,21.28084452132665,46,0
35,2.030537072994777,6,20.4388630614566,25.061963123327107,69,0
54,7.213343349651407,8,45.76285924589115,10.229599200186051,51,0
63,7.334835368114143,5,9.536299379544733,2.6563977377428545,58,0
71,5.210448193757697,6,49.58864404896247,27.193485192996512,31,0
12,8.297012820812832,6,15.6431580427565,27.413277458124586,54,1
37,5.83256050482681,5,17.44450375209118,7.55496270687091,74,1
49,9.19077910544198,6,41.40584145031714,8.445561392982983,56,0
5,3.7284109200934976,3,41.295885365801524,1.357890335750846,70,0
18,2.1602108474065957,2,6.480032559772098,28.39530623296176,32,0
56,6.586794765081744,4,37.679731537287644,11.730711200141663,40,0
61,3.3282745073295636,7,40.86261556834106,19.368940467021687,56,0
55,2.9596295441911193,3,25.644852775940468,5.269585157904992,74,0
54,6.90778510911341,8,25.636319713088803,24.36025149370565,72,0
8,4.319760951548872,9,25.507419022816162,22.057226520994472,75,0
5,2.46192841495339,4,47.67675489257544,11.14577714124478,45,0
