id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
54000001,(2020 DY2),0.0253837029,0.0567596853,30480.6314986897,3244194.488285296,Earth,False,25.1,False
3790060,(2017 WP28),0.1838886721,0.41118757100000003,67499.1674087468,62691970.67430397,Earth,False,20.8,False
54110087,(2021 CC2),0.0683211199,0.1527706684,43887.7091860182,48497111.09353685,Earth,False,22.95,False
54207058,(2021 TJ10),0.0042516252,0.0095069231,32705.3782215311,13359291.359170038,Earth,False,28.98,False
3709962,(2015 CC1),0.046190746,0.1032856481,45253.1563754479,8307041.141730735,Earth,False,23.8,False
3383667,(2007 RF1),0.0160160338,0.0358129403,41817.0368818523,33390953.09447211,Earth,False,26.1,False
3781410,(2017 RO2),0.09650614699999999,0.2157943048,36461.6367297653,18745548.651199616,Earth,False,22.2,False
3175324,(2004 CZ1),0.0350392641,0.0783501764,39383.242269018796,2390809.848521416,Earth,False,24.4,False
54143552,(2021 JN1),0.0295498293,0.0660754271,54394.429196147,39532604.18779585,Earth,False,24.77,False
3802423,(2018 GL1),0.048367648799999996,0.1081533507,55271.3745166675,51985307.32232373,Earth,False,23.7,False
3120863,(2002 GQ),0.014606796399999998,0.0326617897,38885.006742971804,60976746.00348551,Earth,False,26.3,False
54230081,(2021 XF6),0.0360209346,0.0805452583,42894.2024830811,52069638.080088,Earth,False,24.34,False
3154350,(2003 JY2),0.0319561887,0.0714562102,88074.1124613324,31219674.64950511,Earth,False,24.6,False
54190789,(2021 QJ2),0.046190746,0.1032856481,34972.846357555,14985849.08820354,Earth,False,23.8,False
3656923,(2014 BP8),0.009216265500000001,0.0206081961,30509.885000490096,52967261.51773233,Earth,False,27.3,False
3837532,(2018 YU2),0.013321556699999999,0.0297879063,68060.4744709184,73416514.74161553,Earth,False,26.5,False
3838868,(2019 DS1),0.0201629919,0.04508582059999999,37509.6521050506,726411.6075475791,Earth,False,25.6,False
3879308,(2019 UG3),0.0038419789,0.008590926,43140.462601278596,31967238.18412793,Earth,False,29.2,False
3770152,(2017 DF38),0.0167708462,0.0375007522,47188.6152950934,45022670.583373696,Earth,False,26.0,False
54132044,(2021 EM5),0.0492668706,0.1101640716,74331.0734448067,63760047.51076372,Earth,False,23.66,False
54226788,(2021 XY1),0.026825941699999998,0.0599846292,57114.91511042901,69421210.2319229,Earth,False,24.98,False
3621808,(2012 YD7),0.0366906138,0.0820427065,30403.2863624227,43328293.09380952,Earth,False,24.3,False
3164415,(2003 UR25),0.021113244500000003,0.047210649900000005,31678.595951096202,6120757.791046143,Earth,False,25.5,False
2525364,525364 (2005 CL7),0.3151773333,0.7047579421,56693.360809976795,27065715.569883306,Earth,False,19.63,False
3359024,(2006 WB),0.0732073989,0.1636967205,33341.1660317571,46003446.08220479,Earth,False,22.8,False
3797689,(2018 AG12),0.048367648799999996,0.1081533507,34045.5177020798,71090286.63764821,Earth,False,23.7,False
3802441,(2018 GD2),0.0035039264000000002,0.0078350176,50583.2898230158,37104795.00119732,Earth,False,29.4,False
3727638,(2015 RL83),0.06676594129999999,0.1492931834,29650.549141492997,22555846.89624303,Earth,False,23.0,False
3605728,(2012 HR69),0.2694976463,0.6026150570000001,19919.1710650302,47363955.63815758,Earth,False,19.97,False
3102705,(2001 YD1),0.0350392641,0.0783501764,86209.9990366766,59208372.85964408,Earth,False,24.4,False
2347634,347634 (2001 SW269),0.3195618867,0.7145621017,99604.7422057926,73001757.38468155,Earth,False,19.6,False
54053855,(2020 RY2),0.0127219879,0.028447229700000003,56146.6683759834,20783493.027879834,Earth,False,26.6,False
3134280,(2002 RA126),0.0732073989,0.1636967205,36439.4382970511,14959521.254343733,Earth,False,22.8,False
3368247,(2007 CX50),0.0305179233,0.0682401509,17551.2099287157,35345921.23234217,Earth,False,24.7,False
2504181,504181 (2006 TC),0.4836764882,1.0815335068,90116.207785989,72615015.26574183,Earth,False,18.7,False
54203710,(2021 TC4),0.0130784109,0.0292442157,51299.8384081993,60079442.91472,Earth,False,26.54,False
3520754,(2010 JT39),0.050647145899999996,0.11325046109999999,26655.248497766803,63443904.68077928,Earth,False,23.6,False
3781318,(2017 RB),0.006376097900000001,0.014257388300000002,60872.425248733896,69116062.35171048,Earth,False,28.1,False
3827306,(2018 RO1),0.009216265500000001,0.0206081961,39852.09081297,1626150.08979754,Earth,False,27.3,False
3384028,(2007 RX8),0.033462237400000004,0.0748238376,25057.180185473702,48282398.55153066,Earth,False,24.5,False
3367904,(2007 CT26),0.0535247906,0.1196850702,49544.351048833894,16903718.091257416,Earth,False,23.48,False
3825766,(2018 NC15),0.1087814834,0.24324279149999997,25544.6160549187,72936442.59560466,Earth,False,21.94,False
2613471,613471 (2006 RJ1),0.0934447651,0.2089488469,25535.6286369277,32111698.93807108,Earth,False,22.27,False
2276409,276409 (2002 YN2),0.5206609142,1.1642331974,97524.2859633922,52014327.72336631,Earth,False,18.54,False
3963428,(2019 YS4),0.2783267681,0.6223575734000001,77514.3186684397,60086434.90972678,Earth,False,19.9,False
3752903,(2016 JH12),0.0921626549,0.2060819612,73354.86561559139,69962862.15699035,Earth,False,22.3,False
3762166,(2016 UE57),0.0139493823,0.0311917671,20382.5884835354,33035425.6033332,Earth,False,26.4,False
3114026,(2002 CC14),0.0291443905,0.06516883820000001,43234.2339787022,1805543.711640541,Earth,False,24.8,False
3789611,(2017 WF13),0.6376097899000001,1.4257388333,71102.6464183981,68896891.3144651,Earth,False,18.1,False
3291224,(2005 SP9),0.1248978541,0.2792800919,76308.1715130718,12459193.617635272,Earth,False,21.64,False
54144104,(2021 JJ2),0.0200703514,0.0448786701,24939.247208277204,8504732.183771946,Earth,False,25.61,False
3989193,(2020 BO8),0.048367648799999996,0.1081533507,55669.0887515675,56573795.01729296,Earth,False,23.7,False
3694459,(2014 UZ56),0.021113244500000003,0.047210649900000005,20061.358155506397,10345033.718844663,Earth,False,25.5,False
3801932,(2018 EM4),0.023150212200000003,0.0517654482,22300.5633647975,2393720.334921414,Earth,False,25.3,False
3838075,(2019 BZ4),0.014947032399999999,0.0334225806,26703.7689589639,13972797.99851782,Earth,False,26.25,False
54017137,(2020 KB2),0.0319561887,0.0714562102,60258.5963740112,70315138.07858567,Earth,False,24.6,False
3716630,(2015 HF9),0.2658,0.5943468684000001,60936.683008435895,36904947.29642304,Earth,False,20.0,False
54195865,(2021 RA10),0.0219055911,0.0489823908,18751.1737745703,741361.551007733,Earth,False,25.42,False
3363420,(2006 XH2),0.0350392641,0.0783501764,79444.7107084861,3051272.50666139,Earth,False,24.4,False
3869345,(2019 SU6),0.0139493823,0.0311917671,54109.71188021269,1109183.623414302,Earth,False,26.4,False
3843136,(2019 NG2),0.042126461100000005,0.0941976306,43212.6478596082,29130996.877895623,Earth,False,24.0,False
3844023,(2019 SJ3),0.040230458,0.08995803880000001,18225.5625639446,27961697.52993927,Earth,False,24.1,False
54053778,(2020 RM1),0.013321556699999999,0.0297879063,80000.9840093551,66067419.38664922,Earth,False,26.5,False
2501647,501647 (2014 SD224),0.0896509666,0.2004656557,22815.069813900296,23733311.31090377,Earth,False,22.36,False
3134262,(2002 RT),0.1756123185,0.3926810818,97142.6684462008,26993766.19007085,Earth,False,20.9,False
54215199,(2021 VC),0.0130784109,0.0292442157,68224.5148285231,73375885.90489584,Earth,False,26.54,False
3802453,(2018 GM2),0.0253837029,0.0567596853,74493.3038187128,61005884.96084006,Earth,False,25.1,False
3772984,(2017 FO101),0.0242412481,0.054205078600000005,68426.26989741401,50645425.78674567,Earth,False,25.2,False
54213612,(2021 UA4),0.08923905789999999,0.1995445996,40058.767033039105,55220283.06626708,Earth,False,22.37,False
3714175,(2015 FE37),0.2538370294,0.5675968529,76505.9223340451,67917524.354379,Earth,False,20.1,False
3802439,(2018 GB2),0.0699125232,0.1563291544,41045.3773317266,70434262.53335136,Earth,False,22.9,False
3663827,(2014 EZ24),0.040230458,0.08995803880000001,65726.56334247951,20688932.603207294,Earth,False,24.1,False
3843910,(2019 SO1),0.011602590800000001,0.0259441818,26970.0766705723,4340569.661748494,Earth,False,26.8,False
54016425,(2020 FW6),0.0608912622,0.1361570015,52318.8416129213,27126003.13749863,Earth,False,23.2,False
2510160,510160 (2010 XO56),0.2538370294,0.5675968529,76035.8862796709,44340116.55345445,Earth,False,20.1,False
3659801,(2014 BW32),0.0127219879,0.028447229700000003,48800.1278735795,61761831.88529876,Earth,False,26.6,False
3831739,(2018 TC5),0.0152951935,0.0342010925,49474.259908404805,56612256.77926783,Earth,False,26.2,False
3703539,(2015 AB44),0.0802703167,0.1794898848,41647.6472533049,56656368.16464239,Earth,False,22.6,False
54138702,(2021 GB24),0.07023522480000001,0.157050737,56678.1786057035,41014674.51950557,Earth,False,22.89,False
3368404,(2007 DD),0.0175612318,0.0392681082,23300.0340709348,16471640.143336967,Earth,False,25.9,False
3774137,(2017 HW4),0.1010543415,0.2259643771,80460.01186251441,44588249.16985991,Earth,False,22.1,False
3781825,(2017 RQ17),0.0076059765,0.0170074804,45997.9841618107,12898124.419583615,Earth,False,27.717,False
3392083,(2007 UT65),0.038419789100000004,0.0859092601,36649.471437172404,44005257.23475856,Earth,False,24.2,False
3714588,(2015 FO124),0.1460679643,0.32661789739999997,22208.9544708065,66404005.84267383,Earth,False,21.3,False
54076934,(2020 UW5),0.1332155667,0.29787906280000004,65585.5638035641,72015364.44095258,Earth,False,21.5,False
54051343,(2020 QO4),0.10340819949999999,0.2312277636,60036.8743099271,68172157.44702956,Earth,False,22.05,False
3291101,(2005 SQ1),0.023150212200000003,0.0517654482,25852.459302209303,4741800.648553239,Earth,False,25.3,False
3643996,(2013 LX28),0.1160259082,0.2594418179,132308.7361709476,72899004.24761826,Earth,False,21.8,False
54049789,(2020 OT4),0.014606796399999998,0.0326617897,25684.3481599329,20391441.530935947,Earth,False,26.3,False
3715092,(2015 FW284),0.0278326768,0.06223575730000001,53528.0742277826,4436418.139041519,Earth,False,24.9,False
3827572,(2018 RL4),0.0699125232,0.1563291544,53058.5548674635,63907420.96515533,Earth,False,22.9,False
3477703,(2009 WQ6),0.0038419789,0.008590926,51656.587140352305,65539209.51835146,Earth,False,29.2,False
3759756,(2016 SR2),0.0152951935,0.0342010925,20569.2456817507,1450843.406964004,Earth,False,26.2,False
3723829,(2015 MQ116),0.0555334912,0.1241766613,37803.4894911913,15107690.704041826,Earth,False,23.4,False
54216319,(2021 VN2),0.022623249100000003,0.0505871228,45670.932403944505,1521564.154429934,Earth,False,25.35,False
3856703,(2019 SU3),0.009650614699999999,0.021579430499999996,3960.6921661633,15858138.440718895,Earth,False,27.2,False
3825570,(2018 NG1),0.0921626549,0.2060819612,66354.9384174761,22681215.82041889,Earth,False,22.3,False
3703001,(2014 YK14),0.0749126183,0.1675097069,36820.5074987393,67690010.79743584,Earth,False,22.75,False
3760681,(2016 TA20),0.0366906138,0.0820427065,24237.410741313503,9199375.097887602,Earth,False,24.3,False
3738551,(2015 YS),0.0183888672,0.0411187571,30534.459426576497,74565971.72729084,Earth,False,25.8,False
54225724,(2021 XD),0.0234722638,0.0524855773,23544.1950489769,10753987.800406668,Earth,False,25.27,False
54179893,(2021 PY4),0.0130784109,0.0292442157,62904.6285335683,280828.592234584,Earth,False,26.54,False
2241662,241662 (2000 KO44),0.777239702,1.7379608086000002,75731.59494235509,63265434.66122586,Earth,False,17.67,False
3485806,(2010 AL60),0.08801465210000001,0.1968067451,34072.0721968434,64244648.85196713,Earth,False,22.4,False
3843825,(2019 RO2),0.0253837029,0.0567596853,25984.9370164263,8751766.258138642,Earth,False,25.1,False
3562546,(2011 GZ54),0.1058168859,0.23661375010000002,7429.8619580467,49156518.3087844,Earth,False,22.0,False
54134936,(2021 GU1),0.0305179233,0.0682401509,37415.7884337804,2768836.395554934,Earth,False,24.7,False
3596037,(2012 BD14),0.013321556699999999,0.0297879063,23518.2623183522,37034118.99845431,Earth,False,26.5,False
2417201,417201 (2005 XM4),0.30099201649999996,0.6730386097,62176.5122618322,39301656.73142514,Earth,False,19.73,False
2090367,90367 (2003 LC5),0.7253622947,1.6219593991999999,52559.2749757093,28052537.48550448,Earth,False,17.82,False
54017077,(2020 KL),0.0291443905,0.06516883820000001,55928.6742943714,70323180.69943346,Earth,False,24.8,False
3841976,(2019 KV),0.0152951935,0.0342010925,62128.0639411128,61975133.89890829,Earth,False,26.2,False
54051374,(2020 QZ4),0.021113244500000003,0.047210649900000005,7389.9324594904,9965346.530735638,Earth,False,25.5,False
3767244,(2017 BL31),0.40230457979999995,0.8995803882,124378.1798638176,56310510.23102667,Earth,False,19.1,False
3713976,(2015 FP34),0.0305179233,0.0682401509,34132.8409994834,12689316.311029095,Earth,False,24.7,False
3741971,(2016 CA30),0.008405334,0.0187948982,28938.552015448702,68603335.17480749,Earth,False,27.5,False
54106569,(2021 BF2),0.0153657929,0.0343589575,39175.1121183599,50300965.62082828,Earth,False,26.19,False
3797865,(2018 BP3),0.0048367649,0.0108153351,24801.1357970944,55103316.12694232,Earth,False,28.7,False
3991588,(2020 CQ2),0.0050647146,0.011325046100000001,76181.2941773232,67332002.79409488,Earth,False,28.6,False
3843783,(2019 RE1),0.0044111820000000005,0.0098637028,14108.928828771499,69613660.74089971,Earth,False,28.9,False
54214059,(2021 UD6),0.0190789723,0.0426618789,42867.0614664454,40787060.58239165,Earth,False,25.72,False
54017135,(2020 KZ1),0.160160338,0.35812940299999996,62920.6871571342,51350768.55387498,Earth,False,21.1,False
54193842,(2021 RX4),0.045767266699999996,0.1023387195,56272.767854458,36874965.50466891,Earth,False,23.82,False
3837783,(2019 AM8),0.010581688600000002,0.023661375,31009.7386542865,42596371.19831836,Earth,False,27.0,False
3991608,(2020 DD),0.053034072300000006,0.1185877909,139282.4938015451,953450.340851353,Earth,False,23.5,False
3826667,(2018 PM9),0.06676594129999999,0.1492931834,18994.8635107017,69383490.04154938,Earth,False,23.0,False
54207058,(2021 TJ10),0.0042516252,0.0095069231,17398.3530035515,26154593.60227335,Earth,False,28.98,False
54161066,(2021 LK9),0.021406959,0.0478674154,27842.200096027,35678957.4765953,Earth,False,25.47,False
54093080,(2020 WO3),0.0664591797,0.1486072436,55591.326513157,15476203.574532693,Earth,False,23.01,False
2137064,137064 (1998 WP5),0.4431543091,0.9909231597,36255.6544614844,58374148.46075343,Earth,False,18.89,False
3596682,(2012 BL77),0.058150704000000004,0.130028927,49452.61010835059,74499410.21948493,Earth,False,23.3,False
3823894,(2018 JX),0.0555334912,0.1241766613,41839.0203670931,53152027.4683632,Earth,False,23.4,False
2303262,303262 (2004 RJ84),0.4972273129,1.1118340719,33340.2473668449,59213157.37352136,Earth,False,18.64,False
3278182,(2005 JZ93),0.0305179233,0.0682401509,40729.2656993957,12046519.590558488,Earth,False,24.7,False
54239784,(2022 BT),0.0028877193,0.0064571367,17094.274206079,101270.29305628699,Earth,False,29.82,False
3102699,(2001 XX103),0.050647145899999996,0.11325046109999999,65058.8090297558,2587146.341688924,Earth,False,23.6,False
3555205,(2011 AN37),0.0160160338,0.0358129403,59680.85294943,50865936.9217105,Earth,False,26.1,False
2613397,613397 (2006 FE),0.22937969800000002,0.5129085974,92451.10828345061,47986610.38173309,Earth,False,20.32,False
3976543,(2020 AZ1),0.0127219879,0.028447229700000003,56926.265739431394,63868730.82707211,Earth,False,26.6,False
3367721,(2007 CS5),0.0319561887,0.0714562102,15743.234854516499,21634032.94446737,Earth,False,24.6,False
3840120,(2019 EW2),0.0152951935,0.0342010925,42629.83597975,1382864.1152647592,Earth,False,26.2,False
54131352,(2021 ES3),0.008027031700000001,0.017948988500000002,45027.772740963395,39266086.60651865,Earth,False,27.6,False
3744852,(2016 DR2),0.0201629919,0.04508582059999999,23775.9523381298,61734779.87806986,Earth,False,25.6,False
2003360,3360 Syrinx (1981 VA),1.7240703244,3.8551384433,51137.3274634951,62711689.82777929,Earth,False,15.94,False
3776268,(2017 MJ8),0.1881719895,0.42076536,72979.0771092912,62874461.09173425,Earth,False,20.75,False
54166592,(2021 NO1),0.0256185754,0.0572848762,64899.741922656794,68093585.6238286,Earth,False,25.08,False
3407480,(2008 FO),0.0608912622,0.1361570015,63045.9281772396,55923676.22907521,Earth,False,23.2,False
3542555,(2010 PQ10),0.1214940408,0.2716689341,68247.2257993379,49223403.00782864,Earth,False,21.7,False
3819564,(2018 HW1),0.0183888672,0.0411187571,49063.35508889901,50084238.42934702,Earth,False,25.8,False
3826775,(2018 PK21),0.0175612318,0.0392681082,5671.9544536554,5994270.607832241,Earth,False,25.9,False
3836226,(2018 VX8),0.08405334019999999,0.1879489824,56767.5457393442,60520614.78251967,Earth,False,22.5,False
3709135,(2015 BF511),0.0291443905,0.06516883820000001,20626.1639008435,4625881.373031664,Earth,False,24.8,False
3736237,(2015 XM129),0.08405334019999999,0.1879489824,50316.3766301551,39507184.921639696,Earth,False,22.5,False
3599867,(2012 DL31),0.0732073989,0.1636967205,26605.1759264081,36948456.61021001,Earth,False,22.8,False
3672670,(2014 KB46),0.0288771931,0.0645713667,27341.2380714083,8041887.548952834,Earth,False,24.82,False
3781896,(2017 SN16),0.058150704000000004,0.130028927,38693.529701537,31808710.02439893,Earth,False,23.3,False
3795026,(2017 YU3),0.04411182,0.09863702810000001,31981.7416463806,38895494.310675,Earth,False,23.9,False
3742049,(2016 CU30),0.1272198785,0.2844722965,60385.17840625191,32293644.38542075,Earth,False,21.6,False
3448008,(2009 DQ4),0.15295193529999998,0.3420109247,80623.8649951736,69747106.73831281,Earth,False,21.2,False
3753700,(2016 LT1),0.0042126461,0.0094197631,15131.3977062115,50130179.99506317,Earth,False,29.0,False
54203700,(2021 TR3),0.021804944,0.0487573371,53132.7785834628,45480024.00397765,Earth,False,25.43,False
3721995,(2015 MF60),0.3051792326,0.6824015094,84996.9485811731,52919975.63563679,Earth,False,19.7,False
2007092,7092 Cadmus (1992 LC),2.6336313094999997,5.8889786358,109865.98331399269,61487529.51510272,Earth,False,15.02,False
54203004,(2021 TL2),0.034718022200000004,0.0776318577,31242.6359235698,31407425.481556725,Earth,False,24.42,False
2387733,387733 (2003 GS),0.43306688549999994,0.9683669947,69934.5035219502,70034407.45799614,Earth,False,18.94,False
54225500,(2021 WL4),0.0425162524,0.0950692305,36709.764116936,20380947.629309908,Earth,False,23.98,False
2386298,386298 (2008 SR7),0.26094860329999997,0.5834988154999999,32240.115225192003,55986733.88548953,Earth,False,20.04,False
3644171,(2013 MX5),0.44111819999999996,0.9863702812999999,15267.3186829227,56357928.83635248,Earth,False,18.9,False
3092312,(2001 QM142),0.0802703167,0.1794898848,30904.700351686002,21368391.67759305,Earth,False,22.6,False
3727662,(2015 RX83),0.0699125232,0.1563291544,7770.9929830930005,53874186.69661688,Earth,False,22.9,False
54101680,(2020 YS2),0.0016238839,0.0036311148,37649.593842484,39763632.30733806,Earth,False,31.07,False
3736807,(2015 YA),0.0088014652,0.0196806745,17719.8439451171,27448649.09161048,Earth,False,27.4,False
2022099,22099 (2000 EX106),0.67383719,1.5067457625999998,57462.769112099406,45445896.28677392,Earth,False,17.98,False
3796293,(2018 AJ),0.033462237400000004,0.0748238376,41419.103302899704,36133115.4268569,Earth,False,24.5,False
3733933,(2015 VH65),0.0076657557,0.017141150900000002,46581.2939476858,48643390.46390621,Earth,False,27.7,False
2425450,425450 (2010 EV45),0.3210369174,0.7178603705,17528.7138499247,30196154.521359347,Earth,False,19.59,False
3772846,(2017 FS91),0.014606796399999998,0.0326617897,22753.2646789207,37416029.88410194,Earth,False,26.3,False
3684349,(2014 QQ362),0.039496169399999996,0.0883161196,57047.232209569906,8863233.890003478,Earth,False,24.14,False
3766236,(2016 YY10),0.0175612318,0.0392681082,62716.0168013609,50082791.45890922,Earth,False,25.9,False
3736677,(2015 XA352),0.11080388210000001,0.24776501260000003,45114.6326236416,56434232.57632681,Earth,False,21.9,False
54016951,(2020 JC),0.02658,0.0594346868,38843.464670131696,15461582.252713567,Earth,False,25.0,False
54197671,(2021 RG19),0.030099201699999998,0.06730386099999999,55332.52937816361,826789.4745103809,Earth,False,24.73,False
3388888,(2007 UT),0.1332155667,0.29787906280000004,83216.1516150809,72194553.29323113,Earth,False,21.5,False
54223989,(2021 WW),0.037201031,0.08318403419999999,50415.1140076427,4353818.677426748,Earth,False,24.27,False
2613400,613400 (2006 FH36),0.0658498783,0.1472448042,13536.310775452801,12080817.295821907,Earth,False,23.03,False
3799426,(2018 CT3),0.0699125232,0.1563291544,42126.972849932405,21586553.303210605,Earth,False,22.9,False
2528859,528859 (2009 CR5),0.09650614699999999,0.2157943048,54712.3894696192,35495819.95861853,Earth,False,22.2,False
54016357,(2020 FM4),0.053034072300000006,0.1185877909,34169.6792781,23380755.83576879,Earth,False,23.5,False
54131738,(2021 FB),0.0166170902,0.0371569432,25125.5580100253,41862908.71404237,Earth,False,26.02,False
54016333,(2020 FT3),0.06376097900000001,0.1425738833,28479.7661208589,4489109.470893345,Earth,False,23.1,False
3557955,(2011 DD5),0.053034072300000006,0.1185877909,62794.6682033074,62233152.57087442,Earth,False,23.5,False
3635073,(2013 HM11),0.06376097900000001,0.1425738833,78144.0262066001,60303127.97793391,Earth,False,23.1,False
3760627,(2016 TB19),0.0040230458000000005,0.0089958039,94534.41642846519,67080122.00305657,Earth,False,29.1,False
3624059,(2013 AT72),0.038419789100000004,0.0859092601,81273.6170719697,43352987.37876808,Earth,False,24.2,False
3471356,(2009 TJ4),0.0160160338,0.0358129403,18772.756969236798,19287225.48431244,Earth,False,26.1,False
3837923,(2019 AV13),0.1010543415,0.2259643771,56765.756663993205,53574782.32742737,Earth,False,22.1,False
54191849,(2021 QC6),0.1838886721,0.41118757100000003,61033.0739772272,28780326.605198804,Earth,False,20.8,False
3879167,(2019 TA7),0.014606796399999998,0.0326617897,41264.2772674985,9584225.521841597,Earth,False,26.3,False
54087546,(2020 VJ1),0.011982708,0.026794149700000002,59291.1743324231,66537230.71947529,Earth,False,26.73,False
2516641,516641 (2008 GB110),0.3051792326,0.6824015094,67260.23145685259,47241826.86920783,Earth,False,19.7,False
3989260,(2020 BM11),0.06376097900000001,0.1425738833,35119.2998677569,53185647.37559722,Earth,False,23.1,False
54132515,(2021 FX2),0.014878357,0.033269017799999995,33675.762540992,70665063.4586084,Earth,False,26.26,False
3370501,(2007 EK26),0.02658,0.0594346868,66968.8758226674,684088.6796686479,Earth,False,25.0,False
54100615,(2020 YC),0.0178055329,0.039814382,35957.6081218528,13161237.647012588,Earth,False,25.87,False
3727187,(2015 RQ36),0.033462237400000004,0.0748238376,78011.67025531331,73453345.78208889,Earth,False,24.5,False
3827337,(2018 RZ2),0.09650614699999999,0.2157943048,46674.5801572418,59998776.58670095,Earth,False,22.2,False
2612202,612202 (2000 WO148),0.208235599,0.4656289548,59875.2885435138,61105486.23534012,Earth,False,20.53,False
2137158,137158 (1999 FB),0.6959130436,1.5561088719,113398.9307515541,65869694.95436344,Earth,False,17.91,False
3626687,(2013 CW87),0.0183888672,0.0411187571,12007.2612122632,14908911.053260412,Earth,False,25.8,False
2325102,325102 (2008 EY5),0.2538370294,0.5675968529,89332.1904249932,51320331.55076223,Earth,False,20.1,False
3009717,(1997 AC11),0.2111324448,0.47210649880000005,85213.0297779228,58063683.16913122,Earth,False,20.5,False
3117468,(2002 FT6),0.0802703167,0.1794898848,38594.7880701923,51749107.84377221,Earth,False,22.6,False
54191341,(2021 QY4),0.0550243571,0.1230382028,24197.8281829503,37988312.49664446,Earth,False,23.42,False
54087807,(2020 VR4),0.022108281,0.0494356193,46368.8150446055,2262196.670137796,Earth,False,25.4,False
3956451,(2019 YS3),0.0305179233,0.0682401509,68068.7242187,63796260.24828058,Earth,False,24.7,False
2519354,519354 (2011 KR12),0.1326034968,0.2965104328,34603.1494348519,52123900.66828802,Earth,False,21.51,False
3650046,(2013 TN69),0.058150704000000004,0.130028927,56553.2744960286,47838683.08610717,Earth,False,23.3,False
3274905,(2005 FN),0.011080388200000001,0.0247765013,23536.301488867597,23589393.552349374,Earth,False,26.9,False
2099907,99907 (1989 VA),0.6895328745,1.54184238,79651.5033811633,43149242.61956072,Earth,False,17.93,False
54139999,(2021 HZ2),0.0193443872,0.0432553648,68136.1524956124,42633089.74119348,Earth,False,25.69,False
3547175,(2010 SX11),0.0291443905,0.06516883820000001,21770.9294780795,48144932.73967233,Earth,False,24.8,False
3802425,(2018 GN1),0.0088014652,0.0196806745,31782.2981637575,766666.075597594,Earth,False,27.4,False
3773672,(2017 GM),0.0027832677,0.006223575699999999,66583.38976512701,16266.808630403,Earth,False,29.9,False
3797701,(2018 BD),0.0025383703,0.0056759685,35997.794766876,39134.757912639,Earth,False,30.1,False
3842658,(2019 KF4),0.0921626549,0.2060819612,44575.9606413403,27456288.41156053,Earth,False,22.3,False
3740500,(2016 AD193),0.1925550782,0.4305662442,75824.9865015703,65951375.54098129,Earth,False,20.7,False
2325102,325102 (2008 EY5),0.2538370294,0.5675968529,64266.7640548993,25469754.85384431,Earth,False,20.1,False
54153124,(2021 LK),0.0118728499,0.026548499399999998,25161.4292756201,1168598.601613704,Earth,False,26.75,False
2066253,66253 (1999 GT3),0.5553349115999999,1.2417666126,103158.90666177699,30649039.15439065,Earth,False,18.4,False
3560196,(2011 FQ16),0.008027031700000001,0.017948988500000002,27524.8945498361,4696294.248081134,Earth,False,27.6,False
3553152,(2010 XF11),0.023150212200000003,0.0517654482,28548.3857914753,7004639.1234729085,Earth,False,25.3,False
3697803,(2014 WU200),0.0040230458000000005,0.0089958039,6795.031255473001,11870330.519648544,Earth,False,29.1,False
3773761,(2017 GS4),0.3051792326,0.6824015094,55207.5445029636,43777120.2137324,Earth,False,19.7,False
3723701,(2015 MQ101),0.2874451443,0.6427468824,79786.5097198849,47700957.21331165,Earth,False,19.83,False
3760532,(2016 TL17),0.042126461100000005,0.0941976306,33410.0466941435,36446484.53281409,Earth,False,24.0,False
3763972,(2016 WU1),0.050647145899999996,0.11325046109999999,57672.1477460614,17809366.242884494,Earth,False,23.6,False
3395953,(2007 WJ3),0.0152951935,0.0342010925,26385.3297071587,57627830.40319728,Earth,False,26.2,False
54110065,(2021 CD1),0.0396784754,0.0887237683,48689.5607006339,45636097.89097101,Earth,False,24.13,False
54224159,(2021 WA1),0.0076657557,0.017141150900000002,58471.89039521389,63229398.85310985,Earth,False,27.7,False
3485264,(2010 AL30),0.009650614699999999,0.021579430499999996,35823.942709299,129018.60357110699,Earth,False,27.2,False
3673546,(2014 LX14),0.1144339731,0.2558821427,25329.0036153228,44416511.69772735,Earth,False,21.83,False
3773837,(2017 GT5),0.1460679643,0.32661789739999997,56593.262023979405,42954684.20179667,Earth,False,21.3,False
54105994,(2021 AX6),0.011131533,0.0248908644,61185.1338869677,44939589.19222072,Earth,False,26.89,False
54159403,(2021 LF6),0.0052066091,0.011642332,6870.2775422593,5932819.512863417,Earth,False,28.54,False
54110059,(2021 CX),0.006676594100000001,0.014929318300000001,37152.2792435825,45352723.38234562,Earth,False,28.0,False
3575154,(2011 OJ45),0.0167708462,0.0375007522,19316.6875186572,31492996.63006011,Earth,False,26.0,False
3694459,(2014 UZ56),0.021113244500000003,0.047210649900000005,26345.284732688502,17313268.440009665,Earth,False,25.5,False
3552161,(2010 WA),0.0026579999999999998,0.0059434687,47043.5204850055,38852.466731948996,Earth,False,30.0,False
54200005,(2021 SE1),0.013199423899999998,0.0295148091,66663.9749445314,73250814.59072255,Earth,False,26.52,False
54202333,(2021 TE1),0.0343997255,0.0769201245,62022.3911901886,63693836.01709426,Earth,False,24.44,False
2141052,141052 (2001 XR1),0.844413128,1.8881651553,53963.048649949196,67184508.50950368,Earth,False,17.49,False
3827304,(2018 RR1),0.0026579999999999998,0.0059434687,53690.5136493241,53181391.794908896,Earth,False,30.0,False
