일시,기온,강수량,풍속,습도,증기압,현지기압,전운량,중하층운량,지면온도
2022-04-15 15:00,18.9,,3.7,30,6.5,1004.7,1,1,38.5
2022-04-15 16:00,19.2,,3.3,32,7.1,1003.6,2,1,34.6
2022-04-15 17:00,17.9,,5.5,39,8.0,1003.8,5,2,27.1
2022-04-15 18:00,16.2,,4.8,43,7.8,1004.5,3,2,17.9
2022-04-15 19:00,14.8,,2.9,51,8.5,1005.0,3,0,13.6
2022-04-15 20:00,14.0,,2.4,54,8.6,1006.0,8,3,11.5
2022-04-15 21:00,13.8,,3.9,45,7.1,1007.1,0,0,10.1
2022-04-15 22:00,12.6,,3.1,48,7.0,1007.6,2,0,8.6
2022-04-15 23:00,12.0,,2.1,51,7.1,1007.6,0,0,7.5
2022-04-16 00:00,11.3,,1.0,52,6.9,1008.0,0,0,6.2
2022-04-16 01:00,10.3,,0.3,56,7.0,1008.2,0,0,5.1
2022-04-16 02:00,9.5,,0.8,59,7.0,1008.1,0,0,4.5
2022-04-16 03:00,8.7,,2.2,63,7.1,1008.0,0,0,4.2
2022-04-16 04:00,8.3,,1.0,64,7.0,1007.9,0,0,3.2
2022-04-16 05:00,7.4,,2.3,68,7.0,1007.7,1,0,3.1
2022-04-16 06:00,7.2,,1.7,69,7.0,1008.0,1,0,2.6
2022-04-16 07:00,7.7,,1.3,69,7.2,1008.5,1,0,4.6
2022-04-16 08:00,9.8,,0.8,65,7.8,1008.7,0,0,13.4
2022-04-16 09:00,12.7,,2.6,56,8.2,1008.7,0,0,23.0
2022-04-16 10:00,14.7,,2.5,48,8.0,1008.9,0,0,31.3
2022-04-16 11:00,16.2,,2.8,40,7.3,1008.6,0,0,37.3
2022-04-16 12:00,17.3,,3.3,33,6.5,1007.8,1,0,41.6
2022-04-16 13:00,18.1,,3.8,28,5.8,1007.0,1,0,43.4
2022-04-16 14:00,19.2,,4.0,20,4.4,1006.1,0,0,43.0
2022-04-16 15:00,20.0,,3.8,26,6.1,1005.5,0,0,40.7
2022-04-16 16:00,19.6,,4.3,21,4.8,1005.2,0,0,35.5
2022-04-16 17:00,18.7,,3.9,25,5.4,1005.1,0,0,28.5
2022-04-16 18:00,17.2,,3.8,25,4.9,1005.4,0,0,18.1
2022-04-16 19:00,15.3,,2.6,32,5.6,1005.5,0,0,12.6
2022-04-16 20:00,13.8,,2.5,36,5.7,1005.9,0,0,10.0
2022-04-16 21:00,12.7,,2.1,45,6.6,1006.8,0,0,8.6
2022-04-16 22:00,11.5,,2.9,59,8.0,1007.1,0,0,7.8
2022-04-16 23:00,10.7,,2.2,65,8.3,1007.2,0,0,6.7
2022-04-17 00:00,10.1,,2.4,71,8.7,1007.4,0,0,6.2
2022-04-17 01:00,9.4,,1.3,75,8.8,1007.6,0,0,5.0
2022-04-17 02:00,8.9,,2.8,82,9.3,1007.5,0,0,5.1
2022-04-17 03:00,8.4,,1.3,82,9.0,1007.5,0,0,3.9
2022-04-17 04:00,7.8,,1.2,84,8.8,1007.5,0,0,3.1
2022-04-17 05:00,7.6,,0.7,85,8.8,1007.5,0,0,2.8
2022-04-17 06:00,7.2,,1.3,86,8.7,1007.7,0,0,2.6
2022-04-17 07:00,7.5,,0.5,85,8.8,1008.1,0,0,5.1
2022-04-17 08:00,9.6,,1.7,79,9.4,1008.6,0,0,13.2
2022-04-17 09:00,11.8,,1.7,65,9.0,1008.7,0,0,22.6
2022-04-17 10:00,14.0,,1.8,52,8.2,1009.2,0,0,31.6
2022-04-17 11:00,16.0,,2.9,44,8.0,1008.9,0,0,38.6
2022-04-17 12:00,18.2,,3.1,36,7.5,1008.3,0,0,43.9
2022-04-17 13:00,19.4,,4.1,34,7.6,1007.7,0,0,45.4
2022-04-17 14:00,21.3,,3.1,28,7.1,1007.0,0,0,45.6
2022-04-17 15:00,21.2,,4.8,31,7.7,1006.7,0,0,41.2
2022-04-17 16:00,21.0,,3.2,33,8.1,1006.5,0,0,37.2
2022-04-17 17:00,19.7,,4.1,27,6.2,1006.6,5,0,28.0
2022-04-17 18:00,18.9,,2.5,25,5.5,1006.4,6,0,19.7
2022-04-17 19:00,17.1,,2.5,27,5.3,1006.7,7,0,14.5
2022-04-17 20:00,15.5,,2.7,40,7.0,1007.1,7,0,12.2
2022-04-17 21:00,14.4,,1.8,45,7.4,1007.4,7,0,10.1
2022-04-17 22:00,13.4,,3.2,55,8.4,1008.1,7,0,10.0
2022-04-17 23:00,12.7,,3.8,58,8.5,1008.3,7,0,9.9
2022-04-18 00:00,12.2,,2.3,60,8.5,1008.6,8,0,9.3
2022-04-18 01:00,12.0,,1.0,61,8.5,1008.9,10,0,9.3
2022-04-18 02:00,11.9,,1.5,62,8.6,1008.6,10,9,9.5
2022-04-18 03:00,11.5,,0.6,63,8.5,1008.2,9,0,9.0
2022-04-18 04:00,11.4,,0.8,61,8.2,1007.8,9,8,9.2
2022-04-18 05:00,11.5,,0.6,64,8.7,1007.9,9,8,9.3
2022-04-18 06:00,11.6,,1.4,63,8.5,1007.8,9,7,9.5
2022-04-18 07:00,11.6,,1.6,63,8.5,1007.7,9,7,10.7
2022-04-18 08:00,12.5,,1.4,60,8.7,1008.2,9,7,14.4
2022-04-18 09:00,13.7,,1.5,51,8.0,1008.4,9,0,18.4
2022-04-18 10:00,15.2,,1.9,45,7.7,1008.2,10,0,24.6
2022-04-18 11:00,16.8,,2.7,39,7.4,1008.2,10,0,29.1
2022-04-18 12:00,18.3,,3.6,36,7.5,1007.8,8,0,36.1
2022-04-18 13:00,19.9,,3.7,30,6.9,1006.8,4,0,42.9
2022-04-18 14:00,21.4,,3.6,26,6.6,1006.2,0,0,44.2
2022-04-18 15:00,20.8,,5.1,23,5.6,1006.2,0,0,39.6
2022-04-18 16:00,20.1,,3.8,30,7.0,1006.1,1,0,35.1
2022-04-18 17:00,19.7,,4.1,26,6.0,1006.1,0,0,28.5
2022-04-18 18:00,19.1,,3.3,25,5.5,1005.8,2,0,19.5
2022-04-18 19:00,17.5,,3.0,31,6.2,1005.8,0,0,14.2
2022-04-18 20:00,15.4,,3.1,42,7.3,1006.6,0,0,11.4
2022-04-18 21:00,14.2,,2.7,47,7.6,1007.4,1,0,10.1
2022-04-18 22:00,13.2,,2.5,56,8.5,1007.6,0,0,8.8
2022-04-18 23:00,12.5,,1.6,58,8.4,1007.7,0,0,7.6
2022-04-19 00:00,12.1,,2.3,61,8.5,1007.9,0,0,7.6
2022-04-19 01:00,11.4,,1.4,63,8.4,1008.1,0,0,6.6
2022-04-19 02:00,11.0,,1.3,68,8.9,1007.9,0,0,6.0
2022-04-19 03:00,10.4,,1.7,69,8.7,1007.6,0,0,5.4
2022-04-19 04:00,10.1,,1.0,72,8.8,1007.3,0,0,4.6
2022-04-19 05:00,9.7,,1.1,74,8.8,1007.1,0,0,4.5
2022-04-19 06:00,9.1,,1.7,74,8.5,1007.2,0,0,4.1
2022-04-19 07:00,9.1,,1.8,75,8.6,1007.5,0,0,6.6
2022-04-19 08:00,11.3,,1.7,68,9.0,1007.8,0,0,14.5
2022-04-19 09:00,14.1,,1.7,58,9.3,1007.9,0,0,23.7
2022-04-19 10:00,16.6,,2.2,48,9.0,1007.9,0,0,32.5
2022-04-19 11:00,18.3,,1.9,44,9.2,1007.7,0,0,39.4
2022-04-19 12:00,20.2,,2.5,39,9.2,1007.3,0,0,44.2
2022-04-19 13:00,21.7,,2.5,36,9.3,1006.8,0,0,46.3
2022-04-19 14:00,22.0,,3.6,35,9.2,1006.2,0,0,45.1
2022-04-19 15:00,21.8,,4.0,31,8.1,1005.8,0,0,42.4
2022-04-19 16:00,20.9,,5.1,32,7.8,1005.7,0,0,36.8
2022-04-19 17:00,20.1,,3.9,32,7.5,1005.5,0,0,30.1
2022-04-19 18:00,18.9,,4.6,35,7.6,1005.4,0,0,19.6
2022-04-19 19:00,17.2,,2.7,37,7.2,1005.6,1,0,14.2
2022-04-19 20:00,15.7,,3.7,40,7.1,1006.1,2,0,11.6
2022-04-19 21:00,14.7,,2.7,47,7.8,1006.6,0,0,10.3
2022-04-19 22:00,13.8,,1.5,54,8.5,1007.1,0,0,8.8
2022-04-19 23:00,13.0,,1.9,57,8.5,1007.2,1,0,8.0
2022-04-20 00:00,12.3,,1.5,62,8.8,1007.6,0,0,7.1
2022-04-20 01:00,11.7,,0.9,65,8.9,1007.4,0,0,6.4
2022-04-20 02:00,11.1,,1.0,68,9.0,1007.2,0,0,5.3
2022-04-20 03:00,10.7,,1.2,70,9.0,1007.0,0,0,5.1
2022-04-20 04:00,10.5,,1.3,73,9.2,1006.8,0,0,4.9
2022-04-20 05:00,10.1,,0.6,73,9.0,1006.6,0,0,4.1
2022-04-20 06:00,9.8,,0.7,74,8.9,1006.9,0,0,4.2
2022-04-20 07:00,9.9,,0.9,75,9.1,1007.3,0,0,6.9
2022-04-20 08:00,12.2,,2.0,67,9.5,1007.5,0,0,15.9
2022-04-20 09:00,14.8,,1.6,53,8.8,1007.4,0,0,26.3
2022-04-20 10:00,16.9,,1.0,43,8.2,1007.0,0,0,35.7
2022-04-20 11:00,18.9,,3.1,35,7.6,1006.9,0,0,41.9
2022-04-20 12:00,20.8,,3.4,32,7.8,1005.9,0,0,46.9
2022-04-20 13:00,21.7,,3.9,29,7.5,1005.5,0,0,47.8
2022-04-20 14:00,21.9,,4.1,25,6.5,1004.8,0,0,46.9
2022-04-20 15:00,21.4,,4.6,30,7.6,1004.1,0,0,43.4
2022-04-20 16:00,22.0,,3.3,29,7.6,1003.6,0,0,38.7
2022-04-20 17:00,21.3,,3.8,27,6.8,1003.4,0,0,31.1
2022-04-20 18:00,20.2,,2.9,30,7.1,1003.4,0,0,20.4
2022-04-20 19:00,18.2,,2.9,37,7.7,1003.5,0,0,14.9
2022-04-20 20:00,16.5,,3.3,40,7.5,1003.8,0,0,12.1
2022-04-20 21:00,15.0,,2.2,48,8.1,1004.6,0,0,10.2
2022-04-20 22:00,14.2,,2.5,54,8.7,1004.8,0,0,9.4
2022-04-20 23:00,13.5,,1.6,54,8.3,1004.7,0,0,8.0
2022-04-21 00:00,12.9,,1.6,53,7.8,1004.9,0,0,7.2
2022-04-21 01:00,12.2,,0.8,55,7.8,1004.7,0,0,5.9
2022-04-21 02:00,11.8,,0.9,55,7.6,1004.3,0,0,5.8
2022-04-21 03:00,11.4,,1.5,53,7.1,1003.7,0,0,5.3
2022-04-21 04:00,10.7,,2.0,56,7.2,1003.4,0,0,4.9
2022-04-21 05:00,10.2,,2.0,61,7.6,1003.1,0,0,4.4
2022-04-21 06:00,9.7,,1.9,65,7.8,1002.9,0,0,4.2
2022-04-21 07:00,10.2,,1.3,65,8.1,1002.8,3,3,8.0
2022-04-21 08:00,12.8,,1.6,58,8.5,1002.6,8,8,16.1
2022-04-21 09:00,15.2,,1.7,52,8.9,1002.8,7,7,24.4
2022-04-21 10:00,17.4,,1.2,36,7.1,1002.4,1,1,33.4
2022-04-21 11:00,20.0,,2.5,24,5.6,1002.2,2,2,40.0
2022-04-21 12:00,21.3,,3.7,22,5.6,1001.7,6,2,41.5
2022-04-21 13:00,21.1,,3.9,25,6.2,1001.4,8,6,34.9
2022-04-21 14:00,22.5,,3.9,23,6.2,1000.4,7,5,38.8
2022-04-21 15:00,21.9,,4.5,25,6.5,999.8,7,7,33.9
2022-04-21 16:00,21.4,,5.7,23,5.8,999.7,7,7,30.3
2022-04-21 17:00,20.2,,5.2,47,11.1,999.9,5,5,26.8
2022-04-21 18:00,18.8,,4.1,54,11.6,1000.0,7,7,20.5
2022-04-21 19:00,17.8,,3.9,55,11.2,1000.2,4,4,16.0
2022-04-21 20:00,17.0,,3.7,58,11.2,1000.4,6,6,13.5
2022-04-21 21:00,16.8,,3.2,55,10.4,1001.0,8,8,15.2
2022-04-21 22:00,16.3,,4.3,59,10.9,1000.8,9,9,13.1
2022-04-21 23:00,15.9,,2.7,59,10.6,1000.9,8,8,12.4
2022-04-22 00:00,15.3,,2.4,61,10.6,1001.1,7,4,11.0
2022-04-22 01:00,15.1,,2.5,59,10.1,1001.1,4,0,10.5
2022-04-22 02:00,14.9,,2.9,61,10.3,1000.7,2,0,10.2
2022-04-22 03:00,14.5,,2.5,62,10.2,1000.7,0,0,9.9
2022-04-22 04:00,14.2,,2.2,64,10.3,1000.5,9,9,11.3
2022-04-22 05:00,14.3,,5.2,69,11.2,1000.3,9,9,12.6
2022-04-22 06:00,14.6,,2.8,68,11.2,1000.1,9,9,13.1
2022-04-22 07:00,14.8,,2.7,69,11.6,1000.3,9,9,14.0
2022-04-22 08:00,15.4,,3.8,70,12.2,999.7,9,9,17.1
2022-04-22 09:00,16.3,,4.2,67,12.4,999.3,9,9,19.4
2022-04-22 10:00,16.8,,4.2,69,13.1,999.8,9,9,17.8
2022-04-22 11:00,16.6,,5.3,71,13.4,1000.1,10,8,17.0
2022-04-22 12:00,16.8,,4.7,74,14.1,999.7,10,8,18.4
2022-04-22 13:00,16.3,,5.3,79,14.6,999.5,10,8,18.0
2022-04-22 14:00,15.7,,3.9,81,14.4,999.6,10,10,16.4
2022-04-22 15:00,15.8,,3.5,82,14.7,999.1,10,10,17.2
2022-04-22 16:00,15.4,,3.7,85,14.8,999.0,10,10,17.4
2022-04-22 17:00,15.1,,3.4,87,14.9,999.2,10,10,15.9
2022-04-22 18:00,14.9,,2.8,87,14.7,999.5,10,10,15.4
2022-04-22 19:00,14.5,,3.2,89,14.7,999.9,10,10,14.5
2022-04-22 20:00,14.2,,3.0,89,14.4,1000.3,10,10,13.9
2022-04-22 21:00,14.2,,2.8,89,14.4,1001.1,10,10,13.8
2022-04-22 22:00,13.9,,3.0,88,13.9,1002.0,9,9,13.5
2022-04-22 23:00,13.6,,3.0,88,13.7,1002.0,6,6,13.2
2022-04-23 00:00,13.2,,2.5,85,12.9,1002.6,10,10,12.7
2022-04-23 01:00,12.8,,2.6,86,12.7,1003.1,9,9,12.4
2022-04-23 02:00,12.6,,0.9,86,12.5,1002.8,9,9,12.1
2022-04-23 03:00,12.0,,1.0,87,12.1,1003.0,4,4,8.4
2022-04-23 04:00,11.2,,1.2,88,11.6,1003.2,1,1,6.7
2022-04-23 05:00,10.8,,0.6,92,11.9,1003.2,6,0,5.9
2022-04-23 06:00,10.5,,1.1,93,11.8,1003.4,7,2,6.7
2022-04-23 07:00,10.7,,1.5,93,11.9,1003.7,9,0,9.9
2022-04-23 08:00,12.2,,1.6,90,12.8,1004.3,9,0,15.3
2022-04-23 09:00,14.3,,1.4,80,12.9,1004.7,9,2,24.1
2022-04-23 10:00,16.7,,2.0,67,12.7,1004.3,9,0,30.0
2022-04-23 11:00,18.6,,2.3,54,11.5,1004.1,9,0,37.8
2022-04-23 12:00,19.8,,2.3,48,11.0,1003.5,9,0,39.9
2022-04-23 13:00,21.7,,1.9,41,10.6,1002.4,9,0,44.8
2022-04-23 14:00,23.4,,2.4,32,9.2,1001.3,8,0,48.0
2022-04-23 15:00,24.7,,2.2,22,6.8,1000.0,8,0,47.5
2022-04-23 16:00,25.1,,2.1,23,7.3,999.2,8,0,37.8
2022-04-23 17:00,24.7,,2.2,24,7.4,999.0,8,0,32.1
2022-04-23 18:00,24.3,,0.6,24,7.3,999.2,8,0,24.2
2022-04-23 19:00,22.8,,0.9,28,7.7,999.4,7,0,17.2
2022-04-23 20:00,20.8,,2.3,40,9.7,999.8,6,0,14.4
2022-04-23 21:00,19.3,,1.4,44,9.8,1000.1,3,0,11.6
2022-04-23 22:00,18.0,,2.0,47,9.7,1000.4,5,0,10.8
2022-04-23 23:00,17.1,,2.0,55,10.6,1000.6,0,0,9.9
2022-04-24 00:00,16.8,,2.0,60,11.4,1001.1,0,0,10.2
2022-04-24 01:00,17.1,,2.5,57,11.1,1001.2,6,0,13.0
2022-04-24 02:00,17.0,,2.3,58,11.2,1001.3,7,0,14.8
2022-04-24 03:00,16.3,,1.5,60,11.1,1001.3,6,0,11.6
2022-04-24 04:00,16.0,,3.4,76,13.7,1001.5,8,8,14.1
2022-04-24 05:00,15.5,0.0,2.0,81,14.2,1001.6,10,10,14.0
2022-04-24 06:00,15.1,0.1,0.9,87,14.9,1001.9,10,10,13.8
2022-04-24 07:00,15.1,0.1,0.1,90,15.4,1002.1,10,10,14.6
2022-04-24 08:00,15.5,0.1,1.7,91,16.0,1002.1,10,10,16.0
2022-04-24 09:00,16.1,0.0,1.0,88,16.1,1002.0,10,10,17.8
2022-04-24 10:00,17.7,0.0,1.5,81,16.3,1001.5,9,9,24.2
2022-04-24 11:00,19.7,,2.4,71,16.2,1001.4,9,9,34.2
2022-04-24 12:00,21.0,,2.1,59,14.6,1000.8,6,6,38.5
2022-04-24 13:00,22.8,,2.5,52,14.4,1000.1,1,1,49.0
2022-04-24 14:00,24.1,,3.6,51,15.3,999.5,1,1,48.4
2022-04-24 15:00,24.1,,2.9,51,15.3,999.5,1,1,45.3
2022-04-24 16:00,24.3,,2.5,49,14.8,999.1,0,0,40.6
2022-04-24 17:00,23.8,,2.9,55,16.2,999.4,0,0,33.2
2022-04-24 18:00,21.6,,4.0,64,16.4,999.9,0,0,23.6
2022-04-24 19:00,19.2,,3.1,72,16.0,1000.2,0,0,18.0
2022-04-24 20:00,17.6,,2.8,78,15.7,1000.7,0,0,15.1
2022-04-24 21:00,16.9,,2.7,83,15.9,1001.8,8,8,16.6
2022-04-24 22:00,17.2,,2.8,84,16.4,1002.3,9,9,17.1
2022-04-24 23:00,17.0,,3.0,87,16.8,1002.3,10,10,17.0
2022-04-25 00:00,17.0,0.0,1.6,88,16.9,1002.2,10,10,16.8
2022-04-25 01:00,17.1,0.1,0.8,91,17.7,1002.6,10,10,16.5
2022-04-25 02:00,17.2,0.2,0.6,93,18.2,1002.4,10,10,16.4
2022-04-25 03:00,17.1,0.1,1.0,93,18.1,1002.5,10,10,16.3
2022-04-25 04:00,17.1,0.2,0.7,94,18.3,1002.4,10,10,16.3
2022-04-25 05:00,17.1,0.1,0.9,94,18.3,1002.7,10,10,16.3
2022-04-25 06:00,17.2,0.1,0.9,95,18.5,1003.1,10,10,16.3
2022-04-25 07:00,17.2,0.2,1.8,95,18.5,1003.4,10,10,16.9
2022-04-25 08:00,17.5,0.1,2.2,96,19.1,1003.5,10,10,17.8
2022-04-25 09:00,18.0,0.0,2.6,94,19.4,1003.4,10,10,19.9
2022-04-25 10:00,18.5,,2.7,91,19.2,1003.3,10,8,20.7
2022-04-25 11:00,19.4,,1.0,85,19.1,1003.5,10,7,23.0
2022-04-25 12:00,20.5,,1.2,81,19.5,1002.8,10,6,25.6
2022-04-25 13:00,21.8,,1.6,70,18.2,1002.2,10,6,31.3
2022-04-25 14:00,23.2,,2.2,66,18.6,1001.0,10,0,32.6
2022-04-25 15:00,23.4,,2.3,64,18.3,999.9,10,0,28.6
2022-04-25 16:00,23.5,,1.2,64,18.4,999.1,10,0,27.3
2022-04-25 17:00,23.2,,1.7,64,18.2,999.0,9,0,24.0
2022-04-25 18:00,22.8,,0.8,65,17.9,998.5,10,6,21.0
2022-04-25 19:00,22.0,,0.9,69,18.2,997.8,10,6,18.6
2022-04-25 20:00,21.4,,1.2,72,18.3,998.0,10,0,17.7
2022-04-25 21:00,21.1,,1.3,74,18.4,998.8,10,1,17.6
2022-04-25 22:00,20.6,0.0,1.4,77,18.6,997.8,10,5,17.3
2022-04-25 23:00,20.4,0.0,1.7,78,18.6,996.8,10,7,17.2
2022-04-26 00:00,20.2,0.2,2.1,78,18.4,996.1,10,5,16.8
2022-04-26 01:00,19.7,0.0,1.2,80,18.3,995.6,10,6,16.6
2022-04-26 02:00,19.1,0.1,1.4,82,18.1,994.8,10,6,16.5
2022-04-26 03:00,18.1,0.4,3.0,83,17.2,994.4,10,8,15.7
2022-04-26 04:00,17.3,0.4,1.9,88,17.3,993.8,10,7,15.6
2022-04-26 05:00,17.0,0.1,2.1,88,16.9,992.8,10,7,15.4
2022-04-26 06:00,17.0,,2.8,84,16.2,992.2,9,6,15.0
2022-04-26 07:00,17.0,,2.7,87,16.8,991.8,5,2,14.9
2022-04-26 08:00,18.4,,2.5,79,16.6,991.9,2,0,21.5
2022-04-26 09:00,20.4,,1.7,68,16.2,991.7,3,3,26.3
2022-04-26 10:00,22.3,,1.3,63,16.9,990.9,3,0,34.6
2022-04-26 11:00,24.2,,2.1,55,16.5,991.5,1,1,40.9
2022-04-26 12:00,26.1,,3.4,45,15.2,990.9,3,0,46.2
2022-04-26 13:00,27.5,,3.0,41,15.0,990.1,6,0,49.1
2022-04-26 14:00,28.2,,4.4,37,14.1,990.0,7,0,47.1
2022-04-26 15:00,28.4,,4.8,38,14.7,989.7,7,0,44.3
2022-04-26 16:00,28.4,,3.5,37,14.2,989.3,7,0,39.9
2022-04-26 17:00,27.5,,4.9,38,13.9,990.7,8,0,32.9
2022-04-26 18:00,25.6,,5.3,45,14.7,992.0,8,0,27.5
2022-04-26 19:00,23.9,,5.1,47,13.8,993.1,6,6,22.6
2022-04-26 20:00,22.7,,2.3,49,13.5,993.6,4,0,18.7
2022-04-26 21:00,21.9,,3.1,56,14.7,995.7,0,0,17.7
2022-04-26 22:00,19.9,,4.4,64,14.8,997.3,0,0,16.4
2022-04-26 23:00,18.3,,2.5,62,12.9,998.4,0,0,14.1
2022-04-27 00:00,17.5,,3.7,44,8.7,999.3,0,0,12.5
2022-04-27 01:00,16.4,,3.0,41,7.6,1000.2,5,0,11.1
2022-04-27 02:00,15.5,,2.9,37,6.5,1000.5,1,0,10.2
2022-04-27 03:00,14.6,,2.8,34,5.6,1001.0,0,0,9.1
2022-04-27 04:00,13.6,,1.2,35,5.5,1001.8,0,0,8.0
2022-04-27 05:00,13.0,,3.3,36,5.4,1002.7,0,0,7.9
2022-04-27 06:00,13.1,,4.3,31,4.7,1003.5,0,0,8.1
2022-04-27 07:00,13.4,,2.5,30,4.6,1003.3,0,0,10.9
2022-04-27 08:00,14.5,,2.8,30,5.0,1004.3,0,0,19.4
2022-04-27 09:00,16.4,,2.4,27,5.0,1004.7,0,0,28.9
2022-04-27 10:00,18.1,,1.6,26,5.4,1005.1,0,0,37.4
2022-04-27 11:00,19.8,,1.9,24,5.6,1005.3,0,0,43.6
2022-04-27 12:00,21.0,,1.6,22,5.5,1004.8,0,0,48.0
2022-04-27 13:00,22.4,,2.1,19,5.2,1004.5,0,0,50.1
2022-04-27 14:00,23.0,,3.2,18,5.0,1004.3,0,0,48.9
2022-04-27 15:00,23.5,,3.5,23,6.6,1003.8,0,0,45.4
2022-04-27 16:00,23.4,,2.8,23,6.6,1003.5,0,0,39.4
2022-04-27 17:00,22.8,,3.9,26,7.2,1003.7,0,0,32.4
2022-04-27 18:00,21.3,,3.9,28,7.1,1004.1,0,0,23.0
2022-04-27 19:00,19.6,,3.6,31,7.0,1004.1,0,0,17.7
2022-04-27 20:00,18.0,,2.1,33,6.8,1004.9,0,0,14.3
2022-04-27 21:00,17.1,,3.1,38,7.4,1005.7,0,0,13.1
2022-04-27 22:00,16.4,,2.6,41,7.6,1006.6,0,0,12.4
2022-04-27 23:00,15.6,,2.8,47,8.3,1007.1,0,0,11.5
2022-04-28 00:00,14.8,,1.1,49,8.2,1007.1,3,0,9.9
2022-04-28 01:00,14.2,,1.4,51,8.2,1007.0,1,0,9.3
2022-04-28 02:00,13.4,,1.5,53,8.1,1006.9,0,0,8.8
2022-04-28 03:00,13.2,,1.0,55,8.3,1007.3,8,0,9.0
2022-04-28 04:00,13.1,,1.4,52,7.8,1007.8,8,0,8.9
2022-04-28 05:00,12.4,,1.4,56,8.0,1007.5,8,0,7.8
2022-04-28 06:00,11.7,,2.2,53,7.3,1007.7,0,0,7.7
2022-04-28 07:00,12.1,,2.0,54,7.6,1008.5,1,0,11.3
2022-04-28 08:00,14.8,,2.3,53,8.8,1007.4,0,0,19.5
2022-04-28 09:00,17.2,,2.3,45,8.8,1007.2,0,0,28.2
2022-04-28 10:00,19.3,,2.7,41,9.2,1007.0,0,0,36.7
2022-04-28 11:00,21.3,,2.1,34,8.5,1007.0,0,0,43.8
2022-04-28 12:00,22.9,,1.7,29,8.1,1005.5,1,0,48.0
2022-04-28 13:00,24.2,,2.2,21,6.3,1005.2,5,0,50.2
2022-04-28 14:00,25.4,,2.4,19,6.1,1004.3,1,0,49.7
2022-04-28 15:00,25.6,,3.0,21,6.9,1003.8,8,8,43.8
2022-04-28 16:00,22.6,,5.1,39,10.6,1003.6,10,8,32.2
2022-04-28 17:00,21.3,,4.6,37,9.3,1003.7,10,6,27.5
2022-04-28 18:00,20.2,,3.1,36,8.5,1003.9,10,8,22.7
2022-04-28 19:00,19.1,,2.7,39,8.6,1004.0,9,9,19.2
2022-04-28 20:00,19.0,,2.4,40,8.7,1004.5,9,9,17.7
2022-04-28 21:00,18.6,,3.3,54,11.5,1004.8,9,6,16.4
2022-04-28 22:00,17.7,,5.3,56,11.3,1004.5,8,8,16.7
2022-04-28 23:00,16.9,,3.8,57,10.9,1004.2,10,10,16.0
2022-04-29 00:00,16.3,0.0,3.8,59,10.9,1004.6,10,6,15.5
2022-04-29 01:00,14.8,0.3,4.3,72,12.0,1004.5,10,6,12.6
2022-04-29 02:00,13.7,1.3,2.9,88,13.7,1005.0,10,8,12.6
2022-04-29 03:00,12.9,2.0,4.3,92,13.7,1004.0,10,8,12.3
2022-04-29 04:00,11.9,3.0,3.3,93,12.9,1004.1,10,9,11.8
2022-04-29 05:00,11.2,3.4,4.3,95,12.6,1004.1,10,8,11.3
2022-04-29 06:00,10.8,3.4,4.2,95,12.3,1004.3,10,7,11.0
2022-04-29 07:00,10.7,1.8,4.2,95,12.2,1004.8,10,8,11.1
2022-04-29 08:00,11.0,0.3,3.7,93,12.2,1005.2,10,7,12.9
2022-04-29 09:00,11.6,0.0,3.9,82,11.2,1005.5,10,7,14.6
2022-04-29 10:00,12.4,0.0,5.4,71,10.2,1005.7,10,6,17.2
2022-04-29 11:00,14.6,,4.3,66,10.9,1005.3,6,6,26.1
2022-04-29 12:00,15.7,,3.3,59,10.4,1005.6,7,7,25.2
2022-04-29 13:00,16.1,,3.5,59,10.7,1005.4,9,9,23.8
2022-04-29 14:00,15.5,,2.5,56,9.8,1005.9,9,9,21.0
2022-04-29 15:00,15.7,,2.3,56,9.9,1005.9,9,9,20.7
2022-04-29 16:00,15.9,,3.0,58,10.4,1005.9,9,9,19.3
2022-04-29 17:00,15.4,,3.0,59,10.3,1006.3,9,9,17.5
2022-04-29 18:00,15.0,,2.3,58,9.8,1006.4,9,9,15.9
2022-04-29 19:00,14.7,,2.4,59,9.8,1006.5,10,10,14.7
2022-04-29 20:00,14.4,,2.7,57,9.3,1007.3,9,9,13.8
2022-04-29 21:00,13.9,,3.6,58,9.2,1008.7,9,9,12.8
2022-04-29 22:00,13.0,,3.1,62,9.2,1009.3,6,6,11.2
2022-04-29 23:00,12.3,,2.5,63,9.0,1009.8,6,6,10.4
2022-04-30 00:00,11.6,,3.3,65,8.8,1009.9,6,3,9.6
2022-04-30 01:00,11.1,,3.5,66,8.7,1009.8,6,0,8.9
2022-04-30 02:00,10.5,,2.9,69,8.7,1009.9,9,9,9.1
2022-04-30 03:00,10.8,,2.9,68,8.8,1009.6,9,9,10.0
2022-04-30 04:00,11.0,,2.2,67,8.7,1009.5,9,9,10.2
2022-04-30 05:00,10.9,,2.5,68,8.8,1009.3,9,9,10.1
2022-04-30 06:00,10.9,,1.3,70,9.1,1009.4,9,9,10.5
2022-04-30 07:00,11.4,,2.2,67,9.0,1009.1,9,9,11.2
2022-04-30 08:00,12.2,,1.4,65,9.2,1009.1,9,9,13.8
2022-04-30 09:00,13.3,,1.4,64,9.7,1009.0,9,9,16.9
2022-04-30 10:00,14.9,,1.3,58,9.7,1008.6,9,9,22.6
