ID,Response
96397,0
96399,0
96400,0
96401,0
96402,0
96403,0
96404,0
96405,0
96406,0
96407,0
96408,0
96411,0
96412,0
96413,0
96414,0
96415,0
96416,0
96417,0
96418,0
96419,0
96420,0
96422,0
96424,0
96425,0
96426,0
96427,0
96428,0
96429,0
96431,0
96432,0
96433,1
96434,0
96435,0
96437,0
96438,0
96439,0
96440,0
96441,0
96443,0
96444,0
96445,0
96447,0
96448,0
96449,0
96450,0
96452,0
96453,1
96454,0
96455,1
96457,0
96460,0
96462,0
96463,0
96464,0
96465,1
96466,1
96467,1
96468,0
96469,0
96470,0
96471,0
96473,0
96475,1
96476,0
96477,0
96479,0
96480,0
96483,0
96484,0
96485,0
96486,0
96487,0
96488,0
96489,0
96490,1
96491,0
96492,0
96493,1
96495,0
96497,0
96498,0
96499,0
96500,1
96501,0
96502,1
96504,0
96505,0
96507,0
96508,0
96509,0
96510,1
96511,0
96512,0
96513,0
96514,1
96515,0
96516,0
96517,0
96522,1
96523,0
96524,1
96525,1
96526,0
96527,0
96528,1
96529,0
96530,0
96531,0
96532,0
96533,0
96534,0
96535,0
96536,0
96537,0
96538,0
96539,1
96541,0
96542,0
96543,0
96545,1
96546,0
96547,0
96548,0
96549,1
96550,1
96551,1
96552,1
96554,0
96555,0
96557,0
96558,0
96559,0
96560,0
96561,0
96563,0
96564,0
96565,0
96567,0
96568,0
96570,0
96572,1
96573,0
96574,0
96576,0
96577,0
96578,0
96579,0
96580,0
96581,0
96583,0
96584,0
96585,0
96586,0
96587,0
96588,0
96589,1
96590,1
96591,0
96595,0
96597,0
96598,0
96599,1
96601,1
96602,0
96603,0
96604,0
96605,0
96606,1
96607,0
96608,0
96609,0
96610,0
96613,0
96614,0
96616,1
96617,0
96618,0
96619,0
96621,0
96622,0
96623,0
96624,0
96625,0
96626,1
96627,0
96628,0
96630,0
96631,0
96632,0
96633,0
96634,0
96635,0
96636,1
96638,0
96639,0
96640,0
96641,1
96642,0
96643,0
96644,0
96645,0
96646,0
96647,0
96648,0
96650,0
96651,0
96652,0
96653,0
96654,0
96655,0
96656,0
96658,1
96659,0
96660,1
96661,0
96663,0
96664,0
96665,0
96666,1
96667,0
96668,0
96669,0
96670,0
96671,0
96674,0
96676,1
96677,0
96678,0
96679,0
96680,0
96683,0
96685,0
96687,0
96689,0
96691,0
96692,0
96693,0
96694,0
96696,0
96697,0
96698,0
96699,0
96700,0
96701,0
96702,0
96704,0
96706,1
96707,0
96708,0
96709,0
96711,0
96712,0
96713,0
96714,0
96715,0
96716,0
96717,0
96718,0
96719,0
96720,1
96722,1
96724,0
96727,0
96728,0
96729,0
96730,0
96731,0
96732,0
96733,0
96734,0
96736,0
96737,0
96738,0
96739,0
96740,0
96741,0
96743,1
96746,0
96749,0
96750,0
96751,0
96754,0
96755,0
96756,0
96758,0
96759,0
96760,0
96761,0
96762,1
96763,0
96764,0
96765,1
96766,0
96767,0
96768,0
96770,1
96771,1
96772,0
96774,0
96775,1
96777,0
96778,0
96779,0
96780,0
96781,0
96782,0
96783,0
96784,0
96785,0
96787,1
96788,0
96789,0
96790,0
96792,0
96794,0
96796,0
96797,1
96798,0
96799,0
96801,0
96802,1
96803,1
96805,0
96806,0
96807,0
96808,0
96809,0
96811,1
96812,0
96814,0
96815,1
96816,0
96817,0
96818,0
96820,0
96821,0
96822,0
96823,0
96824,1
96825,1
96826,0
96827,0
96829,0
96831,1
96832,0
96833,1
96834,0
96835,0
96836,0
96837,0
96838,0
96840,0
96841,0
96842,0
96843,0
96844,0
96845,0
96847,0
96849,0
96852,0
96853,0
96855,0
96856,0
96857,0
96858,1
96859,0
96860,0
96862,0
96863,0
96864,0
96865,0
96868,0
96869,0
96872,0
96873,0
96874,0
96875,0
96876,0
96878,0
96879,0
96880,0
96881,0
96882,0
96883,0
96884,0
96887,1
96889,0
96890,0
96891,0
96892,0
96893,0
96895,0
96897,1
96898,0
96899,1
96900,1
96902,0
96903,0
96904,0
96905,0
96906,0
96907,0
96908,0
96909,0
96910,0
96911,0
96912,0
96914,0
96915,0
96918,0
96919,0
96920,0
96922,0
96923,0
96925,0
96926,1
96928,0
96929,0
96930,0
96931,1
96932,0
96933,0
96934,0
96935,0
96936,0
96939,0
96940,1
96941,0
96942,0
96943,0
96944,1
96945,0
96946,0
96947,0
96948,0
96949,0
96950,1
96951,1
96954,1
96955,0
96956,1
96958,0
96959,0
96960,0
96961,0
96962,0
96963,0
96964,0
96965,0
96966,0
96969,0
96970,0
96972,1
96973,0
96974,0
96975,0
96977,0
96978,1
96979,1
96980,0
96981,0
96982,0
96984,0
96985,0
96987,0
96988,0
96989,0
96990,0
96991,0
96992,0
96993,0
96994,0
96995,0
96996,0
96997,0
96999,0
97000,1
97002,0
97003,0
97004,0
97005,0
97006,0
97008,0
97009,0
97010,0
97011,0
97012,0
97013,1
97015,0
97017,0
97018,1
97019,0
97020,0
97021,0
97022,1
97023,1
97024,0
97025,0
97026,0
97028,0
97029,0
97030,1
97032,0
97033,0
97034,0
97037,0
97038,0
97039,0
97040,0
97041,0
97042,0
97043,0
97044,0
97045,0
97046,0
97047,0
97048,0
97049,0
97050,0
97051,1
97053,0
97054,0
97055,1
97056,1
97057,1
97058,0
97059,0
97060,0
97064,0
97065,0
97066,0
97067,0
97068,0
97070,0
97071,0
97072,0
97074,1
97078,0
97081,0
97083,0
97084,0
97085,0
97087,1
97088,0
97091,0
97093,0
97094,0
97095,0
97096,0
97098,0
97100,0
97101,0
97102,0
97104,0
97105,1
97106,0
97107,0
97108,0
97110,1
97111,1
97112,0
97113,0
97114,0
97115,0
97116,1
97117,0
97118,0
97119,0
97120,0
97121,0
97123,0
97124,0
97125,0
97126,0
97127,0
97128,0
97129,0
97130,0
97132,0
97133,0
97134,0
97135,0
97136,1
97140,0
97142,0
97143,0
97144,0
97145,0
97146,0
97147,0
97148,0
97149,0
97150,0
97151,1
97152,0
97153,0
97154,0
97155,0
97156,0
97158,1
97159,0
97160,1
97161,1
97162,1
97163,0
97164,1
97165,0
97167,0
97172,0
97173,1
97174,0
97176,1
97177,0
97178,0
97179,0
97180,0
97181,1
97182,0
97183,0
97184,0
97185,1
97187,0
97188,0
97189,0
97190,0
97191,0
97192,0
97193,0
97195,0
97197,0
97198,0
97199,1
97200,0
97201,0
97202,0
97203,0
97204,0
97205,1
97206,0
97207,0
97208,0
97209,0
97210,0
97212,0
97216,0
97218,0
97219,0
97220,0
97221,0
97222,0
97223,0
97224,0
97226,1
97227,0
97229,0
97231,0
97232,0
97233,0
97235,0
97236,0
97237,0
97238,0
97239,0
97240,0
97241,0
97242,0
97245,1
97247,1
97248,0
97249,0
97251,0
97252,0
97253,0
97254,0
97255,0
97256,0
97257,1
97258,0
97259,0
97263,0
97264,0
97265,0
97266,0
97267,0
97268,0
97269,0
97270,0
97271,0
97272,0
97274,0
97275,0
97277,0
97278,0
97279,0
97280,0
97281,0
97282,0
97283,0
97284,0
97285,0
97286,0
97287,0
97288,1
97289,0
97290,0
97291,0
97292,0
97294,0
97295,0
97297,0
97300,0
97301,0
97302,0
97303,0
97304,0
97305,0
97306,0
97309,0
97310,0
97311,0
97312,0
97313,0
97314,0
97316,1
97317,0
97318,0
97319,0
97320,1
97321,0
97322,0
97323,0
97324,0
97325,0
97327,0
97331,0
97332,0
97333,0
97334,0
97335,1
97336,0
97337,1
97338,0
97340,0
97341,0
97342,0
97343,0
97344,0
97345,0
97346,0
97347,0
97348,0
97350,0
97351,0
97352,0
97354,0
97355,0
97356,1
97357,0
97358,0
97361,0
97362,0
97363,0
97365,0
97366,0
97367,0
97368,0
97369,1
97371,0
97372,0
97373,0
97374,0
97375,0
97377,0
97378,0
97379,0
97380,0
97381,0
97382,0
97383,0
97385,0
97386,0
97387,0
97389,0
97390,0
97392,0
97393,0
97395,0
97396,0
97397,1
97398,0
97399,0
97400,0
97401,1
97402,0
97403,0
97404,0
97406,0
97407,0
97408,0
97409,1
97411,0
97412,0
97413,0
97414,0
97416,0
97417,0
97418,0
97419,0
97420,0
97421,0
97422,0
97423,0
97424,1
97427,0
97428,0
97429,0
97430,0
97431,0
97433,0
97434,0
97436,0
97437,0
97438,0
97439,0
97441,0
97443,0
97444,0
97445,0
97446,0
97448,0
97449,0
97450,1
97451,1
97452,0
97454,0
97455,0
97456,0
97458,0
97459,0
97460,0
97463,0
97464,0
97465,0
97468,0
97469,0
97472,0
97473,0
97474,0
97475,0
97476,1
97477,0
97478,1
97479,0
97480,1
97482,0
97483,0
97484,0
97485,0
97487,0
97488,0
97489,0
97490,0
97493,0
97494,0
97495,0
97496,1
97497,0
97498,0
97499,0
97500,1
97503,0
97504,0
97505,0
97506,0
97507,0
97508,0
97509,0
97511,0
97512,0
97513,0
97515,0
97516,0
97517,0
97518,0
97519,0
97520,0
97522,0
97523,0
97524,0
97525,0
97527,0
97528,0
97529,0
97530,0
97532,0
97533,1
97534,0
97535,0
97536,0
97537,0
97539,0
97540,0
97541,0
97542,0
97543,0
97545,0
97547,0
97548,0
97550,0
97551,0
97552,0
97553,0
97556,0
97557,1
97559,0
97560,0
97562,0
97563,0
97564,0
97565,0
97566,0
97567,0
97569,1
97570,0
97571,0
97572,0
97573,0
97574,0
97575,0
97576,0
97577,0
97578,0
97579,0
97580,0
97584,0
97586,0
97587,0
97588,0
97589,0
97590,0
97591,0
97593,0
97594,0
97595,0
97599,1
97600,0
97601,0
97602,0
97603,1
97604,0
97607,0
97608,0
97610,0
97611,0
97612,0
97613,0
97614,0
97617,0
97618,0
97619,0
97621,0
97622,0
97623,0
97624,0
97625,0
97627,0
97628,0
97630,0
97631,0
97632,0
97633,0
97635,1
97636,1
97637,0
97638,1
97639,0
97641,1
97642,0
97643,1
97644,0
97645,0
97646,0
97647,0
97648,0
97649,0
97650,1
97651,0
97652,1
97653,0
97654,0
97655,0
97657,0
97659,0
97660,1
97661,0
97662,0
97665,0
97666,0
97668,0
97669,0
97670,0
97671,0
97672,0
97673,0
97674,0
97675,0
97677,1
97679,1
97680,0
97682,0
97683,0
97684,0
97685,0
97687,0
97688,1
97690,0
97691,1
97692,0
97693,0
97694,0
97695,0
97696,0
97698,0
97699,0
97701,0
97702,1
97703,0
97706,0
97707,0
97708,0
97710,0
97711,1
97712,1
97713,0
97714,0
97715,0
97716,0
97717,0
97719,0
97720,0
97721,0
97722,0
97724,1
97726,0
97727,0
97728,0
97730,0
97732,0
97733,0
97734,0
97735,0
97736,0
97737,0
97738,0
97739,0
97740,0
97741,1
97742,0
97744,0
97745,0
97746,0
97747,0
97748,1
97749,0
97750,0
97751,0
97752,1
97753,0
97754,0
97755,0
97756,0
97757,0
97759,0
97760,0
97761,0
97762,1
97763,0
97764,0
97765,0
97766,0
97767,0
97768,0
97769,0
97770,0
97772,0
97773,0
97774,0
97775,1
97776,0
97777,0
97778,0
97780,0
97781,0
97782,0
97783,0
97784,1
97786,0
97787,0
97788,1
97789,0
97790,0
97791,0
97792,0
97795,0
97796,1
97797,1
97798,0
97800,0
97801,0
97802,0
97803,1
97804,1
97807,0
97808,0
97809,0
97810,0
97811,0
97812,0
97813,0
97814,0
97815,0
97816,1
97818,0
97819,0
97820,0
97821,1
97822,0
97823,0
97824,0
97825,1
97827,1
97828,0
97829,0
97830,0
97833,0
97834,0
97835,0
97836,0
97837,0
97838,0
97839,0
97840,0
97841,0
97842,0
97843,0
97844,0
97845,0
97846,0
97847,0
97849,0
97851,0
97852,0
97853,0
97855,0
97856,1
97857,0
97858,0
97859,0
97862,0
97863,0
97864,0
97865,0
97866,0
97867,0
97869,1
97870,0
97872,0
97873,0
97874,0
97875,0
97876,0
97877,0
97878,0
97880,0
97881,0
97882,0
97883,0
97884,0
97885,0
97886,0
97887,0
97888,0
97890,0
97891,0
97892,0
97893,0
97894,0
97896,0
97897,0
97899,0
97900,1
97901,0
97902,1
97903,1
97904,0
97905,0
97906,0
97907,0
97908,0
97909,0
97910,0
97911,0
97912,0
97913,0
97914,0
97915,1
97916,0
97918,0
97919,0
97920,0
97921,0
97923,0
97924,0
97925,0
97926,0
97927,0
97929,0
97930,0
97931,0
97932,0
97933,0
97934,1
97935,0
97936,0
97937,0
97939,1
97941,0
97942,0
97943,0
97944,1
97945,1
97946,0
97947,0
97948,0
97949,0
97950,0
97951,0
97953,0
97954,0
97956,0
97957,0
97960,0
97961,0
97963,0
97964,0
97966,0
97967,0
97969,0
97970,0
97971,0
97972,0
97973,0
97974,0
97975,0
97977,0
97978,0
97980,0
97982,0
97983,0
97984,0
97986,0
97987,0
97988,0
97992,1
97993,1
97994,0
97995,0
97996,0
97997,0
97999,0
98000,0
98001,1
98002,0
98004,0
98005,0
98006,0
98007,0
98008,0
98009,0
98010,0
98013,0
98014,0
98015,0
98016,0
98017,1
98018,0
98019,0
98020,0
98021,0
98023,0
98025,0
98026,1
98027,0
98028,0
98029,0
98030,0
98031,0
98032,0
98033,0
98034,0
98035,1
98036,0
98039,0
98040,0
98041,0
98042,0
98043,0
98044,0
98045,0
98049,1
98051,0
98052,0
98053,0
98054,1
98055,0
98056,0
98057,0
98058,0
98059,0
98061,1
98062,0
98063,0
98065,0
98066,0
98067,0
98068,0
98069,1
98070,0
98071,0
98072,0
98073,0
98074,0
98076,0
98077,0
98078,0
98079,0
98080,0
98081,0
98082,0
98083,0
98084,0
98085,0
98086,0
98088,0
98089,0
98090,0
98091,0
98092,0
98094,0
98095,0
98096,0
98097,0
98100,0
98102,0
98103,0
98104,0
98105,0
98106,0
98107,0
98109,0
98112,0
98113,0
98114,0
98115,0
98116,1
98117,0
98118,0
98119,0
98120,0
98121,0
98122,0
98123,0
98124,1
98125,1
98126,0
98127,0
98128,0
98129,0
98130,0
98131,0
98132,0
98133,0
98134,0
98136,0
98137,0
98138,0
98140,0
98141,0
98143,0
98144,0
98145,0
98146,0
98147,0
98148,0
98150,0
98151,0
98152,0
98153,0
98154,0
98156,0
98157,0
98161,0
98163,0
98164,1
98165,0
98166,0
98167,0
98168,0
98169,0
98170,0
98171,0
98172,0
98174,0
98175,1
98176,0
98178,0
98179,0
98181,1
98182,0
98183,0
98184,0
98185,0
98186,0
98187,0
98188,0
98189,0
98190,1
98191,1
98192,0
98193,0
98194,0
98195,0
98196,0
98197,0
98200,0
98201,0
98203,1
98204,0
98205,0
98206,0
98207,1
98209,0
98212,0
98213,0
98214,0
98215,1
98218,0
98219,0
98221,0
98224,0
98226,0
98227,0
98228,0
98230,0
98231,0
98232,1
98235,0
98237,0
98238,0
98239,0
98240,0
98241,0
98242,0
98244,0
98245,0
98246,0
98248,0
98249,0
98251,0
98252,0
98253,0
98254,0
98255,1
98256,0
98259,0
98260,0
98261,0
98262,1
98263,0
98264,0
98266,0
98267,0
98268,0
98269,0
98270,0
98271,0
98273,0
98274,0
98275,0
98277,0
98280,1
98281,0
98282,0
98284,0
98285,1
98286,1
98287,1
98288,0
98289,0
98290,0
98292,1
98293,1
98295,0
98296,0
98297,1
98298,0
98299,0
98300,0
98301,0
98302,0
98303,0
98304,0
98307,1
98308,1
98309,0
98310,0
98311,0
98312,0
98315,0
98316,0
98317,1
98319,0
98320,0
98321,1
98322,0
98323,0
98324,0
98325,0
98326,0
98327,0
98328,0
98329,0
98330,0
98331,0
98332,0
98333,0
98334,0
98335,0
98337,0
98338,0
98341,0
98342,0
98343,0
98344,0
98345,0
98346,0
98347,0
98348,0
98349,1
98350,0
98351,0
98352,1
98353,0
98354,0
98355,0
98356,0
98357,0
98358,0
98359,1
98360,0
98361,0
98364,0
98365,0
98366,0
98368,0
98369,0
98370,0
98371,1
98372,0
98373,0
98374,0
98375,0
98376,0
98377,1
98378,0
98379,0
98380,0
98382,1
98384,0
98385,0
98386,0
98387,0
98388,0
98389,1
98390,0
98391,1
98392,0
98393,0
98394,0
98395,0
98396,0
98397,0
98400,0
98402,0
98403,0
98404,0
98405,1
98406,0
98407,0
98408,0
98410,0
98411,0
98412,0
98413,0
98414,0
98415,0
98417,0
98418,0
98419,0
98420,0
98421,0
98422,1
98425,0
98426,0
98428,0
98429,0
98430,0
98431,0
98432,1
98434,0
98436,1
98437,0
98438,0
98439,0
98442,0
98444,0
98445,0
98446,0
98447,0
98448,0
98449,0
98450,1
98451,0
98452,0
98453,0
98455,0
98456,0
98457,1
98458,0
98459,0
98460,0
98462,0
98464,0
98465,0
98468,1
98469,0
98470,0
98472,0
98473,1
98474,0
98475,0
98476,0
98477,0
98478,1
98479,0
98481,0
98482,0
98483,0
98484,0
98485,0
98486,0
98487,0
98488,0
98491,0
98492,0
98493,0
98494,0
98495,0
98496,0
98497,0
98498,0
98499,0
98500,0
98501,0
98502,0
98504,0
98505,0
98506,0
98507,0
98508,0
98509,0
98510,1
98511,0
98512,0
98513,0
98514,0
98515,0
98516,1
98517,0
98518,0
98520,0
98523,0
98524,0
98525,0
98527,0
98528,0
98529,1
98530,0
98531,0
98532,0
98533,0
98534,1
98536,0
98537,0
98538,0
98539,0
98540,0
98542,0
98543,0
98544,1
98545,0
98546,0
98547,0
98550,1
98551,0
98552,0
98553,0
98554,0
98555,0
98556,0
98557,0
98558,1
98559,0
98561,0
98562,0
98563,0
98564,1
98565,0
98566,1
98567,0
98569,1
98570,0
98571,0
98572,0
98573,0
98575,0
98576,1
98577,1
98578,0
98580,0
98581,0
98582,0
98583,0
98584,1
98585,0
98586,0
98587,0
98588,0
98589,0
98590,0
98591,0
98592,0
98593,0
98595,0
98596,0
98597,0
98598,0
98599,0
98600,0
98601,0
98602,1
98603,0
98604,0
98605,1
98606,0
98607,0
98608,0
98609,0
98610,0
98611,0
98612,0
98614,0
98615,0
98616,0
98617,0
98619,0
98620,0
98621,0
98622,0
98623,0
98624,0
98625,0
98626,0
98627,0
98628,0
98629,0
98630,0
98631,0
98632,1
98633,0
98634,0
98635,0
98636,0
98637,0
98639,0
98640,0
98641,0
98642,0
98644,0
98646,0
98647,0
98648,0
98649,0
98650,0
98651,0
98652,0
98653,0
98654,0
98655,0
98656,0
98658,0
98659,0
98661,0
98662,0
98664,0
98665,0
98666,0
98667,0
98668,0
98669,1
98670,0
98671,0
98672,0
98674,0
98675,0
98676,0
98677,1
98678,0
98679,0
98681,1
98682,0
98683,0
98684,0
98685,0
98687,0
98689,0
98690,0
98691,1
98692,0
98693,0
98694,0
98695,0
98696,1
98697,0
98698,0
98699,0
98700,0
98701,0
98702,0
98703,1
98704,0
98705,1
98706,0
98707,0
98709,1
98710,0
98711,0
98713,0
98714,0
98715,0
98717,0
98718,0
98719,1
98720,0
98722,1
98724,0
98725,0
98727,0
98728,0
98729,0
98730,0
98731,1
98732,0
98733,0
98734,0
98735,0
98736,0
98737,0
98738,0
98739,0
98741,0
98743,0
98744,1
98745,0
98746,0
98748,0
98749,0
98750,0
98751,0
98752,0
98754,0
98755,1
98756,0
98757,0
98758,0
98759,0
98760,0
98762,0
98763,0
98764,0
98765,0
98766,0
98767,0
98768,0
98769,0
98771,0
98772,0
98773,0
98774,0
98775,0
98776,0
98777,0
98778,0
98779,0
98781,0
98782,0
98783,0
98784,0
98785,0
98786,0
98787,0
98789,0
98790,0
98791,0
98792,0
98793,0
98795,0
98797,0
98799,0
98800,0
98801,1
98802,0
98803,0
98804,0
98805,0
98806,1
98807,0
98808,0
98809,0
98810,0
98811,0
98812,0
98813,0
98814,0
98815,1
98816,0
98817,0
98818,1
98819,0
98820,0
98821,0
98823,0
98824,0
98825,0
98826,0
98827,0
98829,0
98830,0
98833,0
98834,0
98835,1
98836,0
98837,1
98838,0
98839,0
98842,0
98843,0
98844,0
98845,0
98846,0
98847,0
98848,0
98851,0
98852,0
98853,0
98854,0
98855,0
98856,0
98857,1
98858,0
98860,0
98861,0
98862,0
98863,1
98865,0
98866,0
98867,0
98868,0
98869,1
98870,0
98871,0
98872,0
98874,0
98875,0
98876,0
98877,0
98878,0
98879,1
98880,0
98881,0
98882,0
98884,0
98885,0
98886,1
98887,0
98888,0
98889,0
98890,1
98893,0
98894,0
98895,0
98896,0
98897,0
98898,0
98901,1
98902,0
98903,0
98904,0
98905,0
98906,0
98908,0
98912,0
98913,0
98914,0
98917,0
98918,0
98919,0
98922,0
98923,1
98924,0
98925,0
98926,0
98927,0
98928,0
98930,0
98931,0
98932,0
98933,0
98934,0
98936,0
98937,0
98938,0
98939,0
98940,0
98942,0
98944,0
98945,0
98946,0
98947,0
98948,0
98949,0
98951,0
98952,0
98953,1
98954,0
98955,0
98956,1
98957,0
98958,0
98961,0
98962,0
98963,0
98964,1
98965,0
98966,0
98967,1
98968,0
98969,0
98970,0
98971,0
98972,0
98973,0
98974,0
98975,0
98976,0
98977,0
98978,0
98979,0
98980,0
98981,0
98983,0
98984,0
98985,0
98986,0
98987,0
98988,1
98989,0
98991,0
98993,0
98994,0
98997,0
98998,0
98999,0
99000,0
99001,0
99004,1
99005,0
99006,0
99007,0
99009,0
99010,0
99011,0
99012,1
99013,0
99014,0
99015,0
99018,0
99019,0
99020,0
99021,0
99022,0
99023,0
99025,0
99026,0
99027,1
99029,0
99031,0
99032,0
99034,0
99035,0
99036,1
99037,0
99038,0
99039,0
99040,0
99044,0
99045,0
99046,0
99047,0
99048,0
99049,0
99050,0
99051,0
99053,0
99054,1
99055,1
99056,1
99058,0
99059,1
99060,0
99061,0
99062,0
99063,0
99064,0
99065,0
99066,0
99067,1
99068,0
99071,0
99072,0
99074,0
99075,0
99078,1
99080,0
99081,1
99082,0
99083,0
99084,0
99087,0
99088,0
99089,0
99090,0
99092,0
99093,0
99094,1
99095,0
99096,0
99097,0
99098,0
99099,0
99100,0
99101,0
99102,0
99103,0
99104,0
99106,0
99107,0
99109,0
99110,0
99111,0
99112,1
99113,0
99114,0
99116,0
99117,0
99120,0
99121,0
99123,1
99124,0
99126,0
99127,0
99128,0
99129,0
99130,0
99131,0
99132,0
99133,0
99134,0
99136,0
99137,0
99138,0
99139,0
99140,0
99142,1
99143,0
99145,0
99146,1
99147,0
99148,0
99149,0
99150,0
99151,0
99152,0
99155,1
99156,0
99157,1
99158,0
99159,1
99161,0
99162,0
99164,0
99165,0
99166,0
99168,0
99169,0
99170,0
99171,0
99172,0
99174,0
99178,0
99179,0
99180,0
99181,0
99182,0
99184,0
99186,0
99187,1
99188,0
99189,0
99191,0
99192,0
99193,0
99194,0
99195,0
99196,0
99197,0
99198,0
99199,0
99200,0
99201,0
99202,0
99203,0
99204,0
99205,0
99206,1
99207,0
99208,0
99209,0
99210,0
99211,1
99212,1
99213,0
99214,1
99215,0
99216,1
99217,0
99219,0
99221,0
99222,0
99223,0
99224,0
99225,0
99226,0
99227,0
99230,0
99231,0
99232,0
99233,0
99234,0
99235,0
99236,0
99237,0
99238,0
99241,0
99242,0
99243,0
99244,0
99245,0
99246,1
99247,0
99248,0
99249,1
99250,0
99251,0
99252,0
99253,0
99257,0
99258,1
99259,0
99260,0
99261,0
99263,0
99264,1
99265,0
99266,0
99267,0
99268,0
99269,0
99271,0
99272,0
99273,0
99274,0
99275,0
99276,1
99277,1
99279,0
99280,0
99281,0
99282,0
99286,0
99287,1
99288,0
99290,0
99292,0
99293,0
99294,1
99295,0
99296,0
99297,0
99298,0
99299,0
99300,0
99301,0
99303,0
99304,0
99305,1
99307,0
99308,0
99309,0
99310,0
99312,0
99313,0
99314,0
99315,0
99316,0
99317,0
99319,0
99320,0
99322,0
99323,0
99324,0
99325,0
99327,1
99328,1
99329,0
99330,0
99331,0
99332,0
99333,0
99334,0
99335,0
99337,0
99338,0
99340,0
99341,0
99342,0
99343,0
99344,0
99345,0
99346,0
99347,0
99348,0
99349,0
99350,0
99352,0
99353,0
99354,1
99355,0
99356,1
99357,0
99358,0
99359,0
99361,0
99362,0
99365,0
99366,0
99367,1
99368,0
99369,1
99370,0
99372,1
99373,0
99374,0
99377,0
99379,0
99380,0
99382,0
99383,0
99384,0
99385,1
99386,0
99389,0
99390,0
99391,0
99392,0
99393,1
99394,1
99395,0
99396,0
99397,0
99398,0
99399,0
99401,0
99402,0
99403,0
99405,0
99406,0
99407,0
99409,0
99411,0
99412,0
99413,1
99415,0
99416,0
99417,0
99418,0
99419,0
99420,1
99423,0
99424,0
99425,0
99426,1
99427,1
99428,0
99429,0
99430,0
99431,0
99434,0
99435,0
99436,0
99437,0
99438,0
99439,1
99440,0
99442,0
99444,1
99446,0
99447,0
99449,0
99450,1
99451,0
99452,0
99453,0
99454,1
99455,0
99456,0
99457,0
99458,0
99459,0
99460,0
99461,0
99463,0
99465,0
99466,0
99467,0
99469,0
99470,1
99471,0
99473,0
99474,0
99475,0
99476,0
99478,0
99479,0
99482,0
99484,0
99485,1
99486,0
99488,0
99490,0
99491,0
99493,0
99496,0
99497,0
99499,1
99500,0
99501,1
99502,0
99503,1
99504,0
99505,0
99506,0
99509,0
99510,1
99511,0
99512,0
99513,0
99514,0
99516,0
99517,0
99518,0
99519,0
99520,0
99521,0
99523,0
99525,0
99526,0
99527,0
99528,0
99529,0
99530,1
99533,1
99535,0
99536,0
99537,0
99538,0
99540,0
99542,0
99544,0
99546,0
99547,0
99548,0
99551,1
99552,1
99554,0
99555,0
99556,0
99557,1
99559,1
99563,0
99564,0
99565,0
99566,0
99567,0
99568,1
99569,0
99570,1
99571,0
99572,0
99573,0
99574,0
99575,1
99577,0
99578,0
99580,0
99581,0
99582,0
99583,0
99584,0
99585,1
99586,0
99587,1
99588,0
99589,0
99590,0
99591,0
99592,0
99593,0
99594,1
99595,0
99597,0
99598,0
99599,1
99600,0
99601,0
99603,0
99605,0
99606,1
99607,1
99610,0
99611,0
99612,0
99613,1
99614,1
99615,0
99616,0
99617,0
99618,0
99619,1
99621,0
99622,0
99623,0
99624,0
99625,0
99626,0
99627,0
99629,0
99631,0
99632,0
99633,0
99634,0
99635,0
99636,0
99637,0
99638,0
99639,0
99640,0
99641,0
99642,0
99643,0
99645,0
99646,0
99648,0
99649,0
99650,0
99651,0
99652,0
99653,0
99654,0
99655,0
99657,0
99658,0
99659,0
99661,0
99663,0
99664,0
99666,0
99667,0
99669,0
99670,1
99671,0
99672,0
99673,0
99675,0
99676,0
99677,0
99678,0
99679,0
99680,0
99681,0
99682,0
99683,0
99684,0
99685,0
99686,0
99687,0
99688,0
99689,0
99691,0
99692,0
99693,0
99694,0
99695,0
99697,0
99698,0
99700,0
99701,0
99703,0
99704,0
99705,0
99706,0
99707,0
99708,1
99709,1
99710,0
99711,0
99712,1
99713,0
99714,0
99715,0
99716,1
99717,1
99719,1
99720,0
99724,0
99725,0
99726,0
99727,1
99728,0
99729,1
99730,0
99731,0
99734,1
99736,0
99737,0
99738,0
99740,0
99741,0
99743,0
99745,0
99746,0
99747,0
99749,0
99750,0
99752,0
99753,0
99754,0
99755,1
99756,1
99757,0
99758,0
99759,1
99760,0
99761,0
99762,0
99763,1
99764,0
99765,0
99766,0
99767,0
99768,0
99769,0
99770,0
99771,0
99772,0
99774,0
99775,1
99776,0
99778,0
99779,0
99780,0
99781,0
99783,0
99784,0
99785,0
99786,0
99787,0
99789,0
99791,0
99792,0
99793,0
99794,1
99795,0
99796,1
99797,0
99799,0
99800,0
99801,0
99802,0
99803,0
99804,0
99805,1
99806,0
99807,0
99808,0
99811,0
99812,0
99813,0
99814,0
99817,0
99818,0
99819,1
99820,0
99821,0
99823,0
99824,0
99828,0
99829,0
99830,1
99831,0
99832,0
99833,0
99834,1
99835,0
99836,0
99837,0
99838,0
99839,0
99840,0
99842,0
99843,0
99845,0
99847,0
99848,0
99849,0
99852,0
99853,1
99854,0
99855,0
99858,0
99859,1
99860,0
99861,0
99862,0
99863,1
99864,1
99865,0
99867,0
99868,0
99869,0
99870,0
99871,0
99873,0
99874,0
99875,0
99876,0
99878,1
99879,0
99880,0
99881,0
99883,0
99884,0
99885,0
99887,0
99888,0
99889,0
99890,0
99891,0
