C1,C2,C3,C4,Date,Weekday,Temperature,Humidity,Wind_Speed,Precipitation,Pressure,Visibility,Y
X_1,Y_1,Z_0,W_1,2023-04-21,4,8.707755467578867,81.97928727837954,2.992839613518438,14.687180899396663,1034.3999697426996,2.096101744824787,92
X_0,Y_1,Z_6,W_5,2023-04-14,4,16.756930427704006,27.57683701720413,6.72570359854917,19.27245221055153,1040.5301665182571,5.961989673557663,51
X_0,Y_4,Z_5,W_1,2023-01-15,6,8.899360930517759,69.31359126903999,9.57659582669742,5.0741111515033,1004.369406746636,3.3683417519884182,36
X_2,Y_1,Z_3,W_9,2023-09-27,2,-3.1151895994821484,22.725107249454663,3.1834239942822777,1.654501804084476,1020.3412070528096,3.55192503860232,-12
X_2,Y_1,Z_2,W_5,2023-06-08,3,11.12420382465313,59.25870667857161,13.971059225642945,18.302695154368653,1026.223927896101,2.131464096351324,19
X_1,Y_0,Z_3,W_1,2023-06-06,1,21.09130198734648,79.64988507290505,9.638580186369632,5.172980692255504,1018.8638935156108,4.223793012165339,83
X_0,Y_4,Z_4,W_0,2023-01-27,4,25.96777134504424,46.63214283825103,13.161479234346457,14.430628946477636,1014.6833620305594,5.332512972692419,49
X_0,Y_4,Z_3,W_6,2023-03-26,6,12.19968245584461,67.94356057530632,4.939768953754778,1.2131927565535583,1004.7559252777884,6.403189970681768,63
X_0,Y_1,Z_6,W_2,2023-01-09,0,-2.5642949405319584,75.63146823991906,12.434309014599444,15.21169609952334,997.9195454195568,3.743824026423786,25
X_1,Y_1,Z_1,W_11,2023-10-03,1,8.66094693422442,20.882113990208214,5.673288253491694,2.540517942742808,1049.6125019564831,8.130234108790823,-21
X_1,Y_1,Z_5,W_3,2023-08-15,1,25.383226797876414,66.4661516225688,3.791276586918074,13.91172696083207,983.7560780422156,5.688639654433462,84
X_1,Y_2,Z_6,W_5,2023-07-05,2,8.578667177768278,83.5872819190941,13.674830087456897,10.646860957068096,958.8268770444548,6.7424689806015765,41
X_1,Y_3,Z_5,W_4,2023-03-20,0,21.343885712190005,56.109648788443536,1.3832771351828184,19.10976260934521,1026.5036965003628,3.503292480806796,114
X_1,Y_2,Z_1,W_3,2023-08-04,4,12.82461567551404,24.88977956230048,14.143331940846062,0.7383528615468604,971.3824377869494,8.327222911110383,0
X_2,Y_4,Z_5,W_8,2023-02-26,6,0.8550406299228506,20.15540252711544,6.8777280880140825,5.840974916001162,1003.2693359618704,6.618470055093435,11
X_0,Y_0,Z_3,W_5,2023-05-24,2,25.826772861038343,30.77882643733983,14.889382102287923,1.390178346684876,959.580151660057,8.761138745042413,26
X_0,Y_3,Z_4,W_5,2023-12-22,4,-6.210394566819083,18.281061521334607,8.093919806025433,17.583952704794378,1011.928386081679,2.4395642104446504,9
X_0,Y_0,Z_0,W_1,2023-11-27,0,13.620062723981778,51.0715257268038,11.362322581234547,11.878023073222154,1044.4007403903222,4.425969402378987,48
X_0,Y_4,Z_1,W_5,2023-03-08,2,-0.5999034590467787,15.576374616538766,0.1060652450700599,10.69939224715798,1022.2704712606958,2.017145656515337,43
X_0,Y_4,Z_3,W_6,2023-10-02,0,-6.982046715638095,27.87236997089812,7.450002299402477,2.629157842326195,971.4534778226614,2.9397457981395325,-32
X_0,Y_0,Z_6,W_7,2023-04-15,5,12.632027168746198,45.19283551297715,11.061802074271728,9.780645146261016,1047.113804528886,4.55092754036383,44
X_0,Y_0,Z_3,W_7,2023-07-07,4,12.48029701707156,47.91318003216172,11.742405299376736,7.974073103516308,980.7086931024548,9.051237168934367,38
X_0,Y_0,Z_3,W_8,2023-06-13,1,21.81054057540744,55.23187881175716,2.37072873902397,6.315037362780465,993.6614986491354,6.013366021647136,66
X_2,Y_4,Z_0,W_9,2023-09-24,6,23.51378118733572,66.44919702005812,6.28456425574168,15.443779109971889,999.81170203728,3.973404976428325,69
X_0,Y_1,Z_2,W_10,2023-02-20,0,22.75061699118036,13.778291173237402,6.2860793717900805,1.2255207966688952,1049.0718743373473,7.722092465916331,39
X_2,Y_0,Z_5,W_11,2023-05-06,5,8.430142981253976,16.44967617406266,1.5546121274858382,12.933714547244035,956.8891400719184,1.1771443557487131,47
X_1,Y_3,Z_5,W_2,2023-03-21,1,18.426040425195318,14.86873214438246,6.645682615372,16.459860624044236,1019.672829443557,4.330829901184011,51
X_0,Y_4,Z_6,W_9,2023-07-02,6,15.962535918978212,43.85202523719283,12.10639438044008,18.14614565720649,986.1930875692736,6.407485269340405,29
X_1,Y_2,Z_4,W_6,2023-11-06,0,8.97027902526138,13.347835590634745,4.502711064284805,14.918331895108205,957.832531910244,6.249135734759818,44
X_1,Y_2,Z_6,W_6,2023-01-17,1,16.874571238369693,69.6865013465061,6.488617828408247,5.649113577164311,1043.5031657632856,6.468020941982448,49
X_1,Y_3,Z_2,W_0,2023-06-19,0,32.626154451781815,27.840014483078228,14.41438027593214,12.010149210474069,1008.9858319143066,2.903506883330194,60
X_2,Y_1,Z_5,W_7,2023-10-07,5,-1.31978153433802,85.1369994631967,0.4756211383734332,2.8280722182871054,1025.3518007588775,4.03371237694131,24
X_1,Y_0,Z_4,W_3,2023-10-31,1,30.759744310348687,48.91230040776891,8.872826518430335,2.34121247489552,974.038543557128,9.38408906903164,62
X_1,Y_4,Z_6,W_4,2023-12-06,2,-7.594501870756074,45.70606019537613,11.151541376664436,12.772482842770293,1026.1540922629424,9.765779781580276,-24
X_1,Y_0,Z_4,W_5,2023-08-02,2,3.877514580574729,72.44309541116002,11.413236510467677,17.022153091684057,1032.8475440023217,3.808345161987052,34
X_0,Y_4,Z_3,W_2,2023-07-17,0,2.96653618751877,67.05231871143928,10.739070373260663,1.3449625139923782,993.0829397214476,6.800533330678789,-23
X_0,Y_2,Z_1,W_4,2023-01-07,5,18.18642985464076,58.58472327585143,10.896771652026546,2.1200746426659745,1007.1956472747966,3.1716710122321525,32
X_2,Y_0,Z_3,W_9,2023-01-11,2,-4.094877170021936,84.8117365000296,0.8851899850957479,11.31214614858714,1047.1872534929555,4.316758002763431,40
X_2,Y_3,Z_0,W_4,2023-01-12,3,29.70564253278892,43.78074087896616,8.012049287044992,4.364237220386804,1034.672964170776,8.131012271343675,65
X_0,Y_1,Z_5,W_0,2023-04-20,3,27.284813380926856,74.68253406178292,11.74453607485884,12.236362455552957,994.4850061068164,5.510608570057741,95
X_2,Y_3,Z_4,W_2,2023-05-13,5,19.3429618858375,40.40743565966548,1.410975735559944,4.290876505106798,1016.4573858755846,8.646309638573857,73
X_0,Y_1,Z_6,W_2,2023-05-08,0,10.6286224306489,77.06765394368838,0.1807488358030179,2.329639486121189,1028.4231476802513,6.658662210931513,66
X_1,Y_0,Z_1,W_0,2023-05-28,6,31.98302189639353,30.75797031727749,12.218427473994872,10.911499643296548,952.4328820578248,6.660290666315337,55
X_1,Y_0,Z_6,W_6,2023-02-23,3,27.38359496242501,33.1413658268826,10.684415813497338,17.243902760652375,1008.8365986625272,1.3049202533304258,92
X_2,Y_1,Z_5,W_0,2023-11-07,1,12.46918166365602,64.22956272139632,6.183096253716639,13.7024394430106,1048.4528613412708,7.747033233177185,28
X_0,Y_2,Z_4,W_6,2023-03-20,0,21.584300950444003,27.017063596143707,14.10594648861258,16.374502750719294,1044.7180649826332,9.800798751554474,42
X_0,Y_4,Z_4,W_3,2023-12-12,1,15.511847848085804,28.332334962034302,11.498971419772069,5.326703487800966,1033.2440394762443,5.257257042280462,4
X_2,Y_3,Z_3,W_8,2023-04-07,4,16.457400727471903,34.42099432139318,14.51791412409866,17.719573025940512,960.6214093130684,2.4272201346325497,47
X_0,Y_3,Z_1,W_6,2023-09-06,2,4.893923124686207,64.31430157283006,13.93972889321201,7.540783491525413,1049.404145251615,9.792799042424852,8
X_1,Y_3,Z_1,W_4,2023-05-07,6,10.793807208120356,81.15104739385855,7.219404044689607,17.048953357139872,1010.953815313795,3.611132873360797,67
X_2,Y_0,Z_5,W_6,2023-01-30,0,-6.48453561446151,63.965412090158935,11.320634679653493,9.423511802974522,972.290824942949,4.682781601634535,0
X_2,Y_3,Z_4,W_8,2023-01-24,1,6.080691124906661,76.22513954753002,10.037870832114583,5.357152947209924,1017.4268689614316,1.696297726913785,48
X_0,Y_4,Z_1,W_9,2023-07-20,3,21.31228319129684,53.484847175557576,12.171678151387372,5.205176620535859,1035.652356207968,1.9975317912317672,32
X_2,Y_4,Z_1,W_5,2023-05-11,3,32.894721372778385,15.513857707611622,11.81532603376488,11.353357687293055,961.2327760847636,2.949091035034657,47
X_0,Y_1,Z_6,W_0,2023-05-02,1,33.337885074335915,18.037296920680053,2.298479550498401,1.5802054041369162,1041.6438143289424,5.936194585811809,75
X_0,Y_0,Z_5,W_5,2023-12-22,4,15.007529110620126,54.351358269353234,3.506032977128195,18.60112389177017,1042.0204281418996,6.020102816779673,60
X_0,Y_4,Z_3,W_0,2023-11-23,3,17.298001331431195,36.22407749136877,3.9859736576635103,5.429269913970714,951.3464406231318,6.456194405585937,26
X_0,Y_2,Z_6,W_11,2023-05-30,1,-1.6425466524564634,27.64544589095541,12.277478388255158,6.7124963569171054,1040.0319121663397,6.254352613068367,-16
X_0,Y_0,Z_6,W_3,2023-01-14,5,21.28886486420888,47.30055418420967,12.161125558937831,4.666031074824655,1044.6817918240156,5.45713284775073,17
X_2,Y_0,Z_2,W_7,2023-10-31,1,-6.820354329652619,63.31973927234412,7.430030204091632,0.0601592112144278,953.7691796980343,8.218887891418982,-20
X_1,Y_4,Z_0,W_4,2023-01-29,6,2.8108558609750034,40.79935581886868,8.712483888778818,13.851004736175955,979.4166323508052,9.405097276364852,27
X_1,Y_2,Z_2,W_4,2023-02-19,6,20.0763506278449,74.20338057258733,12.403832294525998,11.81105802068447,987.3107506816126,3.4278519995130643,64
X_2,Y_1,Z_1,W_9,2023-08-28,0,3.9639559194570175,69.0818597257115,4.688904010166148,16.192890803942312,984.889047206639,2.171743140757914,52
X_2,Y_4,Z_4,W_10,2023-10-10,1,-7.756890664849555,68.79319057276534,0.7526816537454495,0.8202154690196095,1025.900323727019,4.825785645153622,-9
X_1,Y_2,Z_0,W_7,2023-12-01,4,27.43416842079337,88.81517517419108,7.238946574187508,18.573112894666405,985.8104459223867,1.2378013758457835,104
X_1,Y_0,Z_0,W_7,2023-12-18,0,3.964850321055337,33.61839818973078,13.705757157730076,6.617738801207311,1045.6578809894745,8.949869863405088,4
X_1,Y_2,Z_4,W_0,2023-06-05,0,-7.160264881359471,61.57804690727161,11.857023914401092,18.26139725011588,1049.4992625304735,3.157356342216917,0
X_1,Y_0,Z_0,W_4,2023-05-17,2,-6.6345325973710665,78.43826721282508,5.499259546627286,2.1426296413507906,981.6818870706246,5.943669667734655,14
X_1,Y_4,Z_4,W_11,2023-11-23,3,1.329145945493913,56.36195471311288,0.9715704072425508,14.878411629392822,1000.8800753206508,2.0358549090682816,47
X_0,Y_4,Z_0,W_4,2023-12-02,5,-1.989282375031319,73.16017408923142,9.55379258073765,11.587164628646532,1005.7705840300008,5.979316053189558,1
X_2,Y_3,Z_6,W_7,2023-06-03,5,24.84350530010679,43.15617486719298,12.5173619380578,7.16382430505168,1007.9402829967062,1.3509410761167795,41
X_0,Y_3,Z_5,W_0,2023-03-22,2,4.4757821000165485,57.23930765238437,9.974228496819578,1.582847918660386,987.42089941953,7.919260260301527,7
X_1,Y_3,Z_5,W_6,2023-03-28,1,26.211310326792464,14.453311424346262,6.376119971445295,12.094730196934812,966.599350195883,9.598793163795232,76
X_1,Y_4,Z_2,W_6,2023-09-21,3,-2.176930097958124,88.86140846598506,1.85030419768607,0.5287976614782619,955.4560541731128,3.762784584492359,2
X_1,Y_1,Z_6,W_8,2023-09-15,4,12.17956307948377,74.00147851587337,13.661613662060322,10.02564198292015,960.6348665649832,3.323931494088633,18
X_0,Y_4,Z_0,W_1,2023-07-04,1,20.9616710098908,79.50472573051596,4.139374886300745,12.084171515873098,1040.129123759384,5.0319547442815615,78
X_0,Y_2,Z_3,W_2,2023-06-29,3,19.33958842396347,65.5435422514357,3.36430554739439,14.65047494575044,978.0375006620508,6.579762942253383,88
X_1,Y_4,Z_4,W_3,2023-07-05,2,17.050823446862093,24.88400262469596,12.239649984144812,19.82669268449692,957.6822983211044,2.700662157926272,22
X_0,Y_4,Z_6,W_0,2023-05-03,2,31.61697208690264,12.48227539344258,14.718299080857856,5.201874270155297,1012.3529699544353,8.229771975365898,48
X_0,Y_0,Z_0,W_6,2023-04-06,3,0.2836316468034958,79.17252861888109,9.902403881171406,6.447796427469501,957.5307151261284,2.786813320153697,39
X_1,Y_0,Z_5,W_9,2023-04-03,0,12.21736420079474,41.70645229888984,9.37215733536826,6.82290693617984,957.0052939669024,1.0492679798533722,40
X_0,Y_0,Z_5,W_2,2023-01-03,1,29.779664753258395,31.1091900831936,4.791463038315938,14.6316542371767,1012.1570505871222,5.718255252270171,67
X_2,Y_4,Z_4,W_2,2023-01-02,0,-6.494780548217934,54.93383670711555,0.3062017602769401,18.63638536512228,1009.139524419853,2.036347400493206,31
X_2,Y_1,Z_3,W_2,2023-11-01,2,-7.485027928611614,43.67188179805755,2.8769679873406444,19.486474991631177,954.147728694996,7.284148528483577,5
X_2,Y_2,Z_0,W_7,2023-12-23,5,0.4986029401231135,62.13327965500456,8.766456548348579,18.91622733116258,996.0477834436948,2.507229962816546,40
X_2,Y_2,Z_0,W_8,2023-05-28,6,18.485954879210837,48.70345864436109,2.269746927240683,17.587660154304867,993.5768307906036,8.35642355968032,83
X_1,Y_1,Z_3,W_9,2023-10-12,3,1.6945831902413104,65.77865123522164,13.257537103969907,19.81954747641262,1004.6689129702556,5.233313195883982,9
X_1,Y_1,Z_3,W_1,2023-05-25,3,-1.439205228604047,78.27386156073143,2.8221703177932778,7.5189145366899375,1023.7844710436788,6.096501141549963,44
X_1,Y_2,Z_3,W_9,2023-11-26,6,10.646104191123143,25.644560876463125,7.8315667951785235,18.96642639997413,978.2800047562196,2.679266487724406,36
X_2,Y_3,Z_5,W_9,2023-12-27,2,17.611913094623517,36.35463044523895,7.680198686531924,15.220399247918232,993.278028358381,2.320192697774166,34
X_2,Y_0,Z_4,W_0,2023-09-19,1,1.1850968157533188,44.94524692565111,9.059184451944756,3.369197190559565,1029.2742684360965,6.681632198681908,-19
X_0,Y_0,Z_6,W_8,2023-03-03,4,3.5311034025683927,86.96467584221105,4.9115110457705855,0.9093037575440466,1042.2556390460568,3.299145538075167,52
X_0,Y_2,Z_3,W_5,2023-08-14,0,17.610168716518125,39.22668908379882,13.10301301597973,4.289679157406445,1039.1322973049878,4.47333011485982,8
X_2,Y_1,Z_4,W_8,2023-01-31,1,32.55822898952537,40.48798796741036,6.664523039626044,15.575022485752523,997.763095209404,5.315042385432873,111
X_2,Y_3,Z_2,W_5,2023-07-09,6,20.36337773471397,62.277801836764894,10.50230368104861,12.633937624517683,1002.0865797002102,3.066702450228457,53
X_2,Y_2,Z_0,W_1,2023-09-25,0,25.2306864613052,43.53597679119594,9.538662914500549,4.487125146933703,1002.910544215216,8.158814295037331,25
X_2,Y_0,Z_0,W_0,2023-01-12,3,6.506454263996094,86.09789965116842,1.7573412467955492,14.838429089427184,1036.8715569707483,9.45481968018015,84
X_0,Y_4,Z_1,W_7,2023-07-10,0,2.251446172300973,81.55750083803551,9.33959029053917,2.82644478876406,1033.9939506938,4.88703845854205,37
X_2,Y_1,Z_2,W_2,2023-01-25,2,10.442048444118017,51.07270222205384,8.260540169716439,16.43682787717389,981.1532528545343,9.257935460398873,36
X_0,Y_4,Z_6,W_0,2023-04-01,5,26.32097729202532,61.58201871582799,13.479060948838589,15.88321951941464,966.2849689422036,8.944145356081226,81
X_2,Y_2,Z_3,W_7,2023-03-29,2,10.533483880575012,14.642444950689644,13.21314954727355,19.45151941412097,987.89745614921,2.494425058481132,29
X_2,Y_0,Z_3,W_11,2023-11-28,1,28.102643395543744,65.65844224259185,2.264321811174695,3.0055912925863626,978.84063832494,2.560437512406219,76
X_2,Y_3,Z_6,W_0,2023-10-01,6,34.49473913128072,66.57606983592258,1.225277183799115,18.132259888292005,1045.0780724814908,5.296645553233453,114
X_0,Y_4,Z_5,W_7,2023-10-28,5,-6.758800042134865,38.73594365145664,4.418883288163031,6.822053274436771,976.5915679438652,5.732714613087583,-8
X_0,Y_3,Z_2,W_0,2023-04-21,4,-7.956542976233334,27.574630690021813,14.799192850264632,8.321197295906233,968.1206681726936,4.070167530871524,-23
X_1,Y_0,Z_3,W_8,2023-03-21,1,-3.2684633688987184,83.20627214536134,0.3236066460947512,9.36890125773539,1039.9479062559217,3.816288818547555,58
X_2,Y_4,Z_1,W_8,2023-11-20,0,7.296635408045581,44.13639206441022,10.093383593593153,12.538081064051116,958.6478604356072,4.88230560821391,9
X_1,Y_3,Z_4,W_11,2023-05-20,5,-4.103100588455542,62.29648838413685,9.127706007614655,19.89526740236085,976.026605142646,7.214313532592808,30
X_1,Y_3,Z_0,W_8,2023-08-02,2,29.179901492844017,12.666303598100477,9.698674206867253,11.999176061104665,993.9111194000589,1.7595426971069297,44
X_0,Y_4,Z_2,W_2,2023-01-18,2,-8.95841870378213,43.1253733261469,3.2742883465611223,18.534317300808144,1009.5107378159682,7.395238031611063,-3
X_0,Y_0,Z_0,W_3,2023-02-23,3,4.210672235112012,75.3807048811104,3.400760186997749,5.10056404169446,982.7672896373306,9.336162354689211,44
X_1,Y_3,Z_4,W_4,2023-04-07,4,-1.6887416727607594,41.006080032057206,6.459631232607369,7.968233236302993,999.6233996921004,7.871560379569266,15
X_2,Y_2,Z_2,W_5,2023-10-10,1,31.91926985708896,58.252892810950144,1.437867106004345,10.089990588771617,969.8831186430608,2.7250917071154315,75
X_0,Y_4,Z_4,W_8,2023-08-22,1,20.126645220051252,26.78846403876316,1.119198135284103,6.458039795733415,1007.4274120225484,1.7873306989942774,46
X_2,Y_1,Z_3,W_10,2023-08-28,0,31.04136154031185,43.32205190716476,1.325391802291458,19.5373420592866,990.781680827966,5.413423680905851,95
X_2,Y_1,Z_6,W_11,2023-11-30,3,33.754791963967705,84.21101744425494,8.594687569593866,14.513671077944544,1034.925968726845,9.607654802610885,87
X_1,Y_0,Z_3,W_3,2023-12-10,6,12.369420965481616,55.31613997608297,5.966127853468406,9.5776270436512,991.5734133388652,8.371533586499387,53
X_1,Y_2,Z_6,W_5,2023-02-23,3,0.5443598621611816,82.15451672743453,4.404251709859103,15.026094024195878,994.381541788205,6.0646027511169365,52
X_1,Y_3,Z_3,W_0,2023-03-28,1,-1.2822046211534823,82.16154395916347,4.737290694769584,9.348849981653023,1009.2174989342412,2.286832810758335,67
X_1,Y_1,Z_4,W_1,2023-09-18,0,0.0313487758628241,85.53182403395836,3.109249587736106,0.3445065473585207,962.3170004076942,7.42453103900436,21
X_0,Y_0,Z_4,W_7,2023-08-24,3,21.88669884299013,81.63133280640842,6.172580029829024,10.863868156206722,965.679517670628,8.316984147468082,81
X_0,Y_2,Z_4,W_3,2023-05-03,2,-8.179942234464967,10.262490320824051,3.04587103799951,12.503704375224032,1029.023774722724,9.41562222783259,-4
X_1,Y_2,Z_0,W_9,2023-02-23,3,-7.6887517135278305,84.72119132652776,10.470690634489989,19.624148374371234,977.3418779139548,6.509046107439237,50
X_0,Y_0,Z_4,W_6,2023-08-04,4,17.366432407241753,20.99675512683011,1.8589876898090416,0.8158569652123537,1018.4696928928456,5.630192331808677,51
X_1,Y_0,Z_3,W_3,2023-07-16,6,18.892571603183296,13.194100088892045,14.223631268712698,10.241939149102675,959.7426969977204,6.572638392109114,17
X_2,Y_3,Z_1,W_8,2023-02-08,2,19.9368315945107,14.431082766244224,1.347284101909233,1.9630951341672365,1032.1846660318013,9.4892725419269,73
X_2,Y_0,Z_4,W_8,2023-12-31,6,6.734622706486604,37.91329561411469,14.15191071419814,2.9799180314192086,1048.8228110918958,6.653143775559558,1
X_2,Y_3,Z_1,W_3,2023-08-16,2,26.26751999213689,59.66432682150349,12.4994245728061,12.20926677936952,987.3690945207784,3.3183266445433683,56
X_1,Y_3,Z_6,W_7,2023-08-25,4,14.01310644769779,42.1848957215198,10.210681809200706,4.6313542453299466,1000.5530101914896,6.7253626714811165,7
X_2,Y_4,Z_3,W_5,2023-05-12,4,-5.254046649576125,12.044342771950358,13.684524833482254,14.983482225900492,994.2711979839802,8.917701155213992,-40
X_0,Y_2,Z_4,W_0,2023-11-26,6,25.869468818030533,48.11861073397718,2.088281902760653,10.283973851905454,1039.4187748639024,6.103018257364152,68
X_2,Y_2,Z_0,W_6,2023-11-17,4,32.888050382170626,45.3704593816304,2.64472161280373,4.3642577033147445,950.993403769688,5.524289452087367,66
X_2,Y_2,Z_0,W_0,2023-06-17,5,-7.29836591489386,70.54794124013175,3.782288880882237,9.8758335520213,1015.3459321163836,7.600323245522632,17
X_2,Y_4,Z_6,W_2,2023-02-06,0,7.610810241526096,32.369031874035066,3.672172901488364,0.0176345381624143,1015.2368272803532,6.94889825630331,23
X_0,Y_3,Z_1,W_7,2023-03-08,2,11.938222017563644,27.40249390354937,4.662724063907403,17.254800873156817,988.2385008297952,1.5101883905832003,52
X_1,Y_3,Z_5,W_8,2023-04-21,4,-3.408815796475737,30.475116614130098,8.6344634740964,0.253567541115256,971.9333642117016,7.527800268076877,-9
X_0,Y_0,Z_0,W_2,2023-08-07,0,29.04690265022947,34.29918581038784,0.4225891695765693,0.1401978498436507,973.9682681415036,4.667944870774761,62
X_1,Y_4,Z_0,W_0,2023-07-28,4,2.786734020051981,57.93318986937332,5.734088925599637,12.230078863592942,1030.046412121389,9.468084520276632,33
X_1,Y_0,Z_0,W_0,2023-03-28,1,25.2353842972172,47.72203883616639,3.695776918388947,19.470418515801654,956.610309637496,9.737226895766872,96
X_2,Y_4,Z_3,W_6,2023-10-30,0,20.19475169127422,36.95156521432463,9.099447720790833,17.118669687079574,1006.382414627436,5.038649363120952,60
X_1,Y_0,Z_0,W_4,2023-06-28,2,16.912062011016054,39.94513266269428,14.777539965773034,5.040378251789033,980.6840602978266,9.719153619921304,14
X_0,Y_1,Z_2,W_0,2023-01-13,4,-1.353571808655051,39.673892812718094,7.764819182750589,3.933336222953714,976.524781246832,3.7973846346039664,2
X_0,Y_2,Z_4,W_5,2023-10-27,4,-0.068341575209244,87.79253557682539,6.385278586776507,12.522243612669108,1000.5737665531036,7.1437997930678,63
X_1,Y_2,Z_6,W_5,2023-05-05,4,-7.869321786404381,28.639759044236204,5.523653177176742,16.452754940441547,1039.786150627977,1.6754923999847589,31
X_2,Y_3,Z_0,W_3,2023-08-21,0,0.8320593402019867,75.44492482178069,11.774238283197866,7.241573418000595,1011.8091919037332,2.304904136639025,5
X_2,Y_1,Z_5,W_6,2023-09-08,4,5.544962425723135,66.65686700705496,1.079713974760904,8.647091807341518,1028.8610627755324,8.780733121400367,50
X_0,Y_2,Z_5,W_6,2023-05-06,5,27.49153867380914,10.445600448284049,14.396557716901825,2.3097902735550235,1010.068377926288,9.044056353672673,19
X_2,Y_3,Z_0,W_11,2023-08-23,2,6.48767000216624,89.45409745003903,6.268768289820684,3.056528425107184,1019.771577987274,5.793500727727702,15
X_1,Y_1,Z_0,W_8,2023-05-18,3,23.95798022445229,70.51514965068588,4.705510887376695,11.367031900520416,993.2407648793296,4.057960842522237,106
X_1,Y_2,Z_2,W_11,2023-02-18,5,9.77490265829694,64.5959669080633,14.61102174599552,2.053122914968739,1042.5981635208184,5.059215385875555,5
X_0,Y_0,Z_0,W_0,2023-07-05,2,25.31907403972498,42.42597661413099,14.038182948647998,4.04092249591802,1000.193902043916,8.826620402301904,39
X_1,Y_4,Z_0,W_4,2023-07-24,0,33.9322220196668,54.41624711314317,9.629012096485814,4.693540480237681,1005.1774669226764,2.8989408035882613,89
X_0,Y_1,Z_4,W_9,2023-03-19,6,0.7928701125911051,30.261671653397613,0.2776106227560199,8.878490664272608,1002.4965503254848,3.653832081714368,21
X_1,Y_3,Z_5,W_2,2023-07-13,3,28.805372538374428,12.838672411655798,11.228024643098578,0.9122392824727245,981.6189020164918,8.06898640827491,3
X_0,Y_1,Z_2,W_6,2023-04-13,3,17.98208388375986,76.88173267567782,5.03336100063002,9.995419433858771,973.1238435599186,9.417425013247742,77
X_2,Y_3,Z_5,W_3,2023-04-15,5,26.77824177148947,81.71875949449374,5.824203462813917,18.57348812788163,957.3834964115556,1.8363460601395385,115
X_1,Y_1,Z_2,W_3,2023-10-14,5,19.321365602051237,22.99765092913919,2.381131934660829,0.4892732223814522,1021.8174982002548,8.23395071217066,43
X_1,Y_3,Z_5,W_11,2023-11-20,0,9.07772782733676,72.96448766765863,7.85187125797349,12.619697304149309,978.9275263170372,6.805614762386419,51
X_0,Y_2,Z_0,W_0,2023-07-30,6,0.2633722748805667,69.29221386285269,11.168288943056494,16.716847303030846,988.9197963195608,3.07694390017644,26
X_0,Y_0,Z_5,W_0,2023-09-07,3,-6.848414860097574,24.270000154887235,4.095166771396027,6.249216850983544,1041.9928162726212,7.802354769982912,-20
X_1,Y_2,Z_5,W_9,2023-10-20,4,14.098326400732264,43.74630420598351,14.080993620650627,2.6303709003844977,1006.6447349411874,7.551244584993951,0
X_0,Y_0,Z_2,W_1,2023-07-20,3,34.56467425370895,43.82063366672827,2.9210528400443145,0.866795752185261,959.7078063903938,2.278268303944703,86
X_1,Y_2,Z_6,W_1,2023-01-24,1,23.21188122563928,70.79714066441989,0.9939351089165004,12.87806118871605,1029.961191282385,5.520259516702498,91
X_2,Y_2,Z_1,W_0,2023-10-27,4,4.730549362955747,77.01287246208443,9.665458100248514,11.044687604581366,975.6130599109456,7.824619745655992,23
X_0,Y_1,Z_2,W_7,2023-03-24,4,27.224216003903088,17.58200971130968,12.739780978200702,4.585899767839951,1005.2705842646184,2.723897141270313,32
X_1,Y_4,Z_2,W_5,2023-10-24,1,24.604280007938293,55.03753879233624,14.296992889612683,16.63234615263496,1000.998147486399,5.164894201520531,53
X_2,Y_3,Z_2,W_5,2023-06-28,2,2.673610700905556,70.93987975431082,11.507565157747782,14.710127043046867,973.807884235188,2.086670122257803,30
X_2,Y_3,Z_3,W_9,2023-10-25,2,-9.35616295925944,72.89524752521268,2.994750172591085,5.528575699735663,961.577103479458,3.761514316368043,32
X_1,Y_3,Z_6,W_9,2023-12-30,5,-4.682681265972269,21.839481954432717,14.664917772055954,15.067260457292678,971.1261606494968,2.961504108113808,-37
X_0,Y_0,Z_3,W_8,2023-07-25,1,29.478778564042592,52.04041145206353,13.79153814043264,4.899884270015451,959.7337799563966,5.545640140523703,54
X_1,Y_3,Z_3,W_4,2023-02-09,3,27.645336588719232,78.60469650901624,2.447511341436712,13.505349237327218,977.56280189521,2.270938013386772,110
X_2,Y_3,Z_2,W_3,2023-10-31,1,3.284405039526309,35.48148612682273,8.381787403729867,2.3709008214775884,1049.7297510737465,4.448356798532616,-3
X_1,Y_1,Z_1,W_10,2023-04-23,6,2.8337941827989184,44.00935191294377,8.332761388964682,13.844789266664144,990.2092265241382,3.476466144870935,43
X_0,Y_2,Z_2,W_5,2023-12-06,2,25.6789244196112,74.3486809069066,6.638021671942063,4.775488379645205,1036.388839133501,7.714440227862791,68
X_2,Y_3,Z_0,W_7,2023-01-04,2,32.198186145293995,17.145561694700984,14.764219953895331,11.449387084834282,1004.917769212906,7.297027958218095,41
X_1,Y_4,Z_1,W_0,2023-04-18,1,25.061176555892,78.75946319111826,0.8943335577033179,3.4492773370376506,1016.6583079333732,1.8543747669906048,90
X_0,Y_3,Z_3,W_6,2023-11-12,6,17.251040466384268,34.89253733846472,9.40813362665377,14.519338951359046,965.6347969750556,9.581354990901264,45
X_2,Y_0,Z_5,W_7,2023-04-24,0,0.9202107649312036,10.116025327290172,3.0795543401821512,1.217591487861034,977.4805867421976,7.702146262720799,-4
