ID,연월,업종명,이용자구분,성별,이용자수,이용건수,이용금액
ID_5586,202207,서양식 음식점업,동남아,알수없음,40,49.0,1.20831
ID_5587,202207,서양식 음식점업,법인,알수없음,29605,33734.0,1306.358912
ID_5588,202207,서양식 음식점업,제주도민,남성,48468,54036.0,1026.426121
ID_5589,202207,서양식 음식점업,제주도민,여성,54892,60932.0,1077.047477
ID_5590,202207,서양식 음식점업,중국,알수없음,40,47.0,2.011
ID_5591,202207,슈퍼마켓,기타외국,알수없음,66,71.0,2.58577
ID_5592,202207,슈퍼마켓,내국인,남성,34099,39550.0,879.09477
ID_5593,202207,슈퍼마켓,내국인,여성,25376,29175.0,694.643893
ID_5594,202207,슈퍼마켓,법인,알수없음,59897,81039.0,5230.064251
ID_5595,202207,슈퍼마켓,제주도민,남성,190374,230701.0,5742.832908
ID_5596,202207,슈퍼마켓,제주도민,여성,158057,191443.0,5355.472931
ID_5597,202207,슈퍼마켓,중국,알수없음,96,113.0,3.263512
ID_5598,202207,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,47,51.0,4.5667
ID_5599,202207,스포츠 및 레크레이션 용품 임대업,내국인,남성,5137,5756.0,299.609345
ID_5600,202207,스포츠 및 레크레이션 용품 임대업,내국인,여성,3216,3624.0,196.962272
ID_5601,202207,스포츠 및 레크레이션 용품 임대업,법인,알수없음,2742,3023.0,653.900485
ID_5602,202207,스포츠 및 레크레이션 용품 임대업,제주도민,남성,10889,12050.0,843.7347
ID_5603,202207,스포츠 및 레크레이션 용품 임대업,제주도민,여성,6899,7512.0,689.89556
ID_5604,202207,여관업,기타외국,알수없음,435,492.0,68.443421
ID_5605,202207,여관업,내국인,남성,12560,13697.0,1221.353191
ID_5606,202207,여관업,내국인,여성,9965,10912.0,934.382163
ID_5607,202207,여관업,동남아,알수없음,45,79.0,111.171992
ID_5608,202207,여관업,법인,알수없음,8177,13885.0,3673.219409
ID_5609,202207,여관업,제주도민,남성,4319,4742.0,281.109592
ID_5610,202207,여관업,제주도민,여성,2130,2546.0,154.824647
ID_5611,202207,여관업,중국,알수없음,21,23.0,5.403888
ID_5612,202207,전시 및 행사 대행업,기타외국,알수없음,155,198.0,4.0139
ID_5613,202207,전시 및 행사 대행업,내국인,남성,14744,18018.0,452.92312
ID_5614,202207,전시 및 행사 대행업,내국인,여성,15157,18618.0,419.36908
ID_5615,202207,전시 및 행사 대행업,법인,알수없음,3126,3838.0,381.46976
ID_5616,202207,전시 및 행사 대행업,제주도민,남성,2116,2600.0,81.83038
ID_5617,202207,전시 및 행사 대행업,제주도민,여성,2470,3104.0,100.36994
ID_5618,202207,전시 및 행사 대행업,중국,알수없음,24,31.0,0.6821
ID_5619,202207,체인화 편의점,기타외국,알수없음,315,338.0,3.36083
ID_5620,202207,체인화 편의점,내국인,남성,210946,242385.0,2174.895897
ID_5621,202207,체인화 편의점,내국인,여성,137425,153766.0,1380.25476
ID_5622,202207,체인화 편의점,법인,알수없음,83927,97954.0,1197.6276
ID_5623,202207,체인화 편의점,제주도민,남성,425614,511111.0,4232.795249
ID_5624,202207,체인화 편의점,제주도민,여성,207491,244716.0,2083.240511
ID_5625,202207,체인화 편의점,중국,알수없음,201,229.0,3.35305
ID_5626,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,111,117.0,1.7934
ID_5627,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,19295,21017.0,286.892465
ID_5628,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,16799,18247.0,250.55665
ID_5629,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,12776,14317.0,447.358217
ID_5630,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,39872,44302.0,517.821624
ID_5631,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,35237,38819.0,442.122165
ID_5632,202207,"피자, 햄버거, 샌드위치 및 유사 음식점업",중국,알수없음,37,42.0,0.4932
ID_5633,202207,한식 음식점업,기타외국,알수없음,542,568.0,26.999633
ID_5634,202207,,내국인,남성,158107,166324.0,8166.875229
ID_5635,202207,한식 음식점업,내국인,여성,125653,131871.0,6011.455464
ID_5636,202207,한식 음식점업,동남아,알수없음,63,65.0,3.924733
ID_5637,202207,한식 음식점업,법인,알수없음,162858,183636.0,9670.742593
ID_5638,202207,한식 음식점업,제주도민,남성,238204,256121.0,10354.574232
ID_5639,202207,한식 음식점업,제주도민,여성,128570,136140.0,5106.058218
ID_5640,202207,한식 음식점업,중국,알수없음,87,97.0,6.8225
ID_5641,202207,호텔업,기타외국,알수없음,485,495.0,249.835165
ID_5642,202207,호텔업,내국인,남성,6051,6444.0,1587.785965
ID_5643,202207,호텔업,내국인,여성,4976,5281.0,1026.641195
ID_5644,202207,호텔업,동남아,알수없음,619,666.0,341.276414
ID_5645,202207,호텔업,법인,알수없음,4529,7749.0,3898.031421
ID_5646,202207,호텔업,제주도민,남성,1556,1740.0,214.947706
ID_5647,202207,호텔업,제주도민,여성,1307,1459.0,181.496857
ID_5648,202207,화장품 및 방향제 소매업,기타외국,알수없음,29,39.0,1.03615
ID_5649,202207,화장품 및 방향제 소매업,내국인,남성,1273,1465.0,60.38208
ID_5650,202207,화장품 및 방향제 소매업,내국인,여성,2053,2351.0,66.71218
ID_5651,202207,화장품 및 방향제 소매업,법인,알수없음,590,646.0,103.97219
ID_5652,202207,화장품 및 방향제 소매업,제주도민,남성,1403,1486.0,111.039397
ID_5653,202207,화장품 및 방향제 소매업,제주도민,여성,3159,3366.0,240.126428
ID_5654,202208,건강보조식품 소매업,내국인,남성,154,155.0,31.26792
ID_5655,202208,건강보조식품 소매업,내국인,여성,156,163.0,33.7573
ID_5656,202208,건강보조식품 소매업,법인,알수없음,170,186.0,64.716698
ID_5657,202208,건강보조식품 소매업,제주도민,남성,360,375.0,57.71051
ID_5658,202208,건강보조식품 소매업,제주도민,여성,435,453.0,65.29225
ID_5659,202208,기타 대형 종합 소매업,내국인,남성,10713,12371.0,783.36465
ID_5660,202208,기타 대형 종합 소매업,내국인,여성,9605,11208.0,655.20654
ID_5661,202208,기타 대형 종합 소매업,법인,알수없음,7391,8773.0,1074.70023
ID_5662,202208,기타 대형 종합 소매업,제주도민,남성,22834,26357.0,1575.65541
ID_5663,202208,기타 대형 종합 소매업,제주도민,여성,27885,33154.0,1856.96337
ID_5664,202208,기타 대형 종합 소매업,중국,알수없음,169,222.0,56.16663
ID_5665,202208,면세점,기타외국,알수없음,32,40.0,3.454052
ID_5666,202208,면세점,내국인,남성,34767,52970.0,4671.628661
ID_5667,202208,면세점,내국인,여성,28249,42570.0,3765.59159
ID_5668,202208,면세점,동남아,알수없음,65,73.0,6.996026
ID_5669,202208,면세점,법인,알수없음,6960,12054.0,1675.809317
ID_5670,202208,면세점,제주도민,남성,3201,4197.0,331.351914
ID_5671,202208,면세점,제주도민,여성,2665,3691.0,333.832281
ID_5672,202208,면세점,중국,알수없음,103,208.0,63.564335
ID_5673,202208,비알콜 음료점업,기타외국,알수없음,149,171.0,1.4881
ID_5674,202208,비알콜 음료점업,내국인,남성,33628,36839.0,405.033793
ID_5675,202208,비알콜 음료점업,내국인,여성,31946,34940.0,393.744277
ID_5676,202208,비알콜 음료점업,동남아,알수없음,45,54.0,0.3624
ID_5677,202208,비알콜 음료점업,법인,알수없음,18461,21136.0,333.432811
ID_5678,202208,비알콜 음료점업,제주도민,남성,53894,61821.0,492.917941
ID_5679,202208,비알콜 음료점업,제주도민,여성,55465,62682.0,553.327076
ID_5680,202208,비알콜 음료점업,중국,알수없음,24,35.0,0.444
ID_5681,202208,빵 및 과자류 소매업,기타외국,알수없음,57,67.0,1.3294
ID_5682,202208,빵 및 과자류 소매업,내국인,남성,21609,23463.0,436.206413
ID_5683,202208,빵 및 과자류 소매업,내국인,여성,27955,30364.0,537.987042
ID_5684,202208,빵 및 과자류 소매업,법인,알수없음,12702,14251.0,433.16174
ID_5685,202208,빵 및 과자류 소매업,제주도민,남성,25346,27382.0,379.354196
ID_5686,202208,빵 및 과자류 소매업,제주도민,여성,35752,38427.0,541.308344
ID_5687,202208,빵 및 과자류 소매업,중국,알수없음,32,35.0,0.4992
ID_5688,202208,서양식 음식점업,기타외국,알수없음,278,306.0,6.88755
ID_5689,202208,서양식 음식점업,내국인,남성,66461,73438.0,1805.663398
ID_5690,202208,서양식 음식점업,내국인,여성,75072,83034.0,1849.366521
ID_5691,202208,서양식 음식점업,동남아,알수없음,22,24.0,0.6263
ID_5692,202208,서양식 음식점업,법인,알수없음,29313,33182.0,1360.706243
ID_5693,202208,서양식 음식점업,제주도민,남성,45987,50976.0,981.129155
ID_5694,202208,서양식 음식점업,제주도민,여성,51056,56464.0,1030.354883
ID_5695,202208,서양식 음식점업,중국,알수없음,22,33.0,2.2551
ID_5696,202208,슈퍼마켓,기타외국,알수없음,61,68.0,1.78879
ID_5697,202208,슈퍼마켓,내국인,남성,36334,41598.0,966.708581
ID_5698,202208,슈퍼마켓,내국인,여성,26048,29701.0,741.680292
ID_5699,202208,슈퍼마켓,법인,알수없음,59908,80101.0,5247.229245
ID_5700,202208,슈퍼마켓,일본,알수없음,29,29.0,0.30238
ID_5701,202208,슈퍼마켓,제주도민,남성,178722,213965.0,5598.817617
ID_5702,202208,슈퍼마켓,제주도민,여성,144848,172442.0,5117.172719
ID_5703,202208,슈퍼마켓,중국,알수없음,109,138.0,4.121796
ID_5704,202208,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,26,26.0,2.1639
ID_5705,202208,스포츠 및 레크레이션 용품 임대업,내국인,남성,5806,6511.0,327.88367
ID_5706,202208,스포츠 및 레크레이션 용품 임대업,내국인,여성,3619,4137.0,217.19272
ID_5707,202208,스포츠 및 레크레이션 용품 임대업,법인,알수없음,2450,2740.0,593.968173
ID_5708,202208,스포츠 및 레크레이션 용품 임대업,제주도민,남성,8753,9588.0,671.067016
ID_5709,202208,스포츠 및 레크레이션 용품 임대업,제주도민,여성,5122,5520.0,543.896276
ID_5710,202208,여관업,기타외국,알수없음,440,481.0,65.877938
ID_5711,202208,여관업,내국인,남성,15163,16756.0,1450.342188
ID_5712,202208,여관업,내국인,여성,12051,13284.0,1118.514635
ID_5713,202208,여관업,동남아,알수없음,39,61.0,221.43087
ID_5714,202208,여관업,법인,알수없음,7810,13792.0,3595.83982
ID_5715,202208,여관업,제주도민,남성,4426,4924.0,330.968372
ID_5716,202208,여관업,제주도민,여성,2276,2677.0,134.972892
ID_5717,202208,전시 및 행사 대행업,기타외국,알수없음,126,179.0,3.7497
ID_5718,202208,전시 및 행사 대행업,내국인,남성,16701,20521.0,501.26127
ID_5719,202208,전시 및 행사 대행업,내국인,여성,16720,20831.0,460.64529
ID_5720,202208,전시 및 행사 대행업,동남아,알수없음,44,60.0,1.1275
ID_5721,202208,전시 및 행사 대행업,법인,알수없음,3149,3898.0,375.2799
ID_5722,202208,전시 및 행사 대행업,제주도민,남성,2243,2768.0,84.67565
ID_5723,202208,전시 및 행사 대행업,제주도민,여성,2705,3360.0,102.45958
ID_5724,202208,전시 및 행사 대행업,중국,알수없음,30,40.0,1.149
ID_5725,202208,체인화 편의점,기타외국,알수없음,162,176.0,1.78439
ID_5726,202208,체인화 편의점,내국인,남성,240748,275253.0,2504.744794
ID_5727,202208,체인화 편의점,내국인,여성,156469,174588.0,1603.02133
ID_5728,202208,체인화 편의점,법인,알수없음,85370,99596.0,1271.068766
ID_5729,202208,체인화 편의점,제주도민,남성,415870,493587.0,4140.229631
ID_5730,202208,체인화 편의점,제주도민,여성,196186,227609.0,1997.893447
ID_5731,202208,체인화 편의점,중국,알수없음,91,99.0,1.71257
ID_5732,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,65,72.0,1.26397
ID_5733,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,21241,23095.0,324.62003
ID_5734,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,18208,19894.0,278.83936
ID_5735,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,12751,14207.0,412.89832
ID_5736,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,37857,41660.0,488.483112
ID_5737,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,33303,36381.0,420.30732
ID_5738,202208,"피자, 햄버거, 샌드위치 및 유사 음식점업",중국,알수없음,32,41.0,0.5841
ID_5739,202208,한식 음식점업,기타외국,알수없음,413,431.0,21.60629
ID_5740,202208,한식 음식점업,내국인,남성,181426,190497.0,9400.479514
ID_5741,202208,한식 음식점업,내국인,여성,139144,146185.0,6787.068561
ID_5742,202208,한식 음식점업,동남아,알수없음,71,74.0,3.68959
ID_5743,202208,한식 음식점업,법인,알수없음,158972,177871.0,8955.268928
ID_5744,202208,한식 음식점업,일본,알수없음,35,37.0,2.42755
ID_5745,202208,한식 음식점업,제주도민,남성,226889,242309.0,9847.81706
ID_5746,202208,한식 음식점업,제주도민,여성,119056,125640.0,4823.446239
ID_5747,202208,한식 음식점업,중국,알수없음,113,132.0,10.17868
ID_5748,202208,호텔업,기타외국,알수없음,648,670.0,315.700789
ID_5749,202208,호텔업,내국인,남성,6985,7476.0,1793.239441
ID_5750,202208,호텔업,내국인,여성,6027,6426.0,1306.989152
ID_5751,202208,호텔업,동남아,알수없음,731,761.0,360.272922
ID_5752,202208,호텔업,법인,알수없음,4744,8367.0,3880.159312
ID_5753,202208,호텔업,제주도민,남성,1635,1798.0,242.636241
ID_5754,202208,호텔업,제주도민,여성,1337,1486.0,179.207854
ID_5755,202208,호텔업,중국,알수없음,21,23.0,10.843732
ID_5756,202208,화장품 및 방향제 소매업,기타외국,알수없음,21,24.0,1.8708
ID_5757,202208,화장품 및 방향제 소매업,내국인,남성,1286,1476.0,52.06122
ID_5758,202208,화장품 및 방향제 소매업,내국인,여성,2100,2411.0,71.31191
ID_5759,202208,화장품 및 방향제 소매업,법인,알수없음,584,626.0,71.47176
ID_5760,202208,화장품 및 방향제 소매업,제주도민,남성,1322,1400.0,101.570665
ID_5761,202208,화장품 및 방향제 소매업,제주도민,여성,2870,3064.0,222.19693
ID_5762,202209,건강보조식품 소매업,내국인,남성,188,196.0,45.1153
ID_5763,202209,건강보조식품 소매업,내국인,여성,150,156.0,37.88763
ID_5764,202209,건강보조식품 소매업,법인,알수없음,287,305.0,134.66749
ID_5765,202209,건강보조식품 소매업,제주도민,남성,452,469.0,93.490339
ID_5766,202209,건강보조식품 소매업,제주도민,여성,523,543.0,83.481397
ID_5767,202209,기타 대형 종합 소매업,내국인,남성,7409,8350.0,535.2443
ID_5768,202209,기타 대형 종합 소매업,내국인,여성,6631,7735.0,467.90179
ID_5769,202209,기타 대형 종합 소매업,법인,알수없음,6805,7965.0,948.29619
ID_5770,202209,기타 대형 종합 소매업,제주도민,남성,21994,25120.0,1586.43712
ID_5771,202209,기타 대형 종합 소매업,제주도민,여성,27325,32520.0,1914.45441
ID_5772,202209,기타 대형 종합 소매업,중국,알수없음,142,181.0,62.09755
ID_5773,202209,면세점,기타외국,알수없음,29,38.0,4.351533
ID_5774,202209,면세점,내국인,남성,25925,38475.0,3386.65153
ID_5775,202209,면세점,내국인,여성,21593,31868.0,2835.514851
ID_5776,202209,면세점,동남아,알수없음,85,95.0,12.000954
ID_5777,202209,면세점,법인,알수없음,5510,9139.0,1255.288102
ID_5778,202209,면세점,제주도민,남성,3933,5159.0,407.094238
ID_5779,202209,면세점,제주도민,여성,3001,4154.0,365.988127
ID_5780,202209,면세점,중국,알수없음,79,150.0,36.937264
ID_5781,202209,비알콜 음료점업,기타외국,알수없음,203,218.0,1.593
ID_5782,202209,비알콜 음료점업,내국인,남성,22703,24702.0,257.927773
ID_5783,202209,비알콜 음료점업,내국인,여성,20974,22918.0,253.26271
ID_5784,202209,비알콜 음료점업,동남아,알수없음,70,72.0,0.5103
ID_5785,202209,비알콜 음료점업,법인,알수없음,15006,17115.0,295.44173
ID_5786,202209,비알콜 음료점업,제주도민,남성,48576,55342.0,430.77797
ID_5787,202209,비알콜 음료점업,제주도민,여성,49551,55868.0,485.167716
ID_5788,202209,비알콜 음료점업,중국,알수없음,28,29.0,0.264
ID_5789,202209,빵 및 과자류 소매업,기타외국,알수없음,79,93.0,1.76255
ID_5790,202209,빵 및 과자류 소매업,내국인,남성,15925,17346.0,322.21281
ID_5791,202209,빵 및 과자류 소매업,내국인,여성,20859,22894.0,415.624813
ID_5792,202209,빵 및 과자류 소매업,법인,알수없음,11738,13012.0,478.642738
ID_5793,202209,빵 및 과자류 소매업,제주도민,남성,26228,28102.0,457.994713
ID_5794,202209,빵 및 과자류 소매업,제주도민,여성,36867,39460.0,621.174437
ID_5795,202209,서양식 음식점업,기타외국,알수없음,313,342.0,7.56492
ID_5796,202209,서양식 음식점업,내국인,남성,43015,47333.0,1088.220674
ID_5797,202209,서양식 음식점업,내국인,여성,49992,55191.0,1168.367638
ID_5798,202209,서양식 음식점업,동남아,알수없음,58,62.0,1.36528
ID_5799,202209,서양식 음식점업,법인,알수없음,23424,26512.0,1074.85805
ID_5800,202209,서양식 음식점업,제주도민,남성,41080,45227.0,896.724834
ID_5801,202209,서양식 음식점업,제주도민,여성,45692,50339.0,925.466328
ID_5802,202209,슈퍼마켓,기타외국,알수없음,57,72.0,1.64173
ID_5803,202209,슈퍼마켓,내국인,남성,29065,33391.0,776.344828
ID_5804,202209,슈퍼마켓,내국인,여성,21111,24206.0,635.733705
ID_5805,202209,슈퍼마켓,법인,알수없음,55133,71961.0,5512.261798
ID_5806,202209,슈퍼마켓,일본,알수없음,82,87.0,0.78118
ID_5807,202209,슈퍼마켓,제주도민,남성,176398,208052.0,5577.092664
ID_5808,202209,슈퍼마켓,제주도민,여성,145154,171297.0,5227.468864
ID_5809,202209,슈퍼마켓,중국,알수없음,82,100.0,5.569025
ID_5810,202209,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,27,28.0,2.154
ID_5811,202209,스포츠 및 레크레이션 용품 임대업,내국인,남성,3886,4361.0,237.842923
ID_5812,202209,스포츠 및 레크레이션 용품 임대업,내국인,여성,2357,2728.0,160.30872
ID_5813,202209,스포츠 및 레크레이션 용품 임대업,법인,알수없음,2248,2557.0,788.719178
ID_5814,202209,스포츠 및 레크레이션 용품 임대업,제주도민,남성,9238,10123.0,806.991938
ID_5815,202209,스포츠 및 레크레이션 용품 임대업,제주도민,여성,5841,6268.0,721.479435
ID_5816,202209,여관업,기타외국,알수없음,264,291.0,36.801449
ID_5817,202209,여관업,내국인,남성,9201,9908.0,906.923285
ID_5818,202209,여관업,내국인,여성,7218,7832.0,694.732419
ID_5819,202209,여관업,동남아,알수없음,48,101.0,166.933698
ID_5820,202209,여관업,법인,알수없음,6755,11242.0,2997.670441
ID_5821,202209,여관업,제주도민,남성,3882,4167.0,269.915599
ID_5822,202209,여관업,제주도민,여성,1552,1684.0,132.900527
ID_5823,202209,전시 및 행사 대행업,기타외국,알수없음,112,144.0,2.4221
ID_5824,202209,전시 및 행사 대행업,내국인,남성,12154,14813.0,367.219282
ID_5825,202209,전시 및 행사 대행업,내국인,여성,12158,14770.0,352.38357
ID_5826,202209,전시 및 행사 대행업,동남아,알수없음,46,67.0,1.324
ID_5827,202209,전시 및 행사 대행업,법인,알수없음,2913,3698.0,610.19573
ID_5828,202209,전시 및 행사 대행업,제주도민,남성,2122,2677.0,85.65557
ID_5829,202209,전시 및 행사 대행업,제주도민,여성,2218,2745.0,84.92615
ID_5830,202209,체인화 편의점,기타외국,알수없음,120,130.0,2.35533
ID_5831,202209,,내국인,남성,165561,190033.0,1744.11885
ID_5832,202209,체인화 편의점,내국인,여성,101297,113237.0,1075.938212
ID_5833,202209,체인화 편의점,법인,알수없음,69237,80309.0,1042.496532
ID_5834,202209,체인화 편의점,제주도민,남성,390560,459933.0,3961.261115
ID_5835,202209,체인화 편의점,제주도민,여성,182955,212274.0,1979.2734
ID_5836,202209,체인화 편의점,중국,알수없음,114,137.0,2.50238
ID_5837,202209,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,79,84.0,1.52775
ID_5838,202209,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,13866,15098.0,199.152372
ID_5839,202209,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,12105,13109.0,172.52755
ID_5840,202209,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,10564,11734.0,452.435096
ID_5841,202209,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,33858,37101.0,440.408849
ID_5842,202209,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,29298,32123.0,368.511806
ID_5843,202209,"피자, 햄버거, 샌드위치 및 유사 음식점업",중국,알수없음,41,47.0,0.70933
ID_5844,202209,한식 음식점업,기타외국,알수없음,469,489.0,25.32223
ID_5845,202209,한식 음식점업,내국인,남성,122888,128899.0,6432.043564
ID_5846,202209,한식 음식점업,내국인,여성,96553,101263.0,4837.889529
ID_5847,202209,한식 음식점업,동남아,알수없음,68,69.0,4.0519
ID_5848,202209,한식 음식점업,법인,알수없음,136367,152496.0,10507.955645
ID_5849,202209,한식 음식점업,제주도민,남성,207154,220467.0,9005.343442
ID_5850,202209,,제주도민,여성,105553,111386.0,4202.426936
ID_5851,202209,한식 음식점업,중국,알수없음,60,67.0,4.0374
ID_5852,202209,호텔업,기타외국,알수없음,701,729.0,260.916609
ID_5853,202209,호텔업,내국인,남성,4600,4982.0,1159.347608
ID_5854,202209,호텔업,내국인,여성,4077,4269.0,808.826558
ID_5855,202209,호텔업,동남아,알수없음,567,611.0,270.636092
ID_5856,202209,호텔업,법인,알수없음,3632,6272.0,3088.901909
ID_5857,202209,호텔업,제주도민,남성,1496,1647.0,246.388543
ID_5858,202209,호텔업,제주도민,여성,1182,1323.0,159.396031
ID_5859,202209,화장품 및 방향제 소매업,내국인,남성,854,971.0,48.82384
ID_5860,202209,화장품 및 방향제 소매업,내국인,여성,1419,1587.0,55.91594
ID_5861,202209,화장품 및 방향제 소매업,법인,알수없음,528,575.0,84.63653
ID_5862,202209,화장품 및 방향제 소매업,제주도민,남성,1358,1449.0,103.092513
ID_5863,202209,화장품 및 방향제 소매업,제주도민,여성,2763,2917.0,200.15046
ID_5864,202210,건강보조식품 소매업,내국인,남성,333,351.0,119.0395
ID_5865,202210,건강보조식품 소매업,내국인,여성,406,429.0,135.46471
ID_5866,202210,건강보조식품 소매업,법인,알수없음,191,211.0,64.63769
ID_5867,202210,건강보조식품 소매업,제주도민,남성,352,370.0,50.844714
ID_5868,202210,건강보조식품 소매업,제주도민,여성,465,484.0,56.331163
ID_5869,202210,기타 대형 종합 소매업,내국인,남성,7943,9038.0,614.30372
ID_5870,202210,기타 대형 종합 소매업,내국인,여성,7505,8678.0,526.65684
ID_5871,202210,기타 대형 종합 소매업,법인,알수없음,6728,8025.0,816.71677
ID_5872,202210,기타 대형 종합 소매업,제주도민,남성,21809,25237.0,1608.77837
ID_5873,202210,기타 대형 종합 소매업,제주도민,여성,27525,32903.0,1919.95473
ID_5874,202210,기타 대형 종합 소매업,중국,알수없음,133,187.0,60.30865
ID_5875,202210,면세점,기타외국,알수없음,33,39.0,5.657407
ID_5876,202210,면세점,내국인,남성,29393,42882.0,3750.804082
ID_5877,202210,면세점,내국인,여성,26730,38364.0,3346.653933
ID_5878,202210,면세점,동남아,알수없음,176,202.0,17.959026
ID_5879,202210,면세점,법인,알수없음,6239,10004.0,1360.850106
ID_5880,202210,면세점,제주도민,남성,3319,4310.0,324.5244
ID_5881,202210,면세점,제주도민,여성,2753,3645.0,320.307385
ID_5882,202210,면세점,중국,알수없음,72,147.0,27.55901
ID_5883,202210,비알콜 음료점업,기타외국,알수없음,300,326.0,2.41305
ID_5884,202210,비알콜 음료점업,내국인,남성,27270,29831.0,327.42859
ID_5885,202210,비알콜 음료점업,내국인,여성,26318,28736.0,338.677253
ID_5886,202210,비알콜 음료점업,동남아,알수없음,114,124.0,0.6948
ID_5887,202210,비알콜 음료점업,법인,알수없음,17080,19638.0,341.817227
ID_5888,202210,비알콜 음료점업,제주도민,남성,53281,61372.0,476.00219
ID_5889,202210,비알콜 음료점업,제주도민,여성,55350,62639.0,532.14137
ID_5890,202210,빵 및 과자류 소매업,기타외국,알수없음,128,140.0,2.8504
ID_5891,202210,빵 및 과자류 소매업,내국인,남성,19001,20592.0,398.78399
ID_5892,202210,빵 및 과자류 소매업,내국인,여성,25859,28265.0,521.074838
ID_5893,202210,빵 및 과자류 소매업,동남아,알수없음,26,30.0,0.3956
ID_5894,202210,빵 및 과자류 소매업,법인,알수없음,12907,14448.0,521.56134
ID_5895,202210,빵 및 과자류 소매업,제주도민,남성,26862,28959.0,414.439745
ID_5896,202210,빵 및 과자류 소매업,제주도민,여성,37760,40572.0,587.451498
ID_5897,202210,빵 및 과자류 소매업,중국,알수없음,25,30.0,0.37841
ID_5898,202210,서양식 음식점업,기타외국,알수없음,393,424.0,9.19548
ID_5899,202210,서양식 음식점업,내국인,남성,52888,58363.0,1350.729411
ID_5900,202210,서양식 음식점업,내국인,여성,63633,70428.0,1537.38213
ID_5901,202210,서양식 음식점업,동남아,알수없음,93,100.0,2.43869
ID_5902,202210,서양식 음식점업,법인,알수없음,27392,31002.0,1371.325896
ID_5903,202210,서양식 음식점업,제주도민,남성,44167,48800.0,984.983723
ID_5904,202210,서양식 음식점업,제주도민,여성,50634,56150.0,1035.268829
ID_5905,202210,슈퍼마켓,기타외국,알수없음,100,112.0,2.685186
ID_5906,202210,슈퍼마켓,내국인,남성,32605,37461.0,873.51442
ID_5907,202210,슈퍼마켓,내국인,여성,23795,27333.0,676.13076
ID_5908,202210,슈퍼마켓,동남아,알수없음,22,26.0,0.84944
ID_5909,202210,슈퍼마켓,법인,알수없음,55874,74608.0,5326.515337
ID_5910,202210,슈퍼마켓,일본,알수없음,99,124.0,0.6969
ID_5911,202210,슈퍼마켓,제주도민,남성,176805,212577.0,5423.134278
ID_5912,202210,슈퍼마켓,제주도민,여성,149285,179069.0,5193.624329
ID_5913,202210,슈퍼마켓,중국,알수없음,81,109.0,4.671536
ID_5914,202210,,기타외국,알수없음,53,57.0,7.2935
ID_5915,202210,스포츠 및 레크레이션 용품 임대업,내국인,남성,4971,5551.0,309.642305
ID_5916,202210,스포츠 및 레크레이션 용품 임대업,내국인,여성,3129,3542.0,223.402045
ID_5917,202210,스포츠 및 레크레이션 용품 임대업,법인,알수없음,3078,3452.0,988.624089
ID_5918,202210,스포츠 및 레크레이션 용품 임대업,제주도민,남성,11126,12245.0,1075.177145
ID_5919,202210,스포츠 및 레크레이션 용품 임대업,제주도민,여성,7713,8243.0,1034.747266
ID_5920,202210,여관업,기타외국,알수없음,310,335.0,33.294674
ID_5921,202210,여관업,내국인,남성,12224,13194.0,1374.714553
ID_5922,202210,여관업,내국인,여성,9734,10570.0,977.946049
ID_5923,202210,여관업,동남아,알수없음,74,117.0,165.040333
ID_5924,202210,여관업,법인,알수없음,9114,14075.0,4182.241526
ID_5925,202210,여관업,제주도민,남성,3967,4330.0,274.883622
ID_5926,202210,여관업,제주도민,여성,1777,1953.0,143.208174
ID_5927,202210,여관업,중국,알수없음,23,33.0,2.6163
ID_5928,202210,전시 및 행사 대행업,기타외국,알수없음,151,188.0,4.0458
ID_5929,202210,전시 및 행사 대행업,내국인,남성,16683,20127.0,517.64173
ID_5930,202210,전시 및 행사 대행업,내국인,여성,18292,21981.0,516.17316
ID_5931,202210,전시 및 행사 대행업,동남아,알수없음,128,173.0,3.4485
ID_5932,202210,전시 및 행사 대행업,법인,알수없음,4333,5327.0,1216.90043
