id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
17483,9219,167.43974740000002,70.92120498,0.9058668629000001,9506,108.3420295,0.5888853400999999,394.414,0.7447131708,2.3609264309999998,0
7588,6651,162.7037483,52.75856283,0.9459674805,6778,92.02345468,0.779535865,358.412,0.6506264701,3.083930637,1
269,4881,119.93459229999999,53.99067461,0.8929440515000001,5112,78.83325579,0.5082257393,299.04400000000004,0.6858805467,2.2213945859999997,1
14090,7623,146.8698583,66.68032018,0.8909968107999999,7789,98.5185518,0.6451967837,348.76199999999994,0.7875487831999999,2.2025967769999997,0
6951,6054,154.0386819,50.62199459,0.944458153,6203,87.79631088,0.6391469595,341.69800000000004,0.6515794924,3.0429200410000004,1
4070,5778,146.02907549999998,50.87762951,0.9373431565000001,5866,85.77166251,0.4996540989,322.378,0.6986450851999999,2.87020203,1
12525,9904,165.82512340000002,77.13247574,0.8852353012,10224,112.2949885,0.5723862914,403.986,0.7625843102,2.1498742490000002,0
17039,8532,160.42414730000002,69.03223522,0.9026808173,8852,104.2270588,0.5957268538,381.455,0.7368415154000001,2.323901968,0
8439,6568,163.5559882,52.00960916,0.9480931637000001,6736,91.44745666,0.5151372549000001,358.538,0.6420555804,3.144726346,1
1111,6120,145.4057548,55.22513247,0.9250685489,6290,88.27358616,0.787037037,333.07199999999995,0.6932422712,2.632963441,1
5803,6258,156.022803,52.44360368,0.9418163796,6464,89.26327952,0.6418461538,351.88699999999994,0.635095415,2.975058769,1
10441,6844,173.18690669999998,51.08022878,0.9555149151000001,7006,93.34908379,0.4639685445,374.244,0.6140591007,3.390488079,1
2009,6472,150.7663603,55.20357663,0.9305546068,6592,90.77668386,0.5470836855,337.722,0.7130658989,2.731097685,1
4471,6687,158.770996,54.83208959,0.9384727426,6856,92.27216718,0.5616024186999999,356.70099999999996,0.6604387298,2.895585362,1
16278,9237,165.0384168,72.33687935,0.8988271442,9439,108.4477463,0.8046167247,390.459,0.7613597826,2.281525251,0
15399,7787,150.5864331,67.00698589,0.8955436915,8049,99.57266861,0.7685550729999999,359.09,0.7588805406999999,2.247324381,0
12570,8152,150.8355138,70.09937661,0.8854469154000001,8423,101.87957970000001,0.5915820029,364.89300000000003,0.7693836817,2.151738306,0
17618,8892,165.11995080000003,69.45623477,0.9072271381,9116,106.40322379999999,0.6946875,387.532,0.744036393,2.3773236680000003,0
16862,8152,155.71934960000002,67.33331202,0.9016810781999999,8342,101.87957970000001,0.5896990741,369.721,0.7494208937000001,2.31266434,0
6928,7152,168.3665612,55.36452079,0.9443880052,7357,95.42645977,0.756505183,373.0,0.6459809431,3.0410551530000003,1
2638,5722,142.89292780000002,51.40030999,0.9330633585,5841,85.35500381,0.6188622107,319.816,0.7030032668,2.780001285,1
823,6085,142.7832709,55.40421582,0.9216466747,6311,88.02080794,0.6391806723,331.94,0.6939868915,2.5771192469999997,1
18142,6482,148.2217928,56.32347298,0.9249887267,6603,90.84678711,0.5214802896,335.361,0.7242587967,2.631616713,0
11648,8123,148.78586069999997,70.39961139,0.8809761741,8369,101.6982046,0.6094687875,359.441,0.7900800388,2.113447187,0
13124,8783,156.8616701,72.22487687,0.8876925162999999,8983,105.7490564,0.7406813965000001,375.74699999999996,0.7817388636,2.171850987,0
16757,9139,164.3311729,71.2408699,0.9011438869,9322,107.87092379999999,0.5782347358,387.74199999999996,0.7638759717,2.30669801,0
18046,6215,141.5627155,56.59604987,0.9166046303000001,6298,88.95607776,0.8014184397,325.332,0.737899865,2.501282614,0
7682,6303,158.2097916,51.20427604,0.9461775726999999,6427,89.58364165,0.5038369305,346.92800000000005,0.6580796576,3.089776946,1
15647,9286,163.9624744,72.69697430000001,0.896335876,9438,108.7350101,0.5838782696,388.42199999999997,0.7734476123,2.255423641,0
11471,9431,159.928232,76.01781254,0.87981054,9720,109.580665,0.5833848818999999,389.358,0.7817527255,2.103825757,0
12415,8241,150.7342414,70.23340619,0.8848152915999999,8483,102.43420859999999,0.5873841768,366.14099999999996,0.7724903297,2.146190105,0
18045,6044,139.3215041,55.70852384,0.9165780209000001,6173,87.72376992,0.5566402652,320.216,0.7407100944,2.500901021,0
16478,9089,163.87987230000002,71.51764012,0.8997513932,9379,107.57543500000001,0.5959609206,389.19599999999997,0.7540310523,2.2914608480000003,0
5268,7371,167.2291549,56.80434146,0.9405411914,7536,96.87646094,0.49804054049999996,375.222,0.6578996983,2.943950244,1
16320,9289,165.1650855,72.33486071,0.8989969376000001,9515,108.752573,0.6294213308,389.344,0.7700374623999999,2.283340064,0
5673,6321,156.7597404,52.81453676,0.9415354579,6520,89.71146617,0.4913712687,347.994,0.6559219164,2.968117303,1
11181,6604,133.1597242,63.60714253,0.87853633,6788,91.69773145,0.6365301205,323.961,0.7907359187999999,2.093471251,0
10407,4868,145.5682042,43.01920863,0.9553346555,4960,78.72820399,0.4227896474,316.465,0.6108141126,3.3837954910000003,1
339,5230,125.62298940000001,53.74148331,0.9038735393,5349,81.6029584,0.8451842275,294.789,0.756291127,2.33754228,1
11136,5876,164.8589394,45.60254161,0.9609806725,6009,86.49598583,0.5743890518,354.666,0.5870195124,3.615126122,1
9192,4311,133.5169856,41.56522161,0.9503082953,4433,74.08735167,0.5267595307999999,293.286,0.6298037207,3.2122284060000004,1
14356,8321,153.44848169999997,69.39211170000002,0.8919076172,8439,102.9302009,0.6180184195,361.319,0.8009470143999999,2.211324572,0
12526,8851,156.9068896,72.98392843,0.8852362690000001,9121,106.1576338,0.5921985815999999,378.006,0.7784035681999999,2.149882762,0
8771,6288,160.5047129,50.57318296,0.9490623066,6436,89.47698172,0.4478632479,356.89599999999996,0.6203532131,3.173711907,1
5405,6181,153.73716940000003,52.06598654,0.9409056418,6392,88.71242092,0.8188924218000001,344.848,0.6531503809,2.9527370860000004,1
5881,6856,162.7631155,54.62277905,0.9420057296,7002,93.43088525,0.5373040752,360.605,0.6625477517,2.9797662860000003,1
13884,9255,161.2768495,73.43150122,0.8903312648999999,9387,108.5533601,0.7707361759,383.148,0.7922334242,2.196289696,0
393,6121,137.89320580000003,57.6131887,0.9085343317,6234,88.28079776,0.7536321103,322.073,0.7415212586,2.3934312419999997,1
13946,8903,158.67174409999998,72.18283953,0.8905326642,9127,106.46901740000001,0.7712231462000001,379.311,0.7775984077,2.198192051,0
3976,5452,142.7728994,49.82984684,0.9371172333,5600,83.31687703,0.5573502350999999,320.817,0.6656577067,2.865208473,1
16417,8831,161.41187299999999,70.54203676,0.8994463098000001,9062,106.03762739999999,0.6944247856999999,381.255,0.7634641573000001,2.2881657580000003,0
9153,4553,137.0866226,42.72902407,0.9501826637,4657,76.13842425,0.5130140845000001,299.969,0.6358501289999999,3.208278812,1
4897,6202,154.11250880000003,52.77999717,0.939526195,6396,88.86299374,0.7708177976999999,344.94699999999995,0.654993336,2.9199036960000004,1
11907,6230,130.7565419,61.51175757,0.8824374881,6366,89.06336151,0.6057365095,314.848,0.7897616352,2.1257162380000003,0
5364,6920,162.4903946,55.07641028,0.9408037432999999,7118,93.86595575,0.6824457594,362.977,0.6600209861999999,2.9502720630000003,1
14714,9364,163.587633,73.55979688,0.8931967794,9569,109.1907281,0.6659081212,391.36199999999997,0.7682701498000001,2.223872821,0
12756,9935,165.83855269999998,76.84181846,0.8861737095000001,10129,112.4705956,0.5844117647,403.283,0.7676405451999999,2.158181001,0
17218,8361,158.5532481,67.85768962,0.9037879945,8493,103.17730290000002,0.7948474190000001,371.496,0.7613069659,2.336555356,0
7097,6738,163.3624575,53.54675181,0.9447544931,6895,92.62336667,0.46759195,363.431,0.6410574217,3.050837857,1
4981,7850,134.9587208,75.44214922,0.8291665345,7989,99.97464892,0.6107998754999999,340.62699999999995,0.85020055,1.7889034469999998,0
8030,6460,162.11451169999998,52.06535086,0.9470235805,6632,90.69248844,0.4756995582,358.38199999999995,0.6320479171,3.113673662,1
334,6717,143.9124976,61.674039799999996,0.90351695,6988,92.47891664,0.7067550505,353.285,0.6762928809000001,2.333437182,1
4121,6668,157.4550013,54.80687118,0.9374649881,6815,92.14098591,0.5026383235,354.876,0.6653531181,2.872906223,1
2674,6157,148.4343269,53.34989864,0.9331768543000001,6272,88.54002415,0.6238727328,334.032,0.6934303883,2.7822794539999998,1
1381,5353,135.3443521,50.710300200000006,0.9271557505,5499,82.55695781,0.7114566720000001,308.808,0.7053911751,2.66897162,1
8546,5682,152.216568,48.27049524,0.9483863492,5824,85.05614083,0.4582258065,334.49300000000005,0.638170943,3.153408045,1
1479,5252,135.6980692,50.63074182,0.9277858237000001,5422,81.77440974,0.5131913229999999,315.278,0.6639681509,2.680151709,1
13216,8439,153.90868940000001,70.77509772,0.8879959801,8654,103.65745759999999,0.5964800679,368.79400000000004,0.7797100954,2.1746164169999997,0
17008,9049,164.2877965,70.77947950000001,0.9024349423,9234,107.33845829999999,0.6160811547,385.838,0.7638365869,2.321121851,0
17484,8483,160.4763951,67.97112811,0.9058687907999999,8705,103.9273355,0.7020026481,377.334,0.7486993432,2.3609494140000002,0
11390,8154,148.0443301,70.46987985,0.8794424327,8332,101.8920765,0.6422495274000001,356.29699999999997,0.8071536962,2.100817121,0
10315,6007,162.0382325,48.08600224,0.9549529834999999,6158,87.45484518,0.6016626603,354.67400000000004,0.6000794993999999,3.3697588689999995,1
10839,5777,161.7105991,46.37784101,0.9579918849,5914,85.76423993,0.8176928521,346.80800000000005,0.6035788559,3.4868073969999998,1
2752,5611,142.9825181,51.28971837,0.9334478193000001,5781,84.52305653,0.4701692643,324.35400000000004,0.6702111003,2.7877423130000003,1
11453,6915,136.96551619999997,65.12141494,0.8797381668,7177,93.83203851,0.583790629,338.815,0.7569667269,2.1032331109999998,0
17606,9506,170.38046540000002,71.71667058,0.9070974234,9688,110.01552209999998,0.5456006428,397.76099999999997,0.7550283803,2.375744217,0
2566,5589,141.9663744,51.16812162,0.9327884927,5689,84.35719184,0.4747706422,321.95599999999996,0.6775649428,2.774508226,1
15479,8744,159.4819434,70.88791064,0.8957844926,9030,105.51401129999999,0.656900308,381.032,0.7568278628,2.249776329,0
11904,10027,165.4464373,77.83627314,0.8824202185,10234,112.9901452,0.8094123345,398.72900000000004,0.792547375,2.125569874,0
939,6608,149.22873330000002,57.35752973,0.9231833649,6799,91.72549761,0.6255206361,345.81699999999995,0.6943640386,2.601728735,1
4268,6269,153.9882764,53.427626399999994,0.9378802782,6514,89.34169635,0.4837191358,356.281,0.6206157725,2.8821844939999997,1
16985,8862,163.1990226,70.35989097,0.9022901256,9119,106.2235795,0.5414222874,389.085,0.7356184840000001,2.319489419,0
15262,9470,165.68455730000002,73.91569431,0.8949716504999999,9733,109.80700559999998,0.7453758362999999,394.611,0.7642254009,2.241534208,0
16726,8373,158.1304392,68.61056745,0.9009678287,8574,103.2513182,0.8204801568000001,375.68,0.7455122856,2.3047534080000003,0
4118,5285,140.06175890000003,48.75324997,0.9374633675,5399,82.03091487,0.4967105263,312.775,0.6788765231,2.872870199,1
17090,8530,160.2752555,68.85669934,0.9030120198999999,8756,104.2148421,0.6305440568,378.121,0.749716898,2.327663931,0
3199,4359,126.3988594,44.85337524,0.9349210248000001,4461,74.4986656,0.4832594235,285.54,0.6718353056,2.8180456589999996,1
9293,6600,165.754457,51.44165023,0.9506228468000001,6778,91.66995688,0.8198757764,362.869,0.6298745539,3.222183896,1
12277,8006,149.0783961,69.62649239,0.8842329358,8239,100.96314079999999,0.5756399195,358.76599999999996,0.7816330108,2.141115989,0
9969,5610,155.5531274,46.96126523,0.9533400543,5795,84.51552429,0.5855338690999999,335.892,0.6248465909,3.312370879,1
2408,5476,142.1697131,51.48947896,0.9321124037,6178,83.50005837,0.5172869828,508.51099999999997,0.2661169882,2.761141032,1
5259,5993,151.4107864,51.44158595,0.9405163284,6178,87.35287397,0.48020833329999996,339.92400000000004,0.6517641739,2.94335378,1
16332,6873,142.1984043,62.26115082,0.8990494798,7014,93.54664821,0.7752086623000001,335.62,0.7667619298999999,2.283902601,0
15200,9650,166.8606543,74.49137378,0.8948192420000001,9886,110.84566570000001,0.6485215054,397.755,0.7664889212999999,2.239999692,0
1044,4880,129.0214185,49.23477683,0.9243269097,5003,78.82517985,0.7534352324,294.211,0.708454354,2.620534241,1
6677,5939,152.931167,50.53026046,0.9438368767,6117,86.95843637,0.4736044657,341.909,0.6384135906,3.026526395,1
16018,8633,158.73987409999998,69.90818226,0.897804323,8816,104.8421527,0.7376110731000001,374.846,0.7720862945,2.270690911,0
4182,5813,147.47958730000002,51.27902616,0.9376048998000001,5983,86.03104947,0.7908843537000001,333.12199999999996,0.6582692322,2.876021609,1
10903,8039,147.10894309999998,70.59989692,0.8773145872,8230,101.1710072,0.7812439261,356.105,0.7966283349,2.08369912,0
1296,5512,138.0566369,51.93867479,0.9265332829,5653,83.77407935,0.7110423117,316.921,0.6896314164,2.658070069,1
17045,8817,162.61469069999998,69.96756955,0.9027021573999999,9035,105.953542,0.7250822368000001,382.07300000000004,0.7589934148999999,2.3241437680000003,0
10580,6213,166.5166181,48.66817286,0.956335182,6383,88.94176348,0.7021925859,358.014,0.6091316951,3.4214684539999998,1
12343,7419,143.59769599999998,66.99770401,0.8844867486,7654,97.19137916,0.5768154253,349.344,0.7639213676000001,2.143322642,0
1818,4916,131.4136129,48.4248614,0.9296309302,5034,79.11539422,0.5104880582,300.8,0.6827568631,2.713763326,1
9528,5429,150.8912085,46.44186931,0.9514563224,5583,83.14094953,0.45320978380000004,334.49300000000005,0.6097553765,3.249033916,1
14857,8025,151.8853603,68.1419387,0.8937122662,8230,101.08287370000001,0.6210338957,361.42400000000004,0.7720064501999999,2.228955665,0
7886,6917,166.8685826,53.76435682,0.9466730508,7118,93.84560688,0.48343584009999996,368.944,0.638567389,3.10370276,1
8478,7815,142.97702280000001,70.96880668,0.868113858,7955,99.75152652,0.5911050601,349.394,0.8044664948,2.0146460040000003,0
5390,6752,161.17434980000002,54.60894354,0.9408515488,6899,92.71954166,0.4928467153,357.689,0.6631795544,2.9514277210000004,1
1235,5272,134.7848458,50.84914897,0.9261067281,5414,81.92996326,0.6748591909999999,304.714,0.7135106323999999,2.650680465,1
17697,7655,154.07804850000002,64.49039418,0.9081906836,7950,98.72511694,0.7566472273999999,363.43199999999996,0.728297352,2.389162765,0
5293,7133,130.3574964,70.57163138,0.8407845008,7261,95.29962053,0.632358156,323.888,0.8544612506999999,1.847165694,0
5920,5080,139.91860490000002,46.91971371,0.9420986777,5215,80.42423072,0.46906740539999997,312.302,0.6545216934,2.98208565,1
11050,9673,160.6669627,76.93583555,0.8778951719,9823,110.97768300000001,0.5933263816,387.925,0.8077472984999999,2.0883241409999997,0
15222,6935,141.71525880000002,63.25056589,0.8948726862999999,7138,93.96763402,0.6564748201,339.135,0.7577241054,2.240537405,0
15364,8642,158.06567900000002,70.38056354,0.8954005719,8878,104.89678810000001,0.6081632653,375.608,0.7697584387999999,2.245871176,0
73,3764,96.23547918,51.91358009,0.8420219565000001,3864,69.22769422,0.5576296296,245.108,0.7873077131999999,1.8537631,1
274,5008,120.14053840000001,53.716332799999996,0.8944777468999999,5109,79.85226133,0.8251771297,285.494,0.7721118418999999,2.2365737219999997,1
1573,6978,156.00429259999999,58.005654099999994,0.9283044919,7180,94.25850382,0.6508721201,357.395,0.6865052841,2.689467001,1
9803,6767,170.751001,51.94712781,0.9525994478,7047,92.82247572,0.6386974988,378.13599999999997,0.5947165013,3.2870152439999996,1
555,6646,146.5263077,58.78943358,0.9159812764,6822,91.98885809999999,0.5512607829999999,345.25,0.7006527428,2.492391893,1
16769,8862,162.33548280000002,70.36490916,0.9011758567,9147,106.2235795,0.6373705409,386.184,0.7467118726,2.307051693,0
8211,6688,164.7529391,52.6884336,0.9474841622,6875,92.27906629,0.4462831977,366.05300000000005,0.6272175295,3.126928015,1
5852,6271,156.02814850000001,52.39640397,0.9419283933,6446,89.35594656,0.4958096142,348.259,0.6497435359,2.9778407810000003,1
10556,6463,168.89433359999998,49.44787896,0.9561816525,6599,90.71354462,0.48521021020000005,363.48400000000004,0.6147144507,3.415603201,1
10714,4631,143.31187859999997,41.47238483,0.9572126261,4732,76.78783974,0.561605627,307.03,0.6173380131,3.455597724,1
13744,7589,146.9259012,67.03427514,0.8898539665,7742,98.29860073,0.7431453192,354.7,0.7580049468000001,2.19180264,0
15390,7932,151.7763949,67.55214386,0.8954924292,8116,100.495453,0.6048959048,361.3,0.7635836954,2.246803524,0
17317,8421,159.8356126,68.12069351,0.9046326311,8618,103.5468503,0.6061762165,375.05300000000005,0.7522951189,2.346359151,0
398,4311,116.06015459999999,48.44034455,0.9087353834999999,4376,74.08735167,0.8788990826,268.026,0.7541088487000001,2.395939907,1
4474,6031,150.4246045,51.94843595,0.9384756775,6184,87.62937689,0.5462862319,337.73800000000006,0.6644148613,2.8956522319999998,1
14147,8523,155.4850619,70.53601356,0.8911792309000001,8721,104.1720723,0.5835273175,370.593,0.7798443478,2.204335828,0
4797,5226,139.8514406,47.99279615,0.9392733694,5308,81.57174671,0.4785714286,311.056,0.6787379049,2.914009014,1
2927,6341,151.502953,54.10705073,0.9340526677,6520,89.85328015,0.63818438,342.06199999999995,0.6810170042,2.800059343,1
9075,9188,154.95859219999997,76.27636731,0.8704611662999999,9379,108.1597196,0.7196115287999999,377.939,0.8083276436,2.031541323,0
535,6052,138.9560689,56.00128239,0.9151936825,6222,87.78180748,0.527821385,335.06199999999995,0.6774206487000001,2.4813015519999997,1
9692,6719,169.1959124,51.69358453,0.9521840484999999,6902,92.4926835,0.8046706587000001,369.402,0.6187511515999999,3.2730543639999996,1
802,5221,133.1163692,51.74520573,0.9213552687000001,5427,81.53271529,0.6992098567,308.70799999999997,0.6884426838,2.5725353159999997,1
16078,9587,167.8242184,73.82009629,0.8980636258,9924,110.48324540000002,0.5556070704,401.653,0.7467763595,2.27342183,0
3797,7127,162.44437630000002,56.90333186,0.9366397037,7340,95.25953094,0.7826707665000001,366.509,0.6667259142,2.85474279,1
13542,8437,153.87879840000002,70.40690981,0.8891850122,8600,103.64517370000002,0.7766731106,366.402,0.7897365569,2.185563871,0
2756,6142,106.0765982,76.15546318,0.6961163620999999,6246,88.4321055,0.6266707479,296.654,0.8770397128,1.39289545,0
1384,6271,147.7049262,55.33741244,0.9271669675,6434,89.35594656,0.49833121420000004,338.702,0.6869278790000001,2.669169368,1
13368,7823,148.2738024,68.01839061,0.8885730984,8019,99.80256990000001,0.6253397282000001,355.536,0.7777070398,2.1799075390000002,0
9942,6106,161.7035148,48.87318869,0.9532320218000001,6219,88.17256183,0.4388070428,349.745,0.6272831692,3.3086344289999996,1
8426,6555,163.2055309,51.91042958,0.9480679583,6684,91.35691115,0.4488188976,361.777,0.6293621979,3.143983439,1
7224,5189,143.5300026,46.94003373,0.9450105406999999,5309,81.28247042,0.5183816184000001,314.492,0.6592867231,3.057731136,1
16843,8852,162.27515359999998,70.20236213,0.901579658,9079,106.1636305,0.600298386,382.439,0.7605485128,2.311534095,0
11982,9367,160.79301769999998,75.53687307,0.8827850828,9578,109.20821770000002,0.586096859,389.472,0.7759931770999999,2.128669233,0
1157,7374,159.21160319999998,60.32944852,0.9254268915,7639,96.89617331,0.5011213048,382.912,0.6319970390999999,2.639036276,1
9546,6091,160.5997543,49.39393601,0.9515289396,6207,88.06419288,0.4337701182,351.664,0.6189315768,3.251406292,1
7687,6631,163.688362,52.97154094,0.9461898243000001,6811,91.88499018,0.46164021159999996,361.411,0.6379492901,3.0901189419999997,1
17202,9019,164.5826845,70.47377403,0.9036855235,9245,107.16038190000002,0.5486009732,387.588,0.7544450369,2.335374921,0
17063,9005,164.0705332,70.55539313,0.902814187,9271,107.0771782,0.6067650428,387.64099999999996,0.7530679603,2.325414486,0
14913,8358,154.7061187,69.35981221,0.893866762,8478,103.15879079999999,0.5662601626,365.26599999999996,0.7872156754,2.230486412,0
13456,8419,153.9613814,70.55551476,0.8888142634,8594,103.5345533,0.5705475739,368.259,0.7801239922,2.1821310769999998,0
13822,7149,142.4816012,64.91645303,0.8901780166,7388,95.40644373,0.6157622739,342.444,0.7660833764,2.194845753,0
2374,4698,129.7395769,47.02909059,0.9319882863,4823,77.34131743,0.5854935193999999,295.575,0.6757522182,2.75870903,1
17117,7316,148.3793468,63.7003299,0.9031585031,7448,96.51435390000002,0.8082191781,347.61199999999997,0.7608412317000001,2.32933404,0
10944,6101,167.5725015,47.39079311,0.9591766297,6371,88.13645365,0.41214618659999996,373.741,0.5488698845000001,3.535971663,1
4352,6590,156.97547749999998,54.36314605,0.9381178554999999,6770,91.60048362,0.5273687579999999,352.05400000000003,0.668154215,2.8875348260000004,1
3204,5793,145.341502,51.57168659,0.9349304159999999,5937,85.88292428,0.5070903361,325.187,0.6884097958,2.818242171,1
15655,8194,154.4147046,68.44303719999999,0.896402136,8421,102.14169,0.6617670811999999,367.907,0.7607285604999999,2.256105382,0
605,5427,132.3312733,52.57681136,0.9176835640000001,5547,83.12563389,0.5180412371,308.283,0.7175803414,2.5169132530000002,1
3876,5272,139.8664939,48.91594915,0.9368493610999999,5409,81.92996326,0.4833149982,313.742,0.6730385561,2.859322906,1
8808,5907,124.167979,61.24913835,0.8698726092,6013,86.72384903,0.7134057971,300.869,0.8200152889,2.02726083,0
11698,9318,159.6347368,75.43462103,0.8813064612999999,9649,108.922202,0.5732742709,389.81199999999995,0.7705878576999999,2.11619989,0
3626,6247,151.6539652,53.33246138,0.9361232647,6400,89.18479375,0.5821994408,340.723,0.6762051406999999,2.8435583380000002,1
1748,5612,140.6763364,51.97240474,0.9292519327,5760,84.53058809999999,0.4995104584,319.855,0.6893205698,2.706750575,1
10473,8076,146.75505769999998,70.88596997,0.8756080334999999,8205,101.40356290000001,0.6243042672,352.76599999999996,0.8155164636,2.070297659,0
2065,5838,144.1341261,52.68247922,0.9308073726,6034,86.21584809,0.6502561818,323.66900000000004,0.7002800315000001,2.735902491,1
14209,8875,158.6337186,71.89742163,0.891394054,9044,106.3014626,0.6755728095999999,380.11400000000003,0.7718812561,2.206389534,0
6152,5079,140.6926708,46.95475347,0.9426652111,5248,80.41631456,0.4717191418,317.44599999999997,0.6333566848,2.99634564,1
17844,8788,164.88285359999998,68.12700742,0.9106474231,8966,105.77915259999999,0.7547234626999999,385.32300000000004,0.7437895056,2.420227452,0
3112,5671,144.4778293,51.37521274,0.9346411456999999,5882,84.97376924,0.5233480989,335.596,0.6327555451,2.812208876,1
14960,5930,130.76764920000002,58.58612512,0.8940250558,6126,86.89252269,0.7544529262,311.983,0.7656013624,2.23205834,0
16063,8684,159.6156072,70.23376549,0.8979888755,8910,105.15137759999999,0.5517854874,378.565,0.7614629214,2.272633485,0
10106,5335,151.568989,45.48284071,0.9539140005,5491,82.4180379,0.4635905457,337.029,0.5902143226,3.3324433260000004,1
10026,6113,162.4050363,48.92597997,0.9535423487000001,6352,88.22308846,0.44555393590000003,362.973,0.5830631814,3.319402829,1
1675,7336,160.093192,59.29044493,0.9288924563,7526,96.64618616,0.5555050735,366.436,0.686551182,2.700151637,1
12983,8716,156.014137,71.99769832,0.8871496311,8921,105.3449376,0.6471636472,372.994,0.7872694411,2.166932285,0
14332,7923,150.245972,67.96316686,0.8918425207999999,8206,100.4384235,0.6817243159999999,362.805,0.7564025645,2.210697043,0
10423,6665,171.4301294,50.60463998,0.9554382469,6792,92.12025600000001,0.42658730159999997,372.72,0.6028990824,3.387636578,1
14636,8278,154.4024122,69.52858683,0.8928734645,8537,102.66390290000001,0.6230618696,371.786,0.7525740209,2.2207040190000003,0
17930,9283,171.02275759999998,70.05401625,0.9122570995999999,9606,108.7174443,0.5704190734000001,400.30400000000003,0.7279781678,2.4412983969999997,0
9057,6733,166.7386247,52.13998333,0.9498503312000001,6924,92.58899424,0.5280784314,364.715,0.6360792492,3.1979033,1
9277,6456,164.01952480000003,50.9268478,0.9505757985,6623,90.66440592,0.6881995523000001,363.82099999999997,0.6129116259,3.22068873,1
5285,6653,126.16055779999999,68.49752094,0.8397719634999999,6785,92.03728968,0.638851546,318.171,0.8258595622,1.841826624,0
4991,5483,144.24344680000002,49.29869957,0.9397820728,5609,83.55341061,0.479576664,320.789,0.6695594971,2.9259077430000002,1
18137,6727,150.3373392,57.35390581,0.9243682597,6893,92.54773048,0.6039141754,348.837,0.6946822558,2.62122234,0
14819,7660,148.36272019999998,66.60771543,0.893555958,7795,98.75735371,0.6262262917,351.781,0.7778464525,2.2274104319999997,0
18158,6074,144.9114476,54.04303261,0.9278561340000001,6238,87.94121329,0.7480295567,331.038,0.6965125605,2.681408511,0
29,3867,92.47994738,54.37937746,0.808851743,3960,70.16849236,0.7812121212,240.315,0.8414383020999999,1.700643731,1
4588,6101,151.93179469999998,52.35201483,0.93875851,6254,88.13645365,0.5693355729999999,338.556,0.6688825394,2.902119339,1
9619,6536,167.1769499,51.23908411,0.9518719120999999,6747,91.22441375,0.44586943170000004,365.339,0.6153608127,3.2626841939999998,1
13324,8652,156.0272938,71.62577917,0.8884056312,8968,104.95746059999999,0.7065164134999999,378.352,0.7595114173,2.178367839,0
16461,8997,162.80969219999997,71.0774283,0.8996714817,9153,107.02960420000001,0.7033302064,386.035,0.7586722876,2.290596271,0
15418,9013,161.30526509999999,71.75927322,0.8955970035999999,9184,107.1247311,0.5724720528,380.964,0.7803893951,2.247866482,0
9610,8786,152.123334,74.38267617,0.8723045456999999,8998,105.76711509999998,0.6042225432,372.931,0.7938603138,2.045144674,0
15220,9212,162.3819618,72.47527359,0.8948704934999999,9327,108.30088959999999,0.6162697350999999,383.14300000000003,0.7885731803,2.240515334,0
16871,9291,166.4002804,71.93671088,0.9017244564,9564,108.76428,0.5553164784000001,393.00300000000004,0.7559282798,2.313148299,0
6125,6510,158.6893007,52.98529326,0.9426108787,6629,91.04278904,0.4920634921,349.858,0.6683550507,2.994968811,1
17222,7529,150.0732917,64.22525689,0.9037980195,7644,97.90924641,0.5792429605,350.48400000000004,0.7702128638,2.336670944,0
17278,9158,165.9394552,70.84902106,0.9042719024,9424,107.98299750000001,0.548448916,393.401,0.7436003476999999,2.342155936,0
15267,9056,161.36452140000003,71.98477535,0.8949829302,9228,107.379967,0.6750149076,380.941,0.7842072315999999,2.241647913,0
18149,6100,143.8310477,54.24133837,0.9261650461,6198,88.12923024,0.5629383536,323.564,0.7321824379,2.651686925,0
768,5324,132.981099,51.85974437,0.9208240423999999,5425,82.33302701,0.8092415261,305.01099999999997,0.7191457306999999,2.56424517,1
4393,5991,150.447665,52.06211025,0.9382168177,6172,87.33829694,0.7637684855,340.648,0.6487800646999999,2.889772701,1
7952,5968,154.98514640000002,49.86893301,0.9468192617,6144,87.17048585,0.7506918239,341.86300000000006,0.6417036058,3.1078496589999998,1
4411,6691,158.74634519999998,54.90444124,0.9382851301999999,6879,92.29976053,0.5251550114,353.659,0.6722510120999999,2.891320659,1
10083,5669,156.06998719999999,46.88434324,0.9538114603,5828,84.958784,0.6321364853,341.781,0.6098464341,3.328829549,1
3642,6642,156.288052,54.94050223,0.9361752641,6772,91.96117146,0.47980928990000005,349.14,0.6847144925,2.844678255,1
5484,6085,152.2759474,51.507611600000004,0.9410556452,6248,88.02080794,0.6095362115999999,343.245,0.6490258689,2.956377567,1
3865,4548,129.96192250000001,45.46784686,0.9368038107,4684,76.09660603,0.5138983051,293.221,0.6647221932999999,2.858325862,1
4908,6996,163.17949099999998,55.86937686,0.9395616042,7173,94.37999711,0.46291272409999995,368.444,0.6476146845,2.920732253,1
11446,8959,155.67564330000002,74.02698111,0.8797045659999999,9127,106.8033383,0.5876295422,373.76,0.8059048296,2.10295815,0
8436,8867,151.3524621,75.14923889,0.868026361,8991,106.2535413,0.6097929991,367.249,0.8261622156,2.014025216,0
